FPGS,FPGSm
FTCD,FTCD
MTHFD1L,FTHFLmi
MTHFR,MTHFR3
ALDOA,FBA2
ALDOC,FBA2
ALDOB,FBA2
FBP1,FBP26
PFKFB1,FBP26
FBP2,FBP26
PFKFB4,FBP26
PFKFB3,FBP26
PFKFB2,FBP26
TSTA3,GFUCS
GMDS,GMAND
HK1,HEX4
HK2,HEX4
GCK,HEX4
HKDC1,HEX4
HK3,HEX4
HK1,HEX7
HK2,HEX7
GCK,HEX7
HKDC1,HEX7
HK3,HEX7
KHK,KHK
PFKFB3,PFK26
PFKFB2,PFK26
PFKFB1,PFK26
PFKFB4,PFK26
PGM2,PMANM
PMM2,PMANM
PMM1,PMANM
SORD,SBTD_D2
AKR7A2,SBTR
AKR1B1,SBTR
AKR1A1,SBTR
FPGT,F1PGT
FUK,FK
GMPPA,MAN1PT2
GMPPB,MAN1PT2
MPI,MAN6PI
ALDOB,FBA5
GALK2,GALKr
GALK1,GALKr
AKR1B1,GALOR
AKR1A1,GALOR
GALT,GALT
UGP2,GALUi
KHK,KHK3
CTSA,LACZly
NEU1,LACZly
GLB1,LACZly
GALNS,LACZly
MGAM,SUCRe
SI,SUCRe
GALE,UDPG4E
LALBA,UGALGTg
B4GALT1,UGALGTg
B4GALT2,UGALGTg
GALT,UGLT
LCT,LACZe
GPT2,ALATA_L
GPT,ALATA_L
CPS1,CBPSam
LGSN,GLNS
GLUL,GLNS
GAD2,GLUDC
GAD1,GLUDC
GLUD2,GDHm
GLUD1,GDHm
GLUD2,GLUDym
GLUD1,GLUDym
GLS2,GLUNm
GLS,GLUNm
GSR,GTHOr
GSR,GTHOm
ALDH4A1,P5CDm
ALDH5A1,SSALxm
ABAT,ABTArm
ANPEP,AMPTASECG
ANPEP,AMPTASECGe
PRDX2,GTHPi
GPX4,GTHPi
GPX2,GTHPi
GPX1,GTHPi
PRDX1,GTHPi
GPX3,GTHPe
GPX6,GTHPe
PRDX3,GTHPm
GPX4,GTHPm
GSS,GTHS
GGT1,GTMLTe
GCLM,GLUCYS
GCLC,GLUCYS
OPLAH,OPAH
ACHE,ACHEe
ALPP,ALKP
ALPPL2,ALKP
ALPL,ALKP
ALPI,ALKP
CHAT,CHAT
CHAT,CHATn
CHKA,CHOLK
CHKB,CHOLK
PCYT2,EPCTX
CHKA,ETHAK
ETNK2,ETHAK
ETNK1,ETHAK
GPD1,G3PD1
LGALS13,LPASE
PLA2G4A,LPASE
CLC,LPASE
PAFAH1B3,PAFH
PAFAH2,PAFH
PAFAH1B2,PAFH
PAFAH1B1,PAFH
PLA2G7,PAFHe
PCYT2,PETHCT
PIP5K1A,PI4P5K
PIP5K1B,PI4P5K
PIP4K2B,PI4P5K
PIP4K2A,PI4P5K
PIP5K1C,PI4P5K
PIP4K2C,PI4P5K
PIKFYVE,PI4P5K
PI4KA,PIK4
PI4KB,PIK4
PI4K2A,PIK4
PLA2G6,PLA2_2
PLA2G2A,PLA2_2
PLA2G1B,PLA2_2e
PLA2G10,PLA2_2e
PLA2G2F,PLA2_2e
PLA2G5,PLA2_2e
PLA2G2A,PLA2_2e
PLA2G2E,PLA2_2e
PLA2G12A,PLA2_2e
PLA2G2D,PLA2_2e
AGPS,AGPSx
CDIPT,CDIPTr
CDS1,CDS
CDS2,CDSm
CEPT1,CEPTC
CHPT1,CEPTC
CEPT1,CEPTE
PHOSPHO1,CHLP
PCYT1B,CHLPCTD
PCYT1A,CHLPCTD
PCYT1B,CPCTDTX
PCYT1A,CPCTDTX
PHOSPHO1,ETHP
GK2,GLYK
GK,GLYK
GK2,GLYKm
GK,GLYKm
PGS1,PGPPT
AOC3,AACTOOR
AKR1B1,ALR
BHMT2,BHMT
BHMT,BHMT
DMGDH,DMGDHm
GCSH,GCC2am
DLD,GCC2am
GLDC,GCC2am
AMT,GCC2am
GCSH,GCC2bim
DLD,GCC2bim
GLDC,GCC2bim
AMT,GCC2bim
GCSH,GCC2cm
DLD,GCC2cm
GLDC,GCC2cm
AMT,GCC2cm
GCSH,GCCam
DLD,GCCam
GLDC,GCCam
AMT,GCCam
GCSH,GCCbim
DLD,GCCbim
GLDC,GCCbim
AMT,GCCbim
GCSH,GCCcm
DLD,GCCcm
GLDC,GCCcm
AMT,GCCcm
SHMT1,GHMT2r
SHMT2,GHMT2rm
GNMT,GNMT
PHGDH,PGCD
PSAT1,PSERT
PSPH,PSP_L
SDS,SERHL
AGXT,SPTix
SDS,THRD_L
GCAT,ALASm
ALAS2,ALASm
ALAS1,ALASm
ALDH9A1,BETALDHx
CHDH,CHOLD2m
GCAT,GLYATm
PIPOX,SARCOXp
THNSL1,THRS
ACSS1,ACSm
ACYP2,ACYP
RWDD2A,ACYP
ACYP1,ACYP
ZADH2,ALCD2x
ADH7,ALCD2x
ADH6,ALCD2x
ADH1A,ALCD2x
ADH1B,ALCD2x
ADH1C,ALCD2x
ADH4,ALCD2x
ADH5,ALCD2x
ADHFE1,ALCD2x
AKR1A1,ALCD2y
ALDH1A1,ALDD2x
ALDH1A3,ALDD2x
ALDH3A1,ALDD2x
ALDH1A2,ALDD2x
ALDH3A2,ALDD2x
ALDH9A1,ALDD2x
ALDH3B2,ALDD2x
ALDH3B1,ALDD2x
ALDH7A1,ALDD2x
ALDH2,ALDD2xm
ALDH1B1,ALDD2xm
ALDH3A1,ALDD2y
ALDH3A2,ALDD2y
ALDH9A1,ALDD2y
ALDH3B2,ALDD2y
ALDH3B1,ALDD2y
ALDH1A2,ALDD2y
CAT,CAT2p
PGAM1,DPGM
BPGM,DPGM
PGAM2,DPGM
PGAM1,DPGase
BPGM,DPGase
PGAM2,DPGase
ENO2,ENO
ENO3,ENO
ENO1,ENO
CYP2E1,ETOHMO
ALDOA,FBA
ALDOC,FBA
ALDOB,FBA
FBP2,FBP
FBP1,FBP
GAPDHS,GAPD
GAPDH,GAPD
HK1,HEX1
HK2,HEX1
HK3,HEX1
HKDC1,HEX1
GCK,HEX1
LDHC,LDH_L
UEVLD,LDH_L
LDHA,LDH_L
LDHB,LDH_L
LDHAL6A,LDH_L
LDHAL6B,LDH_L
PDHA1,PDHm
PDHA2,PDHm
PDHB,PDHm
PDHX,PDHm
DLD,PDHm
DLAT,PDHm
PFKP,PFK
PFKM,PFK
PFKL,PFK
GPI,PGI
PGK1,PGK
PGK2,PGK
PGAM1,PGM
BPGM,PGM
PGAM2,PGM
PGM2,PGMT
PGM1,PGMT
TMEM54,PYK
PKLR,PYK
PKM,PYK
TPI1,TPI
ACSS2,ACS
AACS,ACS
G6PC,CBPPer
G6PC3,CBPPer
G6PC2,CBPPer
GPD2,G3PD2m
G6PC,G6PPer
G6PC3,G6PPer
G6PC2,G6PPer
PCK2,PEPCKm
PIGL,ACGPID
PIGB,BMTeL
PIGB,BMTeU
PIGW,GPIAT
PGAP1,GPIDA2er
PGAP1,GPIDAer
PIGX,GPIMTeL
PIGM,GPIMTeL
PIGX,GPIMTeU
PIGM,GPIMTeU
PIGN,H2ETer
PIGV,H2MTeL
PIGV,H2MTeU
PIGN,H3ETer
PIGB,H3MTeL
PIGB,H3MTeU
PIGF,H4ET3er
PIGO,H4ET3er
PIGN,H4ETer
PIGV,H5MTeL
PIGV,H5MTeU
PIGF,H6ET3er
PIGO,H6ET3er
PIGZ,H6MTeL
PIGZ,H6MTeU
PIGF,H6_ET2er
PIGG,H6_ET2er
PIGN,H6_ETer
PIGF,H7ET2er
PIGG,H7ET2er
PIGZ,H7MTeL
PIGZ,H7MTeU
PIGN,H7_ETer
PIGK,H7_TAer
PIGU,H7_TAer
PIGT,H7_TAer
PIGS,H7_TAer
GPAA1,H7_TAer
PIGZ,H8MTeL
PIGZ,H8MTeU
PIGU,H8TAer
PIGK,H8TAer
PIGT,H8TAer
PIGS,H8TAer
GPAA1,H8TAer
PIGU,M4ATAer
PIGK,M4ATAer
GPAA1,M4ATAer
PIGS,M4ATAer
PIGF,M4BET2er
PIGG,M4BET2er
PIGU,M4BTAer
PIGK,M4BTAer
PIGT,M4BTAer
PIGS,M4BTAer
GPAA1,M4BTAer
PIGF,M4CET3er
PIGO,M4CET3er
PIGA,PIACGT
PIGH,PIACGT
PIGC,PIACGT
PIGQ,PIACGT
PIGP,PIACGT
DPM2,PIACGT
ALDOA,FBA4
ALDOC,FBA4
ALDOB,FBA4
ALDH1A1,GCALDD
ALDH1A3,GCALDD
ALDH3A1,GCALDD
ALDH7A1,GCALDD
ALDH3A2,GCALDD
ALDH9A1,GCALDD
ALDH3B2,GCALDD
ALDH3B1,GCALDD
ALDH1A2,GCALDD
ALDH6A1,GCALDDm
ALDH2,GCALDDm
ALDH18A1,GCALDDm
ALDH1B1,GCALDDm
ALDH4A1,GCALDDm
ALDH5A1,GCALDDm
LDHC,GLXO1
UEVLD,GLXO1
LDHA,GLXO1
LDHB,GLXO1
LDHAL6A,GLXO1
LDHAL6B,GLXO1
LDHD,GLXO1
HAO1,GLXO2p
HAO2,GLXO2p
GRHPR,GLYCLTDy
HAO2,GLYCTO1p
HAO1,GLYCTO1p
LDHC,HPYRR2x
LDHA,HPYRR2x
LDHB,HPYRR2x
LDHAL6A,HPYRR2x
LDHAL6B,HPYRR2x
LDHD,HPYRR2x
GRHPR,HPYRRy
KHK,KHK2
CPOX,CPPPGO
FECH,FCLTm
HMBS,HMBS
ALAD,PPBNGS
PPOX,PPPGOm
UROS,UPP3S
UROD,UPPDC1
CYBRD1,FE3R2e
BLVRB,BILIRED
BLVRA,BILIRED
HMOX1,HOXG
HMOX2,HOXG
GUSB,GLCAASE1ly
NAGLU,GLCNACASE1ly
NAGLU,GLCNACASE2ly
NAGLU,GLCNACASE3ly
NAGLU,GLCNACASE4ly
NAGLU,GLCNACASE5ly
SGSH,HS1ly
SGSH,HS2ly
SGSH,HS3ly
SGSH,HS4ly
IDUA,IDOAASE1ly
IDUA,IDOAASE2ly
IDUA,IDOAASE3ly
IDS,S2TASE1ly
IDS,S2TASE2ly
GNS,S6TASE1ly
GNS,S6TASE2ly
GNS,S6TASE3ly
DDC,HISDC
HDC,HISDC
AOC1,HISTASE
AOC2,HISTASE
ALDH1A1,IMACTD
ALDH7A1,IMACTD
ALDH3A2,IMACTD
ALDH9A1,IMACTD
ALDH1A2,IMACTD
ALDH4A1,IMACTD_m
ALDH2,IMACTD_m
ALDH1B1,IMACTD_m
ALDH3A1,MACOXO
ALDH1A3,MACOXO
ALDH3B2,MACOXO
ALDH3B1,MACOXO
MAOB,MACOXO
AOC1,MHISOR
AOC3,MHISOR
AOC2,MHISOR
HNMT,SAMHISTA
FTCD,GluForTx
HAL,HISDr
UROC1,URCN
GUSB,GLCAASE8ly
GUSB,GLCAASE9ly
HEXA,NACHEX27ly
HEXB,NACHEX27ly
HAS1,HAS1
HAS2,HAS1
HAS3,HAS1
HAS1,HAS2
HAS2,HAS2
HAS3,HAS2
ADSL,ADSL2r
ATIC,AICART
PAICS,AIRCr
GART,GARFT
ATIC,IMPC
GART,PRAGSr
GART,PRAIS
PAICS,PRASCSi
PPAT,GLUPRT
PFAS,PRFGS
MIOX,INOSTO
SYNJ1,MI1345PP
INPPL1,MI1345PP
INPP5E,MI1345PP
INPP5D,MI1345PP
INPP5A,MI1345PP
INPP5B,MI1345PP
INPP5J,MI1345PP
ITPKA,MI145PK
ITPKB,MI145PK
ITPKC,MI145PK
SYNJ1,MI145PP
INPPL1,MI145PP
INPP5E,MI145PP
INPP5D,MI145PP
INPP5A,MI145PP
INPP5B,MI145PP
INPP5J,MI145PP
IMPA1,MI1PP
IMPA2,MI1PP
IMPA1,MI3PP
IMPA2,MI3PP
IMPA1,MI4PP
IMPA2,MI4PP
PTEN,PI345P3P
PTEN,PI345P3Pn
SYNJ2,PI345P5P
SYNJ1,PI345P5P
INPPL1,PI345P5P
INPP5E,PI345P5P
INPP5D,PI345P5P
INPP5A,PI345P5P
INPP5B,PI345P5P
INPP5J,PI345P5P
PIP5K1A,PI34P5K
PIP5K1B,PI34P5K
PIP5K1C,PI34P5K
PI4KB,PI3P4K
PI4K2A,PI3P4K
PIP5K1A,PI3P4K
PIP5K1B,PI3P4K
PIP5K1C,PI3P4K
PI4KA,PI3P4K
PIP5K1A,PI3P5K
PIP5K1B,PI3P5K
PIP5K1C,PI3P5K
PIK3R5,PI45P3K
PIK3R3,PI45P3K
PIK3R2,PI45P3K
PIK3CG,PI45P3K
PIK3R1,PI45P3K
PIK3CD,PI45P3K
PIK3CA,PI45P3K
PIK3CB,PI45P3K
HCST,PI45P3K
OCRL,PI45P5P
SYNJ2,PI45P5P
SYNJ1,PI45P5P
INPP5B,PI45P5P
INPP5E,PI45P5P
PLCH2,PI45PLC
PLCXD2,PI45PLC
PLCH1,PI45PLC
PLCD4,PI45PLC
PLCE1,PI45PLC
PLCD3,PI45PLC
PLCB3,PI45PLC
PLCB2,PI45PLC
PLCD1,PI45PLC
PLCB4,PI45PLC
PLCG1,PI45PLC
PLCL1,PI45PLC
PLCG2,PI45PLC
PLCZ1,PI45PLC
PLCB1,PI45PLC
PIK3R5,PI4P3K
PIK3R3,PI4P3K
PIK3C2G,PI4P3K
PIK3R2,PI4P3K
PIK3CG,PI4P3K
PIK3R1,PI4P3K
PIK3CD,PI4P3K
PIK3CA,PI4P3K
PIK3CB,PI4P3K
PIK3C2B,PI4P3K
HCST,PI4P3K
PIK3C2A,PI4P3K
PLCH2,PI4PLC
PLCXD2,PI4PLC
PLCH1,PI4PLC
PLCD4,PI4PLC
PLCE1,PI4PLC
PLCD3,PI4PLC
PLCB3,PI4PLC
PLCB2,PI4PLC
PLCD1,PI4PLC
PLCB4,PI4PLC
PLCG1,PI4PLC
PLCL1,PI4PLC
PLCG2,PI4PLC
PLCZ1,PI4PLC
PLCB1,PI4PLC
PIK3C3,PI5P3K
PIK3R5,PI5P3K
PIK3R3,PI5P3K
PIK3C2G,PI5P3K
PIK3R2,PI5P3K
PIK3CG,PI5P3K
PIK3R1,PI5P3K
PIK3CD,PI5P3K
PIK3CA,PI5P3K
PIK3CB,PI5P3K
PIK3C2B,PI5P3K
HCST,PI5P3K
PIK3C2A,PI5P3K
PI4KA,PI5P4K
PI4KB,PI5P4K
PI4K2A,PI5P4K
PIK3C3,PIK3
PIK3R5,PIK3
PIK3R3,PIK3
PIK3C2G,PIK3
PIK3R2,PIK3
PIK3CG,PIK3
PIK3R1,PIK3
PIK3CD,PIK3
PIK3CA,PIK3
PIK3CB,PIK3
PIK3C2B,PIK3
HCST,PIK3
PIK3C2A,PIK3
PIP5K1A,PIK5
PIP5K1B,PIK5
PIP5K1C,PIK5
PLCL1,PIPLC
PLCXD2,PIPLC
PLCD4,PIPLC
PLCE1,PIPLC
PLCD3,PIPLC
PLCB3,PIPLC
PLCB2,PIPLC
PLCD1,PIPLC
PLCH2,PIPLC
PLCG1,PIPLC
PLCH1,PIPLC
PLCG2,PIPLC
PLCB4,PIPLC
PLCZ1,PIPLC
PLCB1,PIPLC
IPMK,MI1345PKn
IPMK,MI1346PKn
INPP1,MI134PP
IPMK,MI1456PKn
IPMK,MI145P6Kn
IPMK,MI145PKn
INPP1,MI14PP
ISYNA1,MI1PS
INPP4B,MI34PP
INPP4A,MI34PP
MTMR3,PI35P3P
MTMR3,PI3PP
PLCB1,PI45PLCn
PIK3C2B,PI4P3Ker
PLCB1,PI4PLCn
PIK3C2B,PI5P3Ker
PIK3C2B,PIK3er
PLCB1,PIPLCn
IP6K1,PMI12346PH
IP6K3,PMI12346PH
IP6K2,PMI12346PHn
IP6K1,PMI12346PHn
IP6K3,PMI12346PHn
IP6K1,PMI1346PH
IP6K3,PMI1346PH
IP6K2,PMI1346PHn
IP6K1,PMI1346PHn
IP6K3,PMI1346PHn
B4GALT3,G14T10g
B4GALT5,G14T10g
B4GALT1,G14T10g
B4GALT2,G14T10g
B4GALT3,G14T11g
B4GALT5,G14T11g
B4GALT2,G14T11g
B4GALT1,G14T11g
B4GALT3,G14T12g
B4GALT5,G14T12g
B4GALT1,G14T12g
B4GALT2,G14T12g
B4GALT3,G14T13g
B4GALT5,G14T13g
B4GALT1,G14T13g
B4GALT2,G14T13g
B4GALT3,G14T14g
B4GALT5,G14T14g
B4GALT2,G14T14g
B4GALT1,G14T14g
B4GALT3,G14T15g
B4GALT5,G14T15g
B4GALT1,G14T15g
B4GALT2,G14T15g
B4GALT3,G14T16g
B4GALT5,G14T16g
B4GALT1,G14T16g
B4GALT2,G14T16g
B4GALT3,G14T17g
B4GALT5,G14T17g
B4GALT2,G14T17g
B4GALT1,G14T17g
B4GALT3,G14T18g
B4GALT5,G14T18g
B4GALT2,G14T18g
B4GALT1,G14T18g
B4GALT3,G14T19g
B4GALT5,G14T19g
B4GALT1,G14T19g
B4GALT2,G14T19g
B4GALT3,G14T20g
B4GALT5,G14T20g
B4GALT1,G14T20g
B4GALT2,G14T20g
B4GALT3,G14T21g
B4GALT5,G14T21g
B4GALT1,G14T21g
B4GALT2,G14T21g
B4GALT3,G14T2g
B4GALT5,G14T2g
B4GALT1,G14T2g
B4GALT2,G14T2g
B4GALT3,G14T3g
B4GALT5,G14T3g
B4GALT1,G14T3g
B4GALT2,G14T3g
B4GALT3,G14T4g
B4GALT5,G14T4g
B4GALT1,G14T4g
B4GALT2,G14T4g
B4GALT3,G14T5g
B4GALT5,G14T5g
B4GALT1,G14T5g
B4GALT2,G14T5g
B4GALT3,G14T6g
B4GALT5,G14T6g
B4GALT1,G14T6g
B4GALT2,G14T6g
B4GALT3,G14T7g
B4GALT5,G14T7g
B4GALT1,G14T7g
B4GALT2,G14T7g
B4GALT3,G14T8g
B4GALT5,G14T8g
B4GALT1,G14T8g
B4GALT2,G14T8g
B4GALT3,G14T9g
B4GALT5,G14T9g
B4GALT1,G14T9g
B4GALT2,G14T9g
B3GNT3,AG13T10g
B3GNT2,AG13T10g
B3GNT4,AG13T10g
B4GAT1,AG13T10g
B3GNT8,AG13T10g
B3GNT7,AG13T10g
B3GNT2,AG13T11g
B3GNT3,AG13T11g
B3GNT4,AG13T11g
B4GAT1,AG13T11g
B3GNT8,AG13T11g
B3GNT7,AG13T11g
B3GNT2,AG13T12g
B3GNT3,AG13T12g
B3GNT4,AG13T12g
B4GAT1,AG13T12g
B3GNT8,AG13T12g
B3GNT7,AG13T12g
B3GNT2,AG13T13g
B3GNT3,AG13T13g
B3GNT4,AG13T13g
B4GAT1,AG13T13g
B3GNT8,AG13T13g
B3GNT7,AG13T13g
B3GNT2,AG13T14g
B3GNT3,AG13T14g
B3GNT4,AG13T14g
B4GAT1,AG13T14g
B3GNT8,AG13T14g
B3GNT7,AG13T14g
B3GNT2,AG13T15g
B3GNT3,AG13T15g
B3GNT4,AG13T15g
B4GAT1,AG13T15g
B3GNT8,AG13T15g
B3GNT7,AG13T15g
B3GNT2,AG13T16g
B3GNT3,AG13T16g
B3GNT4,AG13T16g
B4GAT1,AG13T16g
B3GNT8,AG13T16g
B3GNT7,AG13T16g
B3GNT2,AG13T17g
B3GNT3,AG13T17g
B3GNT4,AG13T17g
B4GAT1,AG13T17g
B3GNT8,AG13T17g
B3GNT7,AG13T17g
B3GNT2,AG13T18g
B3GNT3,AG13T18g
B3GNT4,AG13T18g
B4GAT1,AG13T18g
B3GNT8,AG13T18g
B3GNT7,AG13T18g
B3GNT2,AG13T1g
B3GNT3,AG13T1g
B3GNT4,AG13T1g
B4GAT1,AG13T1g
B3GNT8,AG13T1g
B3GNT7,AG13T1g
B3GNT2,AG13T2g
B3GNT3,AG13T2g
B3GNT4,AG13T2g
B4GAT1,AG13T2g
B3GNT8,AG13T2g
B3GNT7,AG13T2g
B3GNT2,AG13T3g
B3GNT3,AG13T3g
B3GNT4,AG13T3g
B4GAT1,AG13T3g
B3GNT8,AG13T3g
B3GNT7,AG13T3g
B3GNT2,AG13T4g
B3GNT3,AG13T4g
B3GNT4,AG13T4g
B4GAT1,AG13T4g
B3GNT8,AG13T4g
B3GNT7,AG13T4g
B3GNT2,AG13T5g
B3GNT3,AG13T5g
B3GNT4,AG13T5g
B4GAT1,AG13T5g
B3GNT8,AG13T5g
B3GNT7,AG13T5g
B3GNT2,AG13T6g
B3GNT3,AG13T6g
B3GNT4,AG13T6g
B4GAT1,AG13T6g
B3GNT8,AG13T6g
B3GNT7,AG13T6g
B3GNT2,AG13T7g
B3GNT3,AG13T7g
B3GNT4,AG13T7g
B4GAT1,AG13T7g
B3GNT8,AG13T7g
B3GNT7,AG13T7g
B3GNT2,AG13T8g
B3GNT3,AG13T8g
B3GNT4,AG13T8g
B4GAT1,AG13T8g
B3GNT8,AG13T8g
B3GNT7,AG13T8g
B3GNT2,AG13T9g
B3GNT3,AG13T9g
B3GNT4,AG13T9g
B4GAT1,AG13T9g
B3GNT8,AG13T9g
B3GNT7,AG13T9g
ST3GAL1,S23T2g
ST3GAL2,S23T2g
ST3GAL4,S23T2g
ST3GAL3,S23T3g
ST3GAL1,S23T4g
ST3GAL2,S23T4g
ST3GAL4,S23T4g
CHST2,S6T10g
CHST4,S6T10g
CHST5,S6T10g
CHST6,S6T10g
CHST2,S6T11g
CHST4,S6T11g
CHST5,S6T11g
CHST6,S6T11g
CHST6,S6T12g
CHST2,S6T12g
CHST4,S6T12g
CHST5,S6T12g
CHST2,S6T13g
CHST6,S6T13g
CHST4,S6T13g
CHST5,S6T13g
CHST2,S6T14g
CHST4,S6T14g
CHST5,S6T14g
CHST6,S6T14g
CHST3,S6T15g
CHST1,S6T15g
CHST2,S6T16g
CHST4,S6T16g
CHST5,S6T16g
CHST6,S6T16g
CHST2,S6T17g
CHST4,S6T17g
CHST5,S6T17g
CHST6,S6T17g
CHST3,S6T18g
CHST1,S6T18g
CHST2,S6T1g
CHST4,S6T1g
CHST5,S6T1g
CHST6,S6T1g
CHST2,S6T2g
CHST4,S6T2g
CHST5,S6T2g
CHST6,S6T2g
CHST3,S6T3g
CHST1,S6T3g
CHST2,S6T4g
CHST4,S6T4g
CHST5,S6T4g
CHST6,S6T4g
CHST2,S6T5g
CHST4,S6T5g
CHST5,S6T5g
CHST6,S6T5g
CHST2,S6T6g
CHST4,S6T6g
CHST5,S6T6g
CHST6,S6T6g
CHST2,S6T7g
CHST4,S6T7g
CHST5,S6T7g
CHST6,S6T7g
CHST2,S6T8g
CHST4,S6T8g
CHST5,S6T8g
CHST6,S6T8g
CHST2,S6T9g
CHST4,S6T9g
CHST5,S6T9g
CHST6,S6T9g
CTSA,GALASE10ly
NEU1,GALASE10ly
GLB1,GALASE10ly
GALNS,GALASE10ly
CTSA,GALASE11ly
NEU1,GALASE11ly
GLB1,GALASE11ly
GALNS,GALASE11ly
CTSA,GALASE12ly
NEU1,GALASE12ly
GLB1,GALASE12ly
GALNS,GALASE12ly
CTSA,GALASE13ly
NEU1,GALASE13ly
GLB1,GALASE13ly
GALNS,GALASE13ly
CTSA,GALASE14ly
NEU1,GALASE14ly
GLB1,GALASE14ly
GALNS,GALASE14ly
CTSA,GALASE15ly
NEU1,GALASE15ly
GLB1,GALASE15ly
GALNS,GALASE15ly
CTSA,GALASE16ly
NEU1,GALASE16ly
GLB1,GALASE16ly
GALNS,GALASE16ly
CTSA,GALASE17ly
NEU1,GALASE17ly
GLB1,GALASE17ly
GALNS,GALASE17ly
CTSA,GALASE18ly
NEU1,GALASE18ly
GLB1,GALASE18ly
GALNS,GALASE18ly
CTSA,GALASE19ly
NEU1,GALASE19ly
GLB1,GALASE19ly
GALNS,GALASE19ly
CTSA,GALASE20ly
NEU1,GALASE20ly
GLB1,GALASE20ly
GALNS,GALASE20ly
CTSA,GALASE3ly
NEU1,GALASE3ly
GLB1,GALASE3ly
GALNS,GALASE3ly
CTSA,GALASE4ly
NEU1,GALASE4ly
GLB1,GALASE4ly
GALNS,GALASE4ly
CTSA,GALASE5ly
NEU1,GALASE5ly
GLB1,GALASE5ly
GALNS,GALASE5ly
CTSA,GALASE6ly
NEU1,GALASE6ly
GLB1,GALASE6ly
GALNS,GALASE6ly
CTSA,GALASE7ly
NEU1,GALASE7ly
GLB1,GALASE7ly
GALNS,GALASE7ly
CTSA,GALASE8ly
NEU1,GALASE8ly
GLB1,GALASE8ly
GALNS,GALASE8ly
CTSA,GALASE9ly
NEU1,GALASE9ly
GLB1,GALASE9ly
GALNS,GALASE9ly
AGA,GASNASE3ly
HEXA,NACHEX10ly
HEXB,NACHEX10ly
HEXA,NACHEX11ly
HEXB,NACHEX11ly
HEXA,NACHEX12ly
HEXB,NACHEX12ly
HEXA,NACHEX13ly
HEXB,NACHEX13ly
HEXA,NACHEX14ly
HEXB,NACHEX14ly
HEXA,NACHEX15ly
HEXB,NACHEX15ly
HEXA,NACHEX16ly
HEXB,NACHEX16ly
HEXA,NACHEX17ly
HEXB,NACHEX17ly
HEXA,NACHEX18ly
HEXB,NACHEX18ly
HEXA,NACHEX19ly
HEXB,NACHEX19ly
HEXA,NACHEX20ly
HEXB,NACHEX20ly
HEXA,NACHEX21ly
HEXB,NACHEX21ly
HEXA,NACHEX22ly
HEXB,NACHEX22ly
HEXA,NACHEX23ly
HEXB,NACHEX23ly
HEXA,NACHEX24ly
HEXB,NACHEX24ly
HEXA,NACHEX25ly
HEXB,NACHEX25ly
HEXA,NACHEX26ly
HEXB,NACHEX26ly
HEXA,NACHEXA10ly
HEXB,NACHEXA10ly
HEXA,NACHEXA11ly
HEXB,NACHEXA11ly
HEXA,NACHEXA12ly
HEXB,NACHEXA12ly
HEXA,NACHEXA13ly
HEXB,NACHEXA13ly
HEXA,NACHEXA14ly
HEXB,NACHEXA14ly
HEXA,NACHEXA15ly
HEXB,NACHEXA15ly
HEXA,NACHEXA16ly
HEXB,NACHEXA16ly
HEXA,NACHEXA17ly
HEXB,NACHEXA17ly
HEXA,NACHEXA18ly
HEXB,NACHEXA18ly
HEXA,NACHEXA19ly
HEXB,NACHEXA19ly
HEXA,NACHEXA20ly
HEXB,NACHEXA20ly
HEXA,NACHEXA21ly
HEXB,NACHEXA21ly
HEXA,NACHEXA22ly
HEXB,NACHEXA22ly
HEXA,NACHEXA9ly
HEXB,NACHEXA9ly
NAGA,NAGA2ly
CTSA,S6TASE10ly
NEU1,S6TASE10ly
GLB1,S6TASE10ly
GALNS,S6TASE10ly
CTSA,S6TASE22ly
NEU1,S6TASE22ly
GLB1,S6TASE22ly
GALNS,S6TASE22ly
CTSA,S6TASE25ly
NEU1,S6TASE25ly
GLB1,S6TASE25ly
GALNS,S6TASE25ly
CTSA,SIAASE2ly
NEU1,SIAASE2ly
GLB1,SIAASE2ly
GALNS,SIAASE2ly
CTSA,SIAASE3ly
NEU1,SIAASE3ly
GLB1,SIAASE3ly
GALNS,SIAASE3ly
CTSA,SIAASE4ly
NEU1,SIAASE4ly
GLB1,SIAASE4ly
GALNS,SIAASE4ly
FUCA2,FUCASE2e
FUCA1,FUCASE2ly
GNS,S6TASE11ly
GNS,S6TASE12ly
GNS,S6TASE13ly
GNS,S6TASE14ly
GNS,S6TASE15ly
GNS,S6TASE16ly
GNS,S6TASE17ly
GNS,S6TASE18ly
GNS,S6TASE19ly
GNS,S6TASE20ly
GNS,S6TASE21ly
GNS,S6TASE23ly
GNS,S6TASE24ly
GNS,S6TASE26ly
AUH,C2M26DCOAHLm
HADHA,C2M26DCOAHLm
HADHB,C2M26DCOAHLm
ECH1,C2M26DCOAHLx
TUBA8,C2M26DCOAHLx
CYP2C9,P4502C92
CYP2C19,P4502C92
CYP2C9,P4502C93
CYP2C19,P4502C93
CYP2C9,P4502C94
CYP2C19,P4502C94
ALDH1A1,PYLALDOX
ALDH3A2,PYLALDOX
ALDH9A1,PYLALDOX
ALDH1A2,PYLALDOX
ALDH7A1,PYLALDOX
ALDH4A1,PYLALDOXm
ALDH2,PYLALDOXm
ALDH1B1,PYLALDOXm
AUH,T2M26DCOAHLm
