Gene,Cell Line,Alanine and Aspartate Metabolism,Aminosugar Metabolism,Arginine and Proline Metabolism,Bile Acid Biosynthesis,Biotin Metabolism,Cholesterol Metabolism,Citric Acid Cycle,CoA Biosynthesis,CoA Catabolism,Cysteine Metabolism,Fatty Acid Metabolism,Fatty acid activation,Fatty acid elongation,Fatty acid oxidation,Fatty acid oxidation_ peroxisome,Folate Metabolism,Galactose metabolism,Glutamate metabolism,Glutathione Metabolism,Glycine_ Serine_ and Threonine Metabolism,Glycolysis/Gluconeogenesis,Glyoxylate and Dicarboxylate Metabolism,Heme Biosynthesis,Heme Degradation,Histidine Metabolism,IMP Biosynthesis,Inositol Phosphate Metabolism,Lysine Metabolism,Methionine Metabolism,N-Glycan Degradation,NAD Metabolism,Nucleic acid degradation,Nucleotide Sugar Metabolism,Oxidative Phosphorylation,Pentose Phosphate Pathway,Pentose and Glucuronate Interconversions,Phenylalanine metabolism,Purine Catabolism,Pyrimidine Biosynthesis,Pyrimidine Catabolism,Pyruvate Metabolism,Salvage Pathway,Sphingolipid Metabolism,Steroid Metabolism,Tetrahydrobiopterin,Thiamine Metabolism,Triacylglycerol Synthesis,Tryptophan metabolism,Tyr_ Phe_ Trp Biosynthesis,Tyrosine metabolism,Ubiquinone Biosynthesis,Urea cycle/amino group metabolism,Valine_ Leucine_ and Isoleucine Metabolism,M_ala__L_e,M_arg__L_e,M_asn__L_e,M_asp__L_e,M_chol_e,M_cys__L_e,M_fol_e,M_glc__D_e,M_gln__L_e,M_glu__L_e,M_gly_e,M_gthox_e,M_gthrd_e,M_h2o_e,M_h_e,M_his__L_e,M_ile__L_e,M_inost_e,M_leu__L_e,M_lys__L_e,M_met__L_e,M_nh4_e,M_o2_e,M_phe__L_e,M_pi_e,M_ser__L_e,M_succ_e,M_thf_e,M_thr__L_e,M_trp__L_e,M_tyr__L_e,M_urea_e,M_val__L_e,M_ala__L_c,M_amp_c,M_arg__L_c,M_asn__L_c,M_asp__L_c,M_atp_c,M_chsterol_c,M_clpn_hs_c,M_cmp_c,M_cys__L_c,M_dag_hs_c,M_damp_c,M_dcmp_c,M_dgmp_c,M_dtmp_c,M_gln__L_c,M_glu__L_c,M_gly_c,M_glygn1_c,M_gmp_c,M_h2o_c,M_his__L_c,M_ile__L_c,M_leu__L_c,M_lpchol_hs_c,M_lys__L_c,M_mag_hs_c,M_met__L_c,M_pa_hs_c,M_pail_hs_c,M_pchol_hs_c,M_pe_hs_c,M_phe__L_c,M_pro__L_c,M_ps_hs_c,M_ser__L_c,M_sphmyln_hs_c,M_tag_hs_c,M_thr__L_c,M_trp__L_c,M_tyr__L_c,M_ump_c,M_val__L_c,M_xolest_hs_c,tot_biom,total_path,kcat,GeneExp,subsys,path_label,TCGA_val,CNV_val,TCGA_annot,CNV,SURV
ALAS2,SNB-75,0.03353025,0.0,1.9105084242400003,0.0,0.0,0.00762504761905,0.270775066667,0.0,0.0,0.0051855,0.326894,0.0,0.022878,0.0,0.0,0.884956206897,0.0,-2.1556273,0.0,0.35916620000000005,0.5109585,0.0,0.0,0.0,0.0107199,0.00737475,5.16865671642e-05,0.0110062857143,0.008019,0.0,1.0747815,0.0,0.0,0.45821425,-0.0016167999999999998,0.0017315000000000002,0.0,0.0,0.00131728571429,5.93684210526e-05,0.0743545185185,0.0,7.58227848101e-05,0.0,0.010702,0.0,0.005852,0.00943619047619,0.048159,0.011092790697700002,0.0,1.68593376,0.0174442413793,12,9,7,11,8,8,8,100,13,13,100,12,15,11,100,8,8,7,100,8,5,9,9,9,100,9,100,100,100,100,100,100,12,8,100,6,100,100,100,9,12,10,9,100,13,8,12,9,8,14,100,12,9,9,8,100,100,6,8,10,10,10,10,10,100,100,9,13,100,7,13,100,100,10,13,100,10,1865,1141,-16.2686035528,2.286,BL,IN,1.3492611878299998,0.002,NEUTRAL,LOSS,UPREG
ALAS2,U251,0.0179725,0.0,1.2741671515200002,0.0,0.0,0.00961752380952,0.617969533333,0.0,0.0,0.0025,0.280567277778,0.0,0.0280918,0.12844731034499998,0.0,0.986417137931,0.0,-1.8872372,0.277566444444,0.5901456,0.7172896785709999,0.0,0.0,0.0,0.0097446,0.0090555,4.64626865672e-05,0.0108014761905,0.011556,0.0,1.0730695,0.0,0.0,1.2572815,-0.0020104666666700003,-0.0077986,0.0,0.0,0.00161742857143,7.29473684211e-05,3.14472211111,0.0,9.31012658228e-05,0.0,0.010608666666700002,0.0,0.00718572727273,0.00941619047619,0.047739,0.435397674419,0.0,0.84597748,0.00693182758621,12,9,7,11,8,8,8,100,13,13,100,12,15,11,100,8,8,7,100,8,5,9,9,9,100,9,100,100,100,100,100,100,12,8,100,6,100,100,100,9,12,10,9,100,13,8,12,9,8,14,100,12,9,9,8,100,100,6,8,10,10,10,10,10,100,100,9,13,100,7,13,100,100,10,13,100,10,1865,1141,-16.2686035528,2.286,BL,IN,1.3492611878299998,0.002,NEUTRAL,LOSS,UPREG
ALDH18A1,SF268,0.0235921666667,0.0,1.91091484848,0.0,0.0,0.00940123809524,0.425879933333,0.0,0.0,0.004982,0.13079802777799998,0.0,0.02770912,0.0,0.0,1.02425444828,0.0,2.5605717999999995,0.921622,0.6752306333329999,0.6922797857140001,0.756768533333,0.0,0.0,0.0098499,0.008874,4.70298507463e-05,0.0108235714286,0.0111745,0.0,0.47988645,0.0,0.0,1.15626375,-0.00196786666667,-2.0984245,0.0,0.0,0.00158514285714,-4.76315789474e-05,0.536806814815,0.0,9.12025316456e-05,0.0,0.0106188888889,0.0,0.00704190909091,0.00941828571429,0.047785,-0.0253195581395,0.0,1.6856234,-0.00220327586207,10,4,6,6,3,3,8,100,13,7,100,7,15,14,100,3,2,7,100,11,9,6,3,3,100,4,100,100,100,100,100,100,6,11,100,8,100,100,100,6,6,10,3,100,11,7,7,4,10,8,100,10,4,3,8,100,100,10,8,7,4,12,4,5,100,100,9,7,100,9,8,100,100,7,7,100,4,1794,1073,4.16992500144,8.8,AY,CA,0.6889874399729999,0.333333333333,NEUTRAL,LOSS,NEUTRAL
ALDH18A1,SF539,0.0308205833333,0.0,2.19586263636,0.0,0.0,0.00823647619048,0.35977113333300004,0.0,0.0,0.0063522,0.315386972222,0.0,0.0245028,0.0,0.0,0.91003837931,0.0,1.8313103,0.000475666666667,0.4180389,0.56279675,0.0,0.0,0.0,0.010416,0.00789825,5.00597014925e-05,0.0109424285714,0.0091215,0.0,0.128512,0.0,0.0,0.8427965000000001,-0.0017392666666700002,-0.0065468,0.0,0.0,0.00141085714286,-4.24210526316e-05,-0.777777777778,0.0,8.12025316456e-05,0.0,0.0106728888889,0.0,0.00626763636364,0.0094299047619,0.048028,0.499426860465,0.0,1.64030204,0.016095793103399997,10,4,6,6,3,3,8,100,13,7,100,7,15,14,100,3,2,7,100,11,9,6,3,3,100,4,100,100,100,100,100,100,6,11,100,8,100,100,100,6,6,10,3,100,11,7,7,4,10,8,100,10,4,3,8,100,100,10,8,7,4,12,4,5,100,100,9,7,100,9,8,100,100,7,7,100,4,1794,1073,4.16992500144,9.68,AY,CA,0.6889874399729999,0.333333333333,NEUTRAL,LOSS,NEUTRAL
ALDH18A1,SNB-19,0.024588666666700003,0.0,1.91091063636,0.0,0.0,0.00925585714286,0.400394866667,0.0,0.0,0.00498225,0.271045361111,0.0,0.0271522,0.0,0.0,0.942462068966,0.0,2.4975305,0.765326111111,0.4905693,0.843904107143,0.0,0.0,0.0,0.0099204,0.0087525,4.74029850746e-05,0.0108383809524,0.0109185,0.0,0.37730115,0.0,0.0,1.553597,-0.00193946666667,-1.9903651,0.0,0.0,0.00156328571429,7.04736842105e-05,-0.851994259259,0.0,9e-05,0.0,0.0106255555556,0.0,0.00694536363636,0.00941980952381,0.047815,-0.022738744186,0.0,1.6856286,0.09893172413789998,10,4,6,6,3,3,8,100,13,7,100,7,15,14,100,3,2,7,100,11,9,6,3,3,100,4,100,100,100,100,100,100,6,11,100,8,100,100,100,6,6,10,3,100,11,7,7,4,10,8,100,10,4,3,8,100,100,10,8,7,4,12,4,5,100,100,9,7,100,9,8,100,100,7,7,100,4,1794,1073,4.16992500144,9.598,AY,CA,0.6889874399729999,0.333333333333,NEUTRAL,LOSS,NEUTRAL
ALDH18A1,SNB-75,0.0400109166667,0.0,1.91086266667,0.0,0.0,0.00762504761905,0.270775133333,0.0,0.0,0.0074701,0.217244194444,0.0,0.022878,0.0,0.0,0.884956206897,0.0,0.6863626,0.501044444444,0.358891566667,0.694851857143,0.0,0.0,0.0,0.0107199,0.00737475,5.16865671642e-05,0.0110062857143,0.008019,0.0,1.15083815,0.0,0.0,0.45821425,-0.0016167999999999998,0.0017315000000000002,0.0,0.0,0.00131728571429,5.93684210526e-05,1.3746120000000002,0.0,7.58227848101e-05,0.0,0.010702,0.0,0.005852,0.00943619047619,0.048159,-0.00146039534884,0.0,1.68568704,0.0810414827586,10,4,6,6,3,3,8,100,13,7,100,7,15,14,100,3,2,7,100,11,9,6,3,3,100,4,100,100,100,100,100,100,6,11,100,8,100,100,100,6,6,10,3,100,11,7,7,4,10,8,100,10,4,3,8,100,100,10,8,7,4,12,4,5,100,100,9,7,100,9,8,100,100,7,7,100,4,1794,1073,4.16992500144,9.372,AY,CA,0.6889874399729999,0.333333333333,NEUTRAL,LOSS,NEUTRAL
ALDH18A1,U251,0.0221085833333,0.0,1.98091933333,0.0,0.0,0.00961752380952,0.617969533333,0.0,0.0,0.00498165,0.251743833333,0.0,0.02827484,0.0,0.0,0.986417137931,0.0,1.2567686000000002,0.8603270000000001,0.5901456,0.366831392857,0.0,0.0,0.0,0.0097446,0.0090555,4.64626865672e-05,0.0108014761905,0.011556,0.0,1.05,0.0,0.0,1.4955375,-0.0020104666666700003,-0.0077986,0.0,0.0,0.00161742857143,7.29473684211e-05,3.11111111111,0.0,9.31012658228e-05,0.0,0.010608666666700002,0.0,0.00718572727273,0.00941619047619,0.047739,0.938609813953,0.0,1.68561572,0.104728448276,10,4,6,6,3,3,8,100,13,7,100,7,15,14,100,3,2,7,100,11,9,6,3,3,100,4,100,100,100,100,100,100,6,11,100,8,100,100,100,6,6,10,3,100,11,7,7,4,10,8,100,10,4,3,8,100,100,10,8,7,4,12,4,5,100,100,9,7,100,9,8,100,100,7,7,100,4,1794,1073,4.16992500144,9.366,AY,CA,0.6889874399729999,0.333333333333,NEUTRAL,LOSS,NEUTRAL
ALOX5,SF268,0.0235921666667,0.0,0.277606393939,0.0,0.0,0.00940123809524,0.366971466667,0.0,0.0,0.004982,0.289227861111,0.0,0.0275298,0.0,0.0,1.0245992758600002,0.0,-1.857354,0.318252333333,0.6752306333329999,0.689467785714,0.0,0.0,0.0,0.0098499,0.008874,4.70298507463e-05,0.0108235714286,0.0111745,0.0,1.17150225,0.0,0.0,0.777836,-0.00196786666667,-2.0984245,0.0,0.0,0.00158514285714,-4.76315789474e-05,-0.777777777778,0.0,9.12025316456e-05,0.0,0.0106188888889,0.0,0.00704190909091,0.00941828571429,0.047785,-0.0253195581395,0.0,0.84592024,0.12531610344799998,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,4400,3300,2.37851162325,2.286,BT,IN,1.55056103275,0.333333333333,NEUTRAL,LOSS,DOWNREG
ALOX5,SF539,0.03572075,0.0,0.06531212121209999,0.0,0.0,0.00823647619048,0.359771066667,0.0,0.0,0.00746795,0.0853304166667,0.0,0.0245028,0.139708827586,0.0,0.91003837931,0.0,-1.4097852,0.513743666667,0.4162146,0.8293911428569999,0.0,0.0,0.0,0.010416,0.00789825,5.00597014925e-05,0.0109424285714,0.0091215,0.0,1.15806085,0.0,0.0,0.66538475,-0.0017392666666700002,0.001677,0.0,0.0,0.00141085714286,-4.24210526316e-05,0.322850851852,0.0,8.12025316456e-05,0.0,0.0106728888889,0.0,0.00626763636364,0.0094299047619,0.048028,0.0329848372093,0.0,0.8479606,0.08541782758619999,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,4400,3300,2.37851162325,2.286,BT,IN,1.55056103275,0.333333333333,NEUTRAL,LOSS,DOWNREG
ALOX5,SNB-19,0.0236788333333,0.0,0.393444818182,0.0,0.0,0.00925585714286,0.400394866667,0.0,0.0,0.00662,0.34771863888899995,0.0,0.0271522,0.0,0.0,0.942462034483,0.0,-1.8310099,0.347632,0.4927529000000001,0.751308071429,0.0,0.0,0.0,0.0099204,0.0087525,4.74029850746e-05,0.0108383809524,0.0109185,0.0,1.16982545,0.0,0.0,0.6746985,-0.00193946666667,0.001588,0.0,0.0,0.00156328571429,7.04736842105e-05,3.11111111111,0.0,9e-05,0.0,0.0106255555556,0.0,0.00694536363636,0.00941980952381,0.047815,0.914755046512,0.0,0.8459214,0.0030533448275900004,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,4400,3300,2.37851162325,2.291,BT,IN,1.55056103275,0.333333333333,NEUTRAL,LOSS,DOWNREG
ALOX5,SNB-75,0.0396286666667,0.0,0.00199493939394,0.0,0.0,0.00762504761905,0.270775133333,0.0,0.0,0.0074701,0.217554138889,0.0,0.022878,0.0,0.0,0.884956206897,0.0,-1.6736897000000002,0.356570888889,0.358891566667,0.7877431071430001,0.0,0.0,0.0,0.0107199,0.00737475,5.16865671642e-05,0.0110062857143,0.008019,0.0,1.1345379999999998,0.0,0.0,0.539715,-0.0016167999999999998,-1.9704582,0.0,0.0,0.00197257142857,-3.95789473684e-05,-0.777777777778,0.0,7.58227848101e-05,0.0,0.010702,0.0,0.005852,0.00943619047619,0.048159,-0.00146039534884,0.0,0.84598164,0.0174442413793,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,4400,3300,2.37851162325,2.286,BT,IN,1.55056103275,0.333333333333,NEUTRAL,LOSS,DOWNREG
ALOX5,U251,0.0221085833333,0.0,0.907122484848,0.0,0.0,0.00961752380952,0.617969533333,0.0,0.0,0.00498165,0.252148722222,0.0,0.0280918,0.0,0.0,0.986761965517,0.0,2.2163447999999994,0.496123666667,0.5901456,0.61510975,0.0,0.0,0.0,0.0097446,0.0090555,4.64626865672e-05,0.0108014761905,0.011556,0.0,-0.68357245,0.0,0.0,0.990892,-0.0020104666666700003,-0.0077986,0.0,0.0,0.00161742857143,7.29473684211e-05,-0.777777777778,0.0,9.31012658228e-05,0.0,0.010608666666700002,0.0,0.00718572727273,0.00941619047619,0.047739,0.923537209302,0.0,1.68795488,0.104728448276,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,4400,3300,2.37851162325,2.286,BT,IN,1.55056103275,0.333333333333,NEUTRAL,LOSS,DOWNREG
ASAH1,SF268,0.0235921666667,0.0,0.425861181818,0.0,0.0,0.00940123809524,0.366971466667,0.0,0.0,0.004982,0.324350111111,0.0,0.0275298,0.0,0.0,1.0245992758600002,0.0,-0.5148884,1.0640665555600002,0.6752306333329999,0.459266857143,0.0,0.0,0.0,0.0098499,0.008874,4.70298507463e-05,0.0108235714286,0.0111745,0.0,1.05,0.0,0.0,0.44856475,-0.00196786666667,-2.0984245,0.0,0.0,0.00158514285714,-4.76315789474e-05,0.293981703704,0.0,9.12025316456e-05,0.0,0.0106188888889,0.0,0.00704190909091,0.00941828571429,0.047785,-0.0253195581395,0.0,0.84592024,-0.00220331034483,9,7,4,9,6,6,7,100,12,10,100,10,14,8,100,7,7,4,100,5,2,8,8,8,100,6,100,100,100,100,100,100,11,7,100,3,100,100,100,6,11,9,8,100,10,5,10,7,5,11,100,9,8,8,5,100,100,3,7,9,9,7,9,7,100,100,8,12,100,4,10,100,100,7,12,100,9,1812,1091,2.37851162325,9.191,AU,IN,0.936565278637,1.0,NEUTRAL,NEUT,NEUTRAL
ASAH1,SF539,0.027440666666700003,0.0,0.638353787879,0.0,0.0,0.00823647619048,0.35977113333300004,0.0,0.0,0.0025,0.287831777778,0.0,0.02482208,0.0,0.0,0.91003837931,0.0,-0.9482416,0.764636777778,0.4162146,0.500999678571,0.0,0.0,0.0,0.010416,0.00789825,5.00597014925e-05,0.0109424285714,0.0091215,0.0,1.1295668,0.0,0.0,0.9852665,-0.0017392666666700002,-2.098323,0.0,0.0,0.00141085714286,6.36315789474e-05,0.0586467777778,0.0,8.12025316456e-05,0.0,0.0106728888889,0.0,0.00626763636364,0.0094299047619,0.048028,0.0110547674419,0.0,1.68592904,0.016095793103399997,9,7,4,9,6,6,7,100,12,10,100,10,14,8,100,7,7,4,100,5,2,8,8,8,100,6,100,100,100,100,100,100,11,7,100,3,100,100,100,6,11,9,8,100,10,5,10,7,5,11,100,9,8,8,5,100,100,3,7,9,9,7,9,7,100,100,8,12,100,4,10,100,100,7,12,100,9,1812,1091,2.37851162325,9.366,AU,IN,0.936565278637,1.0,NEUTRAL,NEUT,NEUTRAL
ASAH1,SNB-19,0.024588666666700003,0.0,1.91053327273,0.0,0.0,0.00925585714286,0.400394866667,0.0,0.0,0.00498225,0.30972825,0.0,0.0271522,0.0,0.0,0.942462068966,0.0,-1.963475,0.20166166666700006,0.4905693,0.621001428571,0.0,0.0,0.0,0.0099204,0.0087525,4.74029850746e-05,0.0108383809524,0.0109185,0.0,1.15687875,0.0,0.0,1.02173275,-0.00193946666667,-0.0074709,0.0,0.0,0.00156328571429,-4.7e-05,3.06773859259,0.0,9e-05,0.0,0.0106255555556,0.0,0.00694536363636,0.00941980952381,0.047815,0.478587604651,0.0,1.6879563999999998,-0.0017428275862100002,9,7,4,9,6,6,7,100,12,10,100,10,14,8,100,7,7,4,100,5,2,8,8,8,100,6,100,100,100,100,100,100,11,7,100,3,100,100,100,6,11,9,8,100,10,5,10,7,5,11,100,9,8,8,5,100,100,3,7,9,9,7,9,7,100,100,8,12,100,4,10,100,100,7,12,100,9,1812,1091,2.37851162325,8.17,AU,IN,0.936565278637,1.0,NEUTRAL,NEUT,NEUTRAL
ASAH1,SNB-75,0.034661916666699995,0.0,1.91054475758,0.0,0.0,0.00762504761905,0.270775066667,0.0,0.0,0.0061879,0.262744722222,0.0,0.022878,0.0304699310345,0.0,0.884956206897,0.0,-2.1576321,0.0,0.360495366667,0.609014964286,0.0,0.0,0.0,0.0107199,0.00737475,5.16865671642e-05,0.0110062857143,0.008019,0.0,1.0747815,0.0,0.0,0.42119,-0.0016167999999999998,-0.0059801,0.0,0.0,0.00224128571429,5.93684210526e-05,2.93076155556,0.0,7.58227848101e-05,0.0,0.010702,0.0,0.005852,0.00943619047619,0.048159,0.987836976744,0.0,1.68796324,0.07621351724139999,9,7,4,9,6,6,7,100,12,10,100,10,14,8,100,7,7,4,100,5,2,8,8,8,100,6,100,100,100,100,100,100,11,7,100,3,100,100,100,6,11,9,8,100,10,5,10,7,5,11,100,9,8,8,5,100,100,3,7,9,9,7,9,7,100,100,8,12,100,4,10,100,100,7,12,100,9,1812,1091,2.37851162325,8.19,AU,IN,0.936565278637,1.0,NEUTRAL,NEUT,NEUTRAL
ASAH1,U251,0.0179725,0.0,0.348087787879,0.0,0.0,0.00961752380952,0.617969533333,0.0,0.0,0.0025,0.287973305556,0.0,0.0280918,0.0,0.0,0.986761965517,0.0,-1.8872372,0.277566444444,0.5901456,0.36158825,0.0,0.0,0.0,0.0097446,0.0090555,4.64626865672e-05,0.0108014761905,0.011556,0.0,1.1739986,0.0,0.0,0.6858085,-0.0020104666666700003,-2.0984435,0.0,0.0,0.00161742857143,-4.86315789474e-05,0.0,0.0,9.31012658228e-05,0.0,0.010608666666700002,0.0,0.00718572727273,0.00941619047619,0.047739,0.375656372093,0.0,-0.44933268,0.104728448276,9,7,4,9,6,6,7,100,12,10,100,10,14,8,100,7,7,4,100,5,2,8,8,8,100,6,100,100,100,100,100,100,11,7,100,3,100,100,100,6,11,9,8,100,10,5,10,7,5,11,100,9,8,8,5,100,100,3,7,9,9,7,9,7,100,100,8,12,100,4,10,100,100,7,12,100,9,1812,1091,2.37851162325,8.677999999999999,AU,IN,0.936565278637,1.0,NEUTRAL,NEUT,NEUTRAL
ASL,SF268,0.0194555,0.0,1.11077963636,0.0,0.0,0.00940123809524,0.366971466667,0.0,0.0,0.0025,0.34872058333300004,0.0,0.0275298,0.0,0.0,1.0245992758600002,0.0,1.793288,0.0635688888889,0.6752306333329999,0.452385464286,0.0,0.0,0.0,0.0098499,0.008874,4.70298507463e-05,0.0108235714286,0.0111745,0.0,-1.0041833,0.0,0.0,1.01725725,-0.00196786666667,-2.0984245,0.0,0.0,0.00158514285714,7.14736842105e-05,4.66666666667,0.0,9.12025316456e-05,0.0,0.0106188888889,0.0,0.00704190909091,0.00941828571429,0.047785,-0.0253195581395,0.0,1.68760124,-0.00220331034483,13,7,3,6,3,6,9,100,14,10,100,10,16,14,100,6,5,9,100,11,8,9,6,6,100,9,100,100,100,100,100,100,9,9,100,9,100,100,100,9,9,11,6,100,14,4,7,4,11,11,100,13,7,6,10,100,100,9,9,10,7,13,7,10,100,100,10,10,100,10,5,100,100,10,10,100,7,1842,1114,4.16992500144,7.049,CX,CA,0.596090617816,1800.0,NEUTRAL,GAIN,UPREG
ASL,SF539,0.0315806666667,0.0,0.638153636364,0.0,0.0,0.00823647619048,0.35977113333300004,0.0,0.0,0.004984000000000001,0.314626861111,0.0,0.0245028,0.0,0.0,0.91003837931,0.0,-1.2699021,0.588696555556,0.4162146,0.73527375,0.0,0.0,0.0,0.010416,0.00789825,5.00597014925e-05,0.0109424285714,0.0091215,0.0,1.1295668,0.0,0.0,0.9852665,-0.0017392666666700002,-2.098323,0.0,0.0,0.00141085714286,-4.24210526316e-05,4.3519898148100005,0.0,8.12025316456e-05,0.0,0.0106728888889,0.0,0.00626763636364,0.0094299047619,0.048028,0.0110547674419,0.0,1.6856648,0.016095793103399997,13,7,3,6,3,6,9,100,14,10,100,10,16,14,100,6,5,9,100,11,8,9,6,6,100,9,100,100,100,100,100,100,9,9,100,9,100,100,100,9,9,11,6,100,14,4,7,4,11,11,100,13,7,6,10,100,100,9,9,10,7,13,7,10,100,100,10,10,100,10,5,100,100,10,10,100,7,1842,1114,4.16992500144,7.1179999999999986,CX,CA,0.596090617816,1800.0,NEUTRAL,GAIN,UPREG
ASL,SNB-19,0.02872575,0.0,0.638183363636,0.0,0.0,0.00925585714286,0.400394866667,0.0,0.0,0.0074645,0.153093277778,0.0,0.02750604,0.0,0.0,0.942462068966,0.0,2.4976534,0.770978777778,0.4905693,0.378548928571,0.5526220000000001,0.0,0.0,0.0099204,0.0087525,4.74029850746e-05,0.0108383809524,0.0109185,0.0,-0.6701550999999999,0.0,0.0,1.553597,-0.00193946666667,0.001588,0.0,0.0,0.00156328571429,-4.7e-05,3.11299533333,0.0,9e-05,0.0,0.0106255555556,0.0,0.00694536363636,0.00941980952381,0.047815,0.95400544186,0.0,1.6856286,-0.00174279310345,13,7,3,6,3,6,9,100,14,10,100,10,16,14,100,6,5,9,100,11,8,9,6,6,100,9,100,100,100,100,100,100,9,9,100,9,100,100,100,9,9,11,6,100,14,4,7,4,11,11,100,13,7,6,10,100,100,9,9,10,7,13,7,10,100,100,10,10,100,10,5,100,100,10,10,100,7,1842,1114,4.16992500144,8.353,CX,CA,0.596090617816,1800.0,NEUTRAL,GAIN,UPREG
ASL,SNB-75,0.035869166666699995,0.0,0.638135393939,0.0,0.0,0.00762504761905,0.30645586666700003,0.0,0.0,0.00498505,0.327248944444,0.0,0.022878,0.0,0.0,0.884956206897,0.0,2.2353461,0.430367555556,0.358891566667,0.8637266785709999,0.0,0.0,0.0,0.0107199,0.00737475,5.16865671642e-05,0.0110062857143,0.008019,0.0,-0.73477775,0.0,0.0,0.45821425,-0.0016167999999999998,-0.0059801,0.0,0.0,0.00131728571429,5.93684210526e-05,1.3746120000000002,0.0,7.58227848101e-05,0.0,0.010702,0.0,0.005852,0.00943619047619,0.048159,0.907895186047,0.0,1.68766864,0.0174442413793,13,7,3,6,3,6,9,100,14,10,100,10,16,14,100,6,5,9,100,11,8,9,6,6,100,9,100,100,100,100,100,100,9,9,100,9,100,100,100,9,9,11,6,100,14,4,7,4,11,11,100,13,7,6,10,100,100,9,9,10,7,13,7,10,100,100,10,10,100,10,5,100,100,10,10,100,7,1842,1114,4.16992500144,8.427,CX,CA,0.596090617816,1800.0,NEUTRAL,GAIN,UPREG
ASL,U251,0.0221085,0.0,0.907993818182,0.0,0.0,0.00961752380952,0.7287352,0.0,0.0,0.00498165,0.252395916667,0.0,0.0280918,0.0,0.0,0.986417137931,0.0,-0.9353568,0.8091462222220001,0.5901456,0.61510975,0.0,0.0,0.0,0.0097446,0.0090555,4.64626865672e-05,0.0108014761905,0.011556,0.0,1.0730695,0.0,0.0,1.4955375,-0.0020104666666700003,-0.0077986,0.0,0.0,0.00161742857143,7.29473684211e-05,3.11111111111,0.0,9.31012658228e-05,0.0,0.010608666666700002,0.0,0.00718572727273,0.00941619047619,0.047739,0.938609813953,0.0,1.68561572,0.006931862068970001,13,7,3,6,3,6,9,100,14,10,100,10,16,14,100,6,5,9,100,11,8,9,6,6,100,9,100,100,100,100,100,100,9,9,100,9,100,100,100,9,9,11,6,100,14,4,7,4,11,11,100,13,7,6,10,100,100,9,9,10,7,13,7,10,100,100,10,10,100,10,5,100,100,10,10,100,7,1842,1114,4.16992500144,7.584,CX,CA,0.596090617816,1800.0,NEUTRAL,GAIN,UPREG
ASMT,SF268,0.0235921666667,0.0,1.27412493939,0.0,0.0,0.00940123809524,0.366971466667,0.0,0.0,0.004982,0.288950083333,0.0,0.02752976,0.0,0.0,1.0259022069,0.0,1.9033101000000003,0.191331222222,0.6752306333329999,0.456277428571,0.0,0.0,0.0,0.0098499,0.008874,4.70298507463e-05,0.0108235714286,0.0111745,0.0,-0.8987444,0.0,0.0,1.15626375,-0.00196786666667,-2.0984245,0.0,0.0,0.00158514285714,7.14736842105e-05,0.510494148148,0.0,9.12025316456e-05,0.0,0.0106188888889,0.0,0.00704190909091,0.00941828571429,0.047785,-0.0253195581395,0.0,0.84592024,-0.00220327586207,16,4,9,11,8,5,8,100,13,15,100,6,15,14,100,8,8,8,100,11,9,9,9,9,100,12,100,100,100,100,100,100,14,12,100,9,100,100,100,13,14,10,9,100,17,10,12,9,10,16,100,11,9,9,9,100,100,10,8,10,10,14,10,13,100,100,9,15,100,10,15,100,100,14,15,100,10,1888,1175,1.3219280948899998,2.286,AX,CA,-1.5371223554700002,1.83333333333,NEUTRAL,NEUT,NEUTRAL
