genelistrounded,grRatio,CL,Gene,Cell Line
3931,1,DU-145,LCAT,DU-145
27349,1,DU-145,MCAT,DU-145
10007,1,DU-145,GNPDA1,DU-145
132789,1,DU-145,GNPDA2,DU-145
5223,1,DU-145,PGAM1,DU-145
5224,1,DU-145,PGAM2,DU-145
669,1,DU-145,BPGM,DU-145
1586,1,DU-145,CYP17A1,DU-145
38,0.994560572,DU-145,ACAT1,DU-145
142680,1,DU-145,SLC34A3,DU-145
2224,0,DU-145,FDPS,DU-145
11285,1,DU-145,B4GALT7,DU-145
2629,1,DU-145,GBA,DU-145
10560,1,DU-145,SLC19A2,DU-145
80704,1,DU-145,SLC19A3,DU-145
6533,1,DU-145,SLC6A6,DU-145
6489,1,DU-145,ST8SIA1,DU-145
1581,1,DU-145,CYP7A1,DU-145
11253,1,DU-145,MAN1B1,DU-145
89874,0.989293491,DU-145,SLC25A21,DU-145
26227,0.76464683,DU-145,PHGDH,DU-145
2597,1,DU-145,GAPDH,DU-145
26330,1,DU-145,GAPDHS,DU-145
1589,1,DU-145,CYP21A2,DU-145
8534,1,DU-145,CHST1,DU-145
10257,1,DU-145,ABCC4,DU-145
5211,1,DU-145,PFKL,DU-145
5213,1,DU-145,PFKM,DU-145
5214,1,DU-145,PFKP,DU-145
118881,1,DU-145,COMTD1,DU-145
1118,1,DU-145,CHIT1,DU-145
27159,1,DU-145,CHIA,DU-145
54682,1,DU-145,MANSC1,DU-145
10057,1,DU-145,ABCC5,DU-145
6559,1,DU-145,SLC12A3,DU-145
9154,1,DU-145,SLC28A1,DU-145
7389,1,DU-145,UROD,DU-145
55312,1,DU-145,RFK,DU-145
383,1,DU-145,ARG1,DU-145
6649,1,DU-145,SOD3,DU-145
10157,0.997456955,DU-145,AASS,DU-145
1632,1,DU-145,ECI1,DU-145
8564,0.994384692,DU-145,KMO,DU-145
27430,1,DU-145,MAT2B,DU-145
4143,1,DU-145,MAT1A,DU-145
4144,1,DU-145,MAT2A,DU-145
5198,0,DU-145,PFAS,DU-145
3628,1,DU-145,INPP1,DU-145
1119,1,DU-145,CHKA,DU-145
1120,1,DU-145,CHKB,DU-145
30815,1,DU-145,ST6GALNAC6,DU-145
166785,1,DU-145,MMAA,DU-145
8528,1,DU-145,DDO,DU-145
1572,1,DU-145,CYP2F1,DU-145
134526,1,DU-145,ACOT12,DU-145
570,1,DU-145,BAAT,DU-145
6573,1,DU-145,SLC19A1,DU-145
2023,1,DU-145,ENO1,DU-145
2026,1,DU-145,ENO2,DU-145
2027,1,DU-145,ENO3,DU-145
26237,1,DU-145,,DU-145
3422,1,DU-145,IDI1,DU-145
91734,1,DU-145,IDI2,DU-145
29929,1,DU-145,ALG6,DU-145
51251,1,DU-145,NT5C3A,DU-145
471,0,DU-145,ATIC,DU-145
3990,1,DU-145,LIPC,DU-145
4837,1,DU-145,NNMT,DU-145
51302,1,DU-145,CYP39A1,DU-145
10870,1,DU-145,HCST,DU-145
23533,1,DU-145,PIK3R5,DU-145
5290,1,DU-145,PIK3CA,DU-145
5291,1,DU-145,PIK3CB,DU-145
5293,1,DU-145,PIK3CD,DU-145
5294,1,DU-145,PIK3CG,DU-145
5295,1,DU-145,PIK3R1,DU-145
5296,1,DU-145,PIK3R2,DU-145
8503,1,DU-145,PIK3R3,DU-145
9487,1,DU-145,PIGL,DU-145
11283,1,DU-145,CYP4F8,DU-145
290,1,DU-145,ANPEP,DU-145
5742,1,DU-145,PTGS1,DU-145
5743,1,DU-145,PTGS2,DU-145
644,1,DU-145,BLVRA,DU-145
645,1,DU-145,BLVRB,DU-145
3419,1,DU-145,IDH3A,DU-145
3420,1,DU-145,IDH3B,DU-145
3421,1,DU-145,IDH3G,DU-145
9058,1,DU-145,SLC13A2,DU-145
10402,1,DU-145,ST3GAL6,DU-145
55808,1,DU-145,ST6GALNAC1,DU-145
6518,1,DU-145,SLC2A5,DU-145
6534,1,DU-145,SLC6A7,DU-145
6342,1,DU-145,SCP2,DU-145
11309,1,DU-145,SLCO2B1,DU-145
64131,1,DU-145,XYLT1,DU-145
64132,1,DU-145,XYLT2,DU-145
6713,0,DU-145,SQLE,DU-145
1621,1,DU-145,DBH,DU-145
26002,1,DU-145,MOXD1,DU-145
2203,1,DU-145,FBP1,DU-145
8789,1,DU-145,FBP2,DU-145
80270,1,DU-145,HSD3B7,DU-145
9791,1,DU-145,PTDSS1,DU-145
1178,1,DU-145,CLC,DU-145
29124,1,DU-145,LGALS13,DU-145
5321,1,DU-145,PLA2G4A,DU-145
121278,1,DU-145,TPH2,DU-145
7166,1,DU-145,TPH1,DU-145
26279,1,DU-145,PLA2G2D,DU-145
30814,1,DU-145,PLA2G2E,DU-145
5319,1,DU-145,PLA2G1B,DU-145
5320,1,DU-145,PLA2G2A,DU-145
5322,1,DU-145,PLA2G5,DU-145
64600,1,DU-145,PLA2G2F,DU-145
81579,1,DU-145,PLA2G12A,DU-145
8399,1,DU-145,PLA2G10,DU-145
11181,1,DU-145,TREH,DU-145
2572,1,DU-145,GAD2,DU-145
51380,1,DU-145,CSAD,DU-145
64080,1,DU-145,RBKS,DU-145
1559,1,DU-145,CYP2C9,DU-145
8801,0.999077719,DU-145,SUCLG2,DU-145
6561,1,DU-145,SLC13A1,DU-145
8833,0,DU-145,GMPS,DU-145
23743,1,DU-145,BHMT2,DU-145
635,1,DU-145,BHMT,DU-145
5860,1,DU-145,QDPR,DU-145
1040,0.999704899,DU-145,CDS1,DU-145
23632,1,DU-145,CA14,DU-145
377677,1,DU-145,CA13,DU-145
759,1,DU-145,CA1,DU-145
760,1,DU-145,CA2,DU-145
761,1,DU-145,CA3,DU-145
762,1,DU-145,CA4,DU-145
766,1,DU-145,CA7,DU-145
768,1,DU-145,CA9,DU-145
771,1,DU-145,CA12,DU-145
2538,1,DU-145,G6PC,DU-145
57818,1,DU-145,G6PC2,DU-145
92579,1,DU-145,G6PC3,DU-145
9653,1,DU-145,HS2ST1,DU-145
52,1,DU-145,ACP1,DU-145
2746,1,DU-145,GLUD1,DU-145
2747,1,DU-145,GLUD2,DU-145
5286,1,DU-145,PIK3C2A,DU-145
5288,1,DU-145,PIK3C2G,DU-145
5289,1,DU-145,PIK3C3,DU-145
2632,1,DU-145,GBE1,DU-145
26062,1,DU-145,HYAL6P,DU-145
6557,1,DU-145,SLC12A1,DU-145
6558,1,DU-145,SLC12A2,DU-145
158,1,DU-145,ADSL,DU-145
2525,1,DU-145,FUT3,DU-145
55163,1,DU-145,PNPO,DU-145
5019,1,DU-145,OXCT1,DU-145
64064,1,DU-145,OXCT2,DU-145
171425,1,DU-145,CLYBL,DU-145
1584,1,DU-145,CYP11B1,DU-145
8608,1,DU-145,RDH16,DU-145
2182,1,DU-145,ACSL4,DU-145
22305,1,DU-145,Vmn2r37,DU-145
2762,1,DU-145,GMDS,DU-145
7371,1,DU-145,UCK2,DU-145
83549,1,DU-145,UCK1,DU-145
6543,1,DU-145,SLC8A2,DU-145
6546,1,DU-145,SLC8A1,DU-145
6547,1,DU-145,SLC8A3,DU-145
2974,1,DU-145,GUCY1B2,DU-145
2977,1,DU-145,GUCY1A2,DU-145
2982,1,DU-145,GUCY1A1,DU-145
2983,1,DU-145,GUCY1B1,DU-145
2984,1,DU-145,GUCY2C,DU-145
2986,1,DU-145,GUCY2F,DU-145
3000,1,DU-145,GUCY2D,DU-145
4881,1,DU-145,NPR1,DU-145
4882,1,DU-145,NPR2,DU-145
55217,1,DU-145,TMLHE,DU-145
10919,1,DU-145,EHMT2,DU-145
387893,1,DU-145,KMT5A,DU-145
58508,1,DU-145,KMT2C,DU-145
6839,1,DU-145,SUV39H1,DU-145
79723,1,DU-145,SUV39H2,DU-145
79813,1,DU-145,EHMT1,DU-145
80854,1,DU-145,SETD7,DU-145
83852,1,DU-145,SETDB2,DU-145
84444,1,DU-145,DOT1L,DU-145
9869,1,DU-145,SETDB1,DU-145
5238,1,DU-145,PGM3,DU-145
495,1,DU-145,ATP4A,DU-145
496,1,DU-145,ATP4B,DU-145
93034,1,DU-145,NT5C1B,DU-145
286016,1,DU-145,TPI1P2,DU-145
7167,1,DU-145,TPI1,DU-145
6482,1,DU-145,ST3GAL1,DU-145
6483,1,DU-145,ST3GAL2,DU-145
6484,1,DU-145,ST3GAL4,DU-145
51166,1,DU-145,AADAT,DU-145
883,1,DU-145,KYAT1,DU-145
1371,1,DU-145,CPOX,DU-145
50700,1,DU-145,RDH8,DU-145
5625,1,DU-145,PRODH,DU-145
2876,1,DU-145,GPX1,DU-145
2877,1,DU-145,GPX2,DU-145
2879,1,DU-145,GPX4,DU-145
5052,1,DU-145,PRDX1,DU-145
7001,1,DU-145,PRDX2,DU-145
57468,1,DU-145,SLC12A5,DU-145
11136,1,DU-145,SLC7A9,DU-145
276,1,DU-145,AMY1A,DU-145
277,1,DU-145,AMY1B,DU-145
278,1,DU-145,AMY1C,DU-145
279,1,DU-145,AMY2A,DU-145
280,1,DU-145,AMY2B,DU-145
6519,1,DU-145,SLC3A1,DU-145
197257,1,DU-145,LDHD,DU-145
7086,1,DU-145,TKT,DU-145
8277,1,DU-145,TKTL1,DU-145
84076,1,DU-145,TKTL2,DU-145
8398,1,DU-145,PLA2G6,DU-145
7263,1,DU-145,TST,DU-145
79053,1,DU-145,ALG8,DU-145
3992,1,DU-145,FADS1,DU-145
115584,1,DU-145,SLC5A11,DU-145
3417,1,DU-145,IDH1,DU-145
4353,1,DU-145,MPO,DU-145
57678,0,DU-145,GPAM,DU-145
51004,1,DU-145,COQ6,DU-145
5973,1,DU-145,RENBP,DU-145
8824,1,DU-145,CES2,DU-145
6584,1,DU-145,SLC22A5,DU-145
10312,1,DU-145,TCIRG1,DU-145
127124,1,DU-145,ATP6V1G3,DU-145
23545,1,DU-145,ATP6V0A2,DU-145
245972,1,DU-145,ATP6V0D2,DU-145
245973,1,DU-145,ATP6V1C2,DU-145
50617,1,DU-145,ATP6V0A4,DU-145
51382,1,DU-145,ATP6V1D,DU-145
51606,1,DU-145,ATP6V1H,DU-145
523,1,DU-145,ATP6V1A,DU-145
525,1,DU-145,ATP6V1B1,DU-145
526,1,DU-145,ATP6V1B2,DU-145
527,1,DU-145,ATP6V0C,DU-145
528,1,DU-145,ATP6V1C1,DU-145
529,1,DU-145,ATP6V1E1,DU-145
533,1,DU-145,ATP6V0B,DU-145
534,1,DU-145,ATP6V1G2,DU-145
535,1,DU-145,ATP6V0A1,DU-145
8992,1,DU-145,ATP6V0E1,DU-145
90423,1,DU-145,ATP6V1E2,DU-145
9114,1,DU-145,ATP6V0D1,DU-145
9296,1,DU-145,ATP6V1F,DU-145
9550,1,DU-145,ATP6V1G1,DU-145
26035,1,DU-145,GLCE,DU-145
284098,1,DU-145,PIGW,DU-145
221823,1,DU-145,PRPS1L1,DU-145
5631,1,DU-145,PRPS1,DU-145
5634,1,DU-145,PRPS2,DU-145
2937,1,DU-145,GSS,DU-145
115286,1,DU-145,SLC25A26,DU-145
1548,1,DU-145,CYP2A6,DU-145
1553,1,DU-145,CYP2A13,DU-145
10476,1,DU-145,ATP5PD,DU-145
10632,0.872345708,DU-145,ATP5MG,DU-145
4905,0.872345708,DU-145,NSF,DU-145
498,1,DU-145,ATP5F1A,DU-145
506,0.872345708,DU-145,ATP5F1B,DU-145
509,1,DU-145,ATP5F1C,DU-145
513,1,DU-145,ATP5F1D,DU-145
514,1,DU-145,ATP5F1E,DU-145
515,1,DU-145,ATP5PB,DU-145
516,1,DU-145,ATP5MC1,DU-145
517,1,DU-145,ATP5MC2,DU-145
518,1,DU-145,ATP5MC3,DU-145
521,0.872345708,DU-145,ATP5ME,DU-145
522,1,DU-145,ATP5PF,DU-145
9551,1,DU-145,ATP5MF,DU-145
1633,1,DU-145,DCK,DU-145
53343,1,DU-145,NUDT9,DU-145
9057,1,DU-145,SLC7A6,DU-145
80146,1,DU-145,UXS1,DU-145
443,1,DU-145,ASPA,DU-145
91703,1,DU-145,ACY3,DU-145
6240,0,DU-145,RRM1,DU-145
6241,0,DU-145,RRM2,DU-145
10682,0,DU-145,EBP,DU-145
57733,1,DU-145,GBA3,DU-145
2582,1,DU-145,GALE,DU-145
2645,1,DU-145,GCK,DU-145
3098,1,DU-145,HK1,DU-145
3099,1,DU-145,HK2,DU-145
3101,1,DU-145,HK3,DU-145
80201,1,DU-145,HKDC1,DU-145
53630,1,DU-145,BCO1,DU-145
10935,1,DU-145,PRDX3,DU-145
6697,1,DU-145,SPR,DU-145
55512,1,DU-145,SMPD3,DU-145
116255,1,DU-145,MOGAT1,DU-145
80168,1,DU-145,MOGAT2,DU-145
3290,1,DU-145,HSD11B1,DU-145
6718,1,DU-145,AKR1D1,DU-145
1719,0,DU-145,DHFR,DU-145
3162,1,DU-145,HMOX1,DU-145
3163,1,DU-145,HMOX2,DU-145
80347,1,DU-145,COASY,DU-145
51703,1,DU-145,ACSL5,DU-145
204,1,DU-145,AK2,DU-145
205,1,DU-145,AK4,DU-145
6530,1,DU-145,SLC6A2,DU-145
6531,1,DU-145,SLC6A3,DU-145
586,0.882562374,DU-145,BCAT1,DU-145
2592,1,DU-145,GALT,DU-145
29880,1,DU-145,ALG5,DU-145
43,1,DU-145,ACHE,DU-145
3704,1,DU-145,ITPA,DU-145
27068,1,DU-145,PPA2,DU-145
875,1,DU-145,CBS,DU-145
8706,1,DU-145,B3GALNT1,DU-145
56474,1,DU-145,CTPS2,DU-145
6574,1,DU-145,SLC20A1,DU-145
6575,1,DU-145,SLC20A2,DU-145
1743,0.962233457,DU-145,DLST,DU-145
4967,1,DU-145,OGDH,DU-145
8050,0.934302377,DU-145,PDHX,DU-145
622,1,DU-145,BDH1,DU-145
54675,1,DU-145,CRLS1,DU-145
115019,1,DU-145,SLC26A9,DU-145
115111,1,DU-145,SLC26A7,DU-145
116369,1,DU-145,SLC26A8,DU-145
10991,1,DU-145,SLC38A3,DU-145
92745,1,DU-145,SLC38A5,DU-145
60482,1,DU-145,SLC5A7,DU-145
1723,0,DU-145,DHODH,DU-145
10020,1,DU-145,GNE,DU-145
10050,1,DU-145,SLC17A4,DU-145
10246,1,DU-145,SLC17A2,DU-145
10786,1,DU-145,SLC17A3,DU-145
6568,1,DU-145,SLC17A1,DU-145
1594,1,DU-145,CYP27B1,DU-145
1565,1,DU-145,CYP2D6,DU-145
200576,1,DU-145,PIKFYVE,DU-145
5305,1,DU-145,PIP4K2A,DU-145
79837,1,DU-145,PIP4K2C,DU-145
8396,1,DU-145,PIP4K2B,DU-145
26301,1,DU-145,GBGT1,DU-145
2110,1,DU-145,ETFDH,DU-145
8879,1,DU-145,SGPL1,DU-145
54981,1,DU-145,NMRK1,DU-145
1841,1,DU-145,DTYMK,DU-145
210,1,DU-145,ALAD,DU-145
1551,1,DU-145,CYP3A7,DU-145
7264,1,DU-145,TSTA3,DU-145
123041,1,DU-145,SLC24A4,DU-145
25769,1,DU-145,SLC24A2,DU-145
57419,1,DU-145,SLC24A3,DU-145
9187,1,DU-145,SLC24A1,DU-145
57171,1,DU-145,DOLPP1,DU-145
10165,1,DU-145,SLC25A13,DU-145
8604,1,DU-145,SLC25A12,DU-145
5207,1,DU-145,PFKFB1,DU-145
5208,1,DU-145,PFKFB2,DU-145
5209,1,DU-145,PFKFB3,DU-145
5210,1,DU-145,PFKFB4,DU-145
2729,1,DU-145,GCLC,DU-145
2730,1,DU-145,GCLM,DU-145
2678,1,DU-145,GGT1,DU-145
2679,1,DU-145,GGT3P,DU-145
56848,1,DU-145,SPHK2,DU-145
348477,1,DU-145,MIA3,DU-145
5230,1,DU-145,PGK1,DU-145
5232,1,DU-145,PGK2,DU-145
2992,1,DU-145,GYG1,DU-145
2997,1,DU-145,GYS1,DU-145
2998,1,DU-145,GYS2,DU-145
8908,1,DU-145,GYG2,DU-145
81537,1,DU-145,SGPP1,DU-145
5805,1,DU-145,PTS,DU-145
65985,0.971538604,DU-145,AACS,DU-145
9615,1,DU-145,GDA,DU-145
5095,0.994560572,DU-145,PCCA,DU-145
5096,0.994560572,DU-145,PCCB,DU-145
2673,1,DU-145,GFPT1,DU-145
9945,1,DU-145,GFPT2,DU-145
55224,1,DU-145,ETNK2,DU-145
55500,1,DU-145,ETNK1,DU-145
438,1,DU-145,ASMT,DU-145
1595,0,DU-145,CYP51A1,DU-145
10975,0,DU-145,UQCR11,DU-145
1537,0,DU-145,CYC1,DU-145
27089,0,DU-145,UQCRQ,DU-145
29796,1,DU-145,UQCR10,DU-145
4519,0,DU-145,CYTB,DU-145
7381,0,DU-145,UQCRB,DU-145
7384,0,DU-145,UQCRC1,DU-145
7385,0,DU-145,UQCRC2,DU-145
7386,0,DU-145,UQCRFS1,DU-145
7388,0,DU-145,UQCRH,DU-145
5831,1,DU-145,PYCR1,DU-145
10166,1,DU-145,SLC25A15,DU-145
83884,1,DU-145,SLC25A2,DU-145
2936,1,DU-145,GSR,DU-145
55350,1,DU-145,VNN3,DU-145
8875,1,DU-145,VNN2,DU-145
8876,1,DU-145,VNN1,DU-145
114134,1,DU-145,SLC2A13,DU-145
10606,0,DU-145,PAICS,DU-145
4048,1,DU-145,LTA4H,DU-145
347734,1,DU-145,SLC35B2,DU-145
51540,1,DU-145,SCLY,DU-145
1582,1,DU-145,CYP8B1,DU-145
47,1,DU-145,ACLY,DU-145
6120,1,DU-145,RPE,DU-145
112483,1,DU-145,SAT2,DU-145
6303,1,DU-145,SAT1,DU-145
107,1,DU-145,ADCY1,DU-145
108,1,DU-145,ADCY2,DU-145
109,1,DU-145,ADCY3,DU-145
111,1,DU-145,ADCY5,DU-145
112,1,DU-145,ADCY6,DU-145
113,1,DU-145,ADCY7,DU-145
114,1,DU-145,ADCY8,DU-145
115,1,DU-145,ADCY9,DU-145
196883,1,DU-145,ADCY4,DU-145
55811,1,DU-145,ADCY10,DU-145
135152,1,DU-145,B3GAT2,DU-145
26229,1,DU-145,B3GAT3,DU-145
27087,1,DU-145,B3GAT1,DU-145
57835,1,DU-145,SLC4A5,DU-145
8671,1,DU-145,SLC4A4,DU-145
6307,0,DU-145,MSMO1,DU-145
5409,1,DU-145,PNMT,DU-145
8760,1,DU-145,CDS2,DU-145
10840,1,DU-145,ALDH1L1,DU-145
11185,1,DU-145,INMT,DU-145
952,1,DU-145,CD38,DU-145
6647,1,DU-145,SOD1,DU-145
23657,1,DU-145,SLC7A11,DU-145
10558,0,DU-145,SPTLC1,DU-145
9517,0,DU-145,SPTLC2,DU-145
7054,1,DU-145,TH,DU-145
160728,1,DU-145,SLC5A8,DU-145
435,1,DU-145,ASL,DU-145
9962,1,DU-145,SLC23A2,DU-145
9963,1,DU-145,SLC23A1,DU-145
9497,1,DU-145,SLC4A7,DU-145
2717,1,DU-145,GLA,DU-145
64816,1,DU-145,CYP3A43,DU-145
23382,1,DU-145,AHCYL2,DU-145
6999,0.994384692,DU-145,TDO2,DU-145
26503,1,DU-145,SLC17A5,DU-145
23428,1,DU-145,SLC7A8,DU-145
2710,1,DU-145,GK,DU-145
2712,1,DU-145,GK2,DU-145
2713,1,DU-145,GK3P,DU-145
2875,1,DU-145,GPT,DU-145
84706,1,DU-145,GPT2,DU-145
10423,1,DU-145,CDIPT,DU-145
1576,1,DU-145,CYP3A4,DU-145
23478,1,DU-145,SEC11A,DU-145
28972,1,DU-145,SPCS1,DU-145
60559,1,DU-145,SPCS3,DU-145
90701,1,DU-145,SEC11C,DU-145
9789,1,DU-145,SPCS2,DU-145
4199,1,DU-145,ME1,DU-145
2519,1,DU-145,FUCA2,DU-145
445,1,DU-145,ASS1,DU-145
55907,1,DU-145,CMAS,DU-145
2745,1,DU-145,GLRX,DU-145
51022,1,DU-145,GLRX2,DU-145
4952,1,DU-145,OCRL,DU-145
8871,1,DU-145,SYNJ2,DU-145
6652,1,DU-145,SORD,DU-145
27115,1,DU-145,PDE7B,DU-145
5141,1,DU-145,PDE4A,DU-145
5142,1,DU-145,PDE4B,DU-145
5143,1,DU-145,PDE4C,DU-145
5144,1,DU-145,PDE4D,DU-145
5150,1,DU-145,PDE7A,DU-145
5151,1,DU-145,PDE8A,DU-145
8622,1,DU-145,PDE8B,DU-145
6646,0,DU-145,SOAT1,DU-145
51733,1,DU-145,UPB1,DU-145
23498,0.994384692,DU-145,HAAO,DU-145
26275,1,DU-145,HIBCH,DU-145
5053,0.994560572,DU-145,PAH,DU-145
50506,1,DU-145,DUOX2,DU-145
53905,1,DU-145,DUOX1,DU-145
2820,1,DU-145,GPD2,DU-145
56052,1,DU-145,ALG1,DU-145
1558,1,DU-145,CYP2C8,DU-145
2530,1,DU-145,FUT8,DU-145
3631,1,DU-145,INPP4A,DU-145
8821,1,DU-145,INPP4B,DU-145
10005,1,DU-145,ACOT8,DU-145
9153,1,DU-145,SLC28A2,DU-145
10654,0,DU-145,PMVK,DU-145
8560,1,DU-145,DEGS1,DU-145
9023,1,DU-145,CH25H,DU-145
5338,1,DU-145,PLD2,DU-145
3938,1,DU-145,LCT,DU-145
2531,0,DU-145,KDSR,DU-145
259230,0,DU-145,SGMS1,DU-145
2643,1,DU-145,GCH1,DU-145
162417,1,DU-145,NAGS,DU-145
3155,1,DU-145,HMGCL,DU-145
9489,1,DU-145,PGS1,DU-145
57127,1,DU-145,RHBG,DU-145
6005,1,DU-145,RHAG,DU-145
84735,1,DU-145,CNDP1,DU-145
26266,1,DU-145,SLC13A4,DU-145
11282,1,DU-145,MGAT4B,DU-145
11320,1,DU-145,MGAT4A,DU-145
55343,1,DU-145,SLC35C1,DU-145
6536,1,DU-145,SLC6A9,DU-145
178,1,DU-145,AGL,DU-145
2584,1,DU-145,GALK1,DU-145
2585,1,DU-145,GALK2,DU-145
1562,1,DU-145,CYP2C18,DU-145
23439,1,DU-145,ATP1B4,DU-145
476,1,DU-145,ATP1A1,DU-145
477,1,DU-145,ATP1A2,DU-145
478,1,DU-145,ATP1A3,DU-145
480,1,DU-145,ATP1A4,DU-145
481,1,DU-145,ATP1B1,DU-145
482,1,DU-145,ATP1B2,DU-145
483,1,DU-145,ATP1B3,DU-145
10380,1,DU-145,BPNT1,DU-145
4357,1,DU-145,MPST,DU-145
122622,1,DU-145,ADSSL1,DU-145
159,1,DU-145,ADSS,DU-145
257202,1,DU-145,GPX6,DU-145
2878,1,DU-145,GPX3,DU-145
1798,1,DU-145,DPAGT1,DU-145
6916,1,DU-145,TBXAS1,DU-145
8402,1,DU-145,SLC25A11,DU-145
80150,0.997545161,DU-145,ASRGL1,DU-145
4056,1,DU-145,LTC4S,DU-145
4258,1,DU-145,MGST2,DU-145
4259,1,DU-145,MGST3,DU-145
157506,1,DU-145,RDH10,DU-145
54344,1,DU-145,DPM3,DU-145
8813,1,DU-145,DPM1,DU-145
248,1,DU-145,ALPI,DU-145
249,1,DU-145,ALPL,DU-145
250,1,DU-145,ALPP,DU-145
251,1,DU-145,ALPG,DU-145
11212,1,DU-145,PLPBP,DU-145
28976,1,DU-145,ACAD9,DU-145
80724,1,DU-145,ACAD10,DU-145
84129,1,DU-145,ACAD11,DU-145
117247,1,DU-145,SLC16A10,DU-145
1737,0.969855823,DU-145,DLAT,DU-145
5160,1,DU-145,PDHA1,DU-145
5161,1,DU-145,PDHA2,DU-145
5162,0.969855823,DU-145,PDHB,DU-145
50,1,DU-145,ACO2,DU-145
5167,1,DU-145,ENPP1,DU-145
5168,1,DU-145,ENPP2,DU-145
5169,1,DU-145,ENPP3,DU-145
65220,1,DU-145,NADK,DU-145
79717,1,DU-145,PPCS,DU-145
873,1,DU-145,CBR1,DU-145
66002,1,DU-145,CYP4F12,DU-145
116285,1,DU-145,ACSM1,DU-145
79751,1,DU-145,SLC25A22,DU-145
83733,1,DU-145,SLC25A18,DU-145
50487,1,DU-145,PLA2G3,DU-145
427,1,DU-145,ASAH1,DU-145
54965,1,DU-145,PIGX,DU-145
93183,1,DU-145,PIGM,DU-145
2739,1,DU-145,GLO1,DU-145
56913,1,DU-145,C1GALT1,DU-145
4548,1,DU-145,MTR,DU-145
84693,0.994560572,DU-145,MCEE,DU-145
10559,1,DU-145,SLC35A1,DU-145
8288,1,DU-145,EPX,DU-145
490,1,DU-145,ATP2B1,DU-145
491,1,DU-145,ATP2B2,DU-145
492,1,DU-145,ATP2B3,DU-145
493,1,DU-145,ATP2B4,DU-145
4522,1,DU-145,MTHFD1,DU-145
353,1,DU-145,APRT,DU-145
6565,1,DU-145,SLC15A2,DU-145
1585,1,DU-145,CYP11B2,DU-145
5464,1,DU-145,PPA1,DU-145
5244,1,DU-145,ABCB4,DU-145
5033,1,DU-145,P4HA1,DU-145
5034,1,DU-145,P4HB,DU-145
8974,1,DU-145,P4HA2,DU-145
7359,1,DU-145,UGP2,DU-145
7360,1,DU-145,UGP2,DU-145
10999,1,DU-145,SLC27A4,DU-145
11000,1,DU-145,SLC27A3,DU-145
81490,1,DU-145,PTDSS2,DU-145
4023,0,DU-145,LPL,DU-145
3291,1,DU-145,HSD11B2,DU-145
3081,0.989235174,DU-145,HGD,DU-145
10587,1,DU-145,TXNRD2,DU-145
114112,1,DU-145,TXNRD3,DU-145
6611,1,DU-145,SMS,DU-145
3145,1,DU-145,HMBS,DU-145
54511,1,DU-145,HMGCLL1,DU-145
6572,1,DU-145,SLC18A3,DU-145
5740,1,DU-145,PTGIS,DU-145
262,1,DU-145,AMD1,DU-145
6820,1,DU-145,SULT2B1,DU-145
3029,1,DU-145,HAGH,DU-145
124637,1,DU-145,CYB5D1,DU-145
22934,0,DU-145,RPIA,DU-145
286297,1,DU-145,LOC286297,DU-145
1806,1,DU-145,DPYD,DU-145
3036,1,DU-145,HAS1,DU-145
3037,1,DU-145,HAS2,DU-145
3038,1,DU-145,HAS3,DU-145
5498,1,DU-145,PPOX,DU-145
131669,0.994213551,DU-145,UROC1,DU-145
6508,1,DU-145,SLC4A3,DU-145
6521,1,DU-145,SLC4A1,DU-145
6522,1,DU-145,SLC4A2,DU-145
83697,1,DU-145,SLC4A9,DU-145
55268,1,DU-145,ECHDC2,DU-145
5105,1,DU-145,PCK1,DU-145
242,1,DU-145,ALOX12B,DU-145
256435,1,DU-145,ST6GALNAC3,DU-145
81849,1,DU-145,ST6GALNAC5,DU-145
54677,1,DU-145,CROT,DU-145
2595,1,DU-145,GANC,DU-145
1503,1,DU-145,CTPS1,DU-145
11112,0.995088441,DU-145,HIBADH,DU-145
79896,1,DU-145,THNSL1,DU-145
6675,1,DU-145,UAP1,DU-145
91373,1,DU-145,UAP1L1,DU-145
64849,1,DU-145,SLC13A3,DU-145
64781,1,DU-145,CERK,DU-145
130013,0.994384692,DU-145,ACMSD,DU-145
55349,1,DU-145,CHDH,DU-145
4122,1,DU-145,MAN2A2,DU-145
4124,1,DU-145,MAN2A1,DU-145
284111,1,DU-145,SLC13A5,DU-145
84002,1,DU-145,B3GNT5,DU-145
10948,1,DU-145,STARD3,DU-145
5106,1,DU-145,PCK2,DU-145
84264,1,DU-145,HAGHL,DU-145
7350,1,DU-145,UCP1,DU-145
7351,1,DU-145,UCP2,DU-145
7352,1,DU-145,UCP3,DU-145
9016,1,DU-145,SLC25A14,DU-145
9481,1,DU-145,SLC25A27,DU-145
23530,1,DU-145,NNT,DU-145
1606,1,DU-145,DGKA,DU-145
1607,1,DU-145,DGKB,DU-145
1608,1,DU-145,DGKG,DU-145
160851,1,DU-145,DGKH,DU-145
1609,1,DU-145,DGKQ,DU-145
8526,1,DU-145,DGKE,DU-145
8527,1,DU-145,DGKD,DU-145
80162,1,DU-145,PGGHG,DU-145
27010,1,DU-145,TPK1,DU-145
2639,1,DU-145,GCDH,DU-145
1159,1,DU-145,CKMT1B,DU-145
1160,1,DU-145,CKMT2,DU-145
8540,1,DU-145,AGPS,DU-145
4594,0.989643682,DU-145,MMUT,DU-145
2098,1,DU-145,ESD,DU-145
