genelistrounded,grRatio,CL,Gene,Cell Line
56623,1,HCC2998 ,INPP5E,HCC2998
8867,1,HCC2998 ,SYNJ1,HCC2998
2806,1,HCC2998 ,GOT2,HCC2998
6898,1,HCC2998 ,TAT,HCC2998
7296,1,HCC2998 ,TXNRD1,HCC2998
8574,1,HCC2998 ,AKR7A2,HCC2998
3423,1,HCC2998 ,IDS,HCC2998
2184,0.994948018,HCC2998 ,FAH,HCC2998
2752,1,HCC2998 ,GLUL,HCC2998
51557,1,HCC2998 ,LGSN,HCC2998
1593,1,HCC2998 ,CYP27A1,HCC2998
7357,1,HCC2998 ,UGCG,HCC2998
151531,1,HCC2998 ,UPP2,HCC2998
7378,1,HCC2998 ,UPP1,HCC2998
15,1,HCC2998 ,AANAT,HCC2998
7083,1,HCC2998 ,TK1,HCC2998
7084,1,HCC2998 ,TK2,HCC2998
5959,1,HCC2998 ,RDH5,HCC2998
64802,1,HCC2998 ,NMNAT1,HCC2998
10861,1,HCC2998 ,SLC26A1,HCC2998
1811,1,HCC2998 ,SLC26A3,HCC2998
1836,1,HCC2998 ,SLC26A2,HCC2998
5337,1,HCC2998 ,PLD1,HCC2998
4247,1,HCC2998 ,MGAT2,HCC2998
10841,1,HCC2998 ,FTCD,HCC2998
112724,1,HCC2998 ,RDH13,HCC2998
145226,1,HCC2998 ,RDH12,HCC2998
195814,1,HCC2998 ,SDR16C5,HCC2998
51109,1,HCC2998 ,RDH11,HCC2998
57665,1,HCC2998 ,RDH14,HCC2998
10905,1,HCC2998 ,MAN1A2,HCC2998
4121,1,HCC2998 ,MAN1A1,HCC2998
57134,1,HCC2998 ,MAN1C1,HCC2998
1629,0.990826808,HCC2998 ,DBT,HCC2998
1738,0.720110998,HCC2998 ,DLD,HCC2998
593,0.990826808,HCC2998 ,BCKDHA,HCC2998
594,1,HCC2998 ,BCKDHB,HCC2998
6523,1,HCC2998 ,SLC5A1,HCC2998
6563,1,HCC2998 ,SLC14A1,HCC2998
8170,1,HCC2998 ,SLC14A2,HCC2998
366,1,HCC2998 ,AQP9,HCC2998
84720,1,HCC2998 ,PIGO,HCC2998
162466,1,HCC2998 ,PHOSPHO1,HCC2998
6470,1,HCC2998 ,SHMT1,HCC2998
84532,1,HCC2998 ,ACSS1,HCC2998
6888,0.999628126,HCC2998 ,TALDO1,HCC2998
2131,1,HCC2998 ,EXT1,HCC2998
2132,1,HCC2998 ,EXT2,HCC2998
2134,1,HCC2998 ,EXTL1,HCC2998
2137,1,HCC2998 ,EXTL3,HCC2998
129807,1,HCC2998 ,NEU4,HCC2998
4759,1,HCC2998 ,NEU2,HCC2998
55191,1,HCC2998 ,NADSYN1,HCC2998
549,0.998806137,HCC2998 ,AUH,HCC2998
55577,1,HCC2998 ,NAGK,HCC2998
6309,0,HCC2998 ,SC5D,HCC2998
3294,1,HCC2998 ,HSD17B2,HCC2998
54407,1,HCC2998 ,SLC38A2,HCC2998
81539,1,HCC2998 ,SLC38A1,HCC2998
55315,1,HCC2998 ,SLC29A3,HCC2998
7390,1,HCC2998 ,UROS,HCC2998
80055,1,HCC2998 ,PGAP1,HCC2998
80235,1,HCC2998 ,PIGZ,HCC2998
175,1,HCC2998 ,AGA,HCC2998
2571,1,HCC2998 ,GAD1,HCC2998
9453,1,HCC2998 ,GGPS1,HCC2998
60490,1,HCC2998 ,PPCDC,HCC2998
10400,1,HCC2998 ,PEMT,HCC2998
10554,1,HCC2998 ,AGPAT1,HCC2998
10555,1,HCC2998 ,AGPAT2,HCC2998
137964,1,HCC2998 ,GPAT4,HCC2998
55326,1,HCC2998 ,AGPAT5,HCC2998
56894,1,HCC2998 ,AGPAT3,HCC2998
56895,1,HCC2998 ,AGPAT4,HCC2998
3425,1,HCC2998 ,IDUA,HCC2998
9514,1,HCC2998 ,GAL3ST1,HCC2998
2628,1,HCC2998 ,GATM,HCC2998
57026,1,HCC2998 ,PDXP,HCC2998
5728,1,HCC2998 ,PTEN,HCC2998
5172,1,HCC2998 ,SLC26A4,HCC2998
4907,1,HCC2998 ,NT5E,HCC2998
3658,1,HCC2998 ,IREB2,HCC2998
48,1,HCC2998 ,ACO1,HCC2998
55650,1,HCC2998 ,PIGV,HCC2998
1468,1,HCC2998 ,SLC25A10,HCC2998
51179,1,HCC2998 ,HAO2,HCC2998
54363,1,HCC2998 ,HAO1,HCC2998
27235,1,HCC2998 ,COQ2,HCC2998
79087,1,HCC2998 ,ALG12,HCC2998
2523,1,HCC2998 ,FUT1,HCC2998
6581,1,HCC2998 ,SLC22A3,HCC2998
847,1,HCC2998 ,CAT,HCC2998
53947,1,HCC2998 ,A4GALT,HCC2998
10327,1,HCC2998 ,AKR1A1,HCC2998
231,1,HCC2998 ,AKR1B1,HCC2998
1716,1,HCC2998 ,DGUOK,HCC2998
50808,1,HCC2998 ,AK3,HCC2998
2544,1,HCC2998 ,SLC37A4,HCC2998
10965,1,HCC2998 ,ACOT2,HCC2998
953,1,HCC2998 ,ENTPD1,HCC2998
954,1,HCC2998 ,ENTPD2,HCC2998
955,1,HCC2998 ,ENTPD6,HCC2998
956,1,HCC2998 ,ENTPD3,HCC2998
957,1,HCC2998 ,ENTPD5,HCC2998
64841,1,HCC2998 ,GNPNAT1,HCC2998
55089,1,HCC2998 ,SLC38A4,HCC2998
28232,1,HCC2998 ,SLCO3A1,HCC2998
9488,1,HCC2998 ,PIGB,HCC2998
6715,1,HCC2998 ,SRD5A1,HCC2998
6716,1,HCC2998 ,SRD5A2,HCC2998
8443,1,HCC2998 ,GNPAT,HCC2998
226,1,HCC2998 ,ALDOA,HCC2998
230,1,HCC2998 ,ALDOC,HCC2998
6487,1,HCC2998 ,ST3GAL3,HCC2998
100,1,HCC2998 ,ADA,HCC2998
5372,1,HCC2998 ,PMM1,HCC2998
5373,1,HCC2998 ,PMM2,HCC2998
55276,1,HCC2998 ,PGM2,HCC2998
6529,1,HCC2998 ,SLC6A1,HCC2998
6538,1,HCC2998 ,SLC6A11,HCC2998
6539,1,HCC2998 ,SLC6A12,HCC2998
6540,1,HCC2998 ,SLC6A13,HCC2998
8309,1,HCC2998 ,ACOX2,HCC2998
3712,0.998806137,HCC2998 ,IVD,HCC2998
23483,1,HCC2998 ,TGDS,HCC2998
23057,1,HCC2998 ,NMNAT2,HCC2998
349565,1,HCC2998 ,NMNAT3,HCC2998
2548,1,HCC2998 ,GAA,HCC2998
11226,1,HCC2998 ,GALNT6,HCC2998
11227,1,HCC2998 ,GALNT5,HCC2998
114805,1,HCC2998 ,GALNT13,HCC2998
117248,1,HCC2998 ,GALNT15,HCC2998
2589,1,HCC2998 ,GALNT1,HCC2998
2590,1,HCC2998 ,GALNT2,HCC2998
2591,1,HCC2998 ,GALNT3,HCC2998
26290,1,HCC2998 ,GALNT8,HCC2998
50614,1,HCC2998 ,GALNT9,HCC2998
51809,1,HCC2998 ,GALNT7,HCC2998
55568,1,HCC2998 ,GALNT10,HCC2998
63917,1,HCC2998 ,GALNT11,HCC2998
79623,1,HCC2998 ,GALNT14,HCC2998
79695,1,HCC2998 ,GALNT12,HCC2998
8693,1,HCC2998 ,GALNT4,HCC2998
6505,1,HCC2998 ,SLC1A1,HCC2998
6506,1,HCC2998 ,SLC1A2,HCC2998
6507,1,HCC2998 ,SLC1A3,HCC2998
6511,1,HCC2998 ,SLC1A6,HCC2998
6512,1,HCC2998 ,SLC1A7,HCC2998
39,0.969990574,HCC2998 ,ACAT2,HCC2998
10678,1,HCC2998 ,B3GNT2,HCC2998
1036,1,HCC2998 ,CDO1,HCC2998
6476,1,HCC2998 ,SI,HCC2998
57282,1,HCC2998 ,SLC4A10,HCC2998
9498,1,HCC2998 ,SLC4A8,HCC2998
6448,1,HCC2998 ,SGSH,HCC2998
2542,1,HCC2998 ,SLC37A4,HCC2998
239,1,HCC2998 ,ALOX12,HCC2998
23396,1,HCC2998 ,PIP5K1C,HCC2998
8394,1,HCC2998 ,PIP5K1A,HCC2998
8395,1,HCC2998 ,PIP5K1B,HCC2998
5092,1,HCC2998 ,PCBD1,HCC2998
4597,0,HCC2998 ,MVD,HCC2998
26,1,HCC2998 ,AOC1,HCC2998
314,1,HCC2998 ,AOC2,HCC2998
8639,1,HCC2998 ,AOC3,HCC2998
3251,1,HCC2998 ,HPRT1,HCC2998
26873,1,HCC2998 ,OPLAH,HCC2998
2655,1,HCC2998 ,GGCT,HCC2998
6472,1,HCC2998 ,SHMT2,HCC2998
5834,1,HCC2998 ,PYGB,HCC2998
5836,1,HCC2998 ,PYGL,HCC2998
5837,1,HCC2998 ,PYGM,HCC2998
2181,1,HCC2998 ,ACSL3,HCC2998
978,1,HCC2998 ,CDA,HCC2998
2766,1,HCC2998 ,GMPR,HCC2998
51292,1,HCC2998 ,GMPR2,HCC2998
2135,1,HCC2998 ,EXTL2,HCC2998
8802,0.950772882,HCC2998 ,SUCLG1,HCC2998
8803,1,HCC2998 ,SUCLA2,HCC2998
11041,1,HCC2998 ,B4GAT1,HCC2998
284208,1,HCC2998 ,B3GNTL1,HCC2998
374907,1,HCC2998 ,B3GNT8,HCC2998
79369,1,HCC2998 ,B3GNT4,HCC2998
93010,1,HCC2998 ,B3GNT7,HCC2998
2651,1,HCC2998 ,GCNT2,HCC2998
65010,1,HCC2998 ,SLC26A6,HCC2998
1583,1,HCC2998 ,CYP11A1,HCC2998
291,1,HCC2998 ,SLC25A4,HCC2998
292,1,HCC2998 ,SLC25A5,HCC2998
293,1,HCC2998 ,SLC25A6,HCC2998
3158,0.999103411,HCC2998 ,HMGCS2,HCC2998
587,1,HCC2998 ,BCAT2,HCC2998
3242,0.994948018,HCC2998 ,HPD,HCC2998
3293,1,HCC2998 ,HSD17B3,HCC2998
216,1,HCC2998 ,ALDH1A1,HCC2998
224,1,HCC2998 ,ALDH3A2,HCC2998
501,1,HCC2998 ,ALDH7A1,HCC2998
8854,1,HCC2998 ,ALDH1A2,HCC2998
10317,1,HCC2998 ,B3GALT5,HCC2998
27306,1,HCC2998 ,HPGDS,HCC2998
5730,1,HCC2998 ,PTGDS,HCC2998
29920,1,HCC2998 ,PYCR2,HCC2998
65263,1,HCC2998 ,PYCR3,HCC2998
3283,1,HCC2998 ,HSD3B1,HCC2998
3028,0.997363456,HCC2998 ,HSD17B10,HCC2998
11164,1,HCC2998 ,NUDT5,HCC2998
3418,1,HCC2998 ,IDH2,HCC2998
8310,1,HCC2998 ,ACOX3,HCC2998
8228,1,HCC2998 ,PNPLA4,HCC2998
23539,1,HCC2998 ,SLC16A8,HCC2998
9123,1,HCC2998 ,SLC16A3,HCC2998
9194,1,HCC2998 ,SLC16A7,HCC2998
4507,1,HCC2998 ,MTAP,HCC2998
53354,1,HCC2998 ,PANK1,HCC2998
55229,1,HCC2998 ,PANK4,HCC2998
79646,1,HCC2998 ,PANK3,HCC2998
80025,1,HCC2998 ,PANK2,HCC2998
8647,1,HCC2998 ,ABCB11,HCC2998
8714,1,HCC2998 ,ABCC3,HCC2998
8869,1,HCC2998 ,ST3GAL5,HCC2998
51477,1,HCC2998 ,ISYNA1,HCC2998
7364,1,HCC2998 ,UGT2B7,HCC2998
7367,1,HCC2998 ,UGT2B17,HCC2998
5236,1,HCC2998 ,PGM1,HCC2998
2348,1,HCC2998 ,FOLR1,HCC2998
2351,1,HCC2998 ,,HCC2998
2352,1,HCC2998 ,FOLR3,HCC2998
29906,1,HCC2998 ,ST8SIA5,HCC2998
10588,1,HCC2998 ,MTHFS,HCC2998
5833,1,HCC2998 ,PCYT2,HCC2998
2593,1,HCC2998 ,GAMT,HCC2998
4128,1,HCC2998 ,MAOA,HCC2998
4129,1,HCC2998 ,MAOB,HCC2998
79178,1,HCC2998 ,THTPA,HCC2998
5297,1,HCC2998 ,PI4KA,HCC2998
5298,1,HCC2998 ,PI4KB,HCC2998
55361,1,HCC2998 ,PI4K2A,HCC2998
113235,1,HCC2998 ,SLC46A1,HCC2998
10768,1,HCC2998 ,AHCYL1,HCC2998
191,1,HCC2998 ,AHCY,HCC2998
140679,1,HCC2998 ,SLC32A1,HCC2998
2653,0.875655829,HCC2998 ,GCSH,HCC2998
2731,0.875655829,HCC2998 ,GLDC,HCC2998
275,0.875655829,HCC2998 ,AMT,HCC2998
55902,1,HCC2998 ,ACSS2,HCC2998
30833,1,HCC2998 ,NT5C,HCC2998
64850,1,HCC2998 ,ETNPPL,HCC2998
64902,1,HCC2998 ,AGXT2,HCC2998
266722,1,HCC2998 ,HS6ST3,HCC2998
90161,1,HCC2998 ,HS6ST2,HCC2998
9394,1,HCC2998 ,HS6ST1,HCC2998
1638,1,HCC2998 ,DCT,HCC2998
2821,0.99442765,HCC2998 ,GPI,HCC2998
112611,1,HCC2998 ,RWDD2A,HCC2998
97,1,HCC2998 ,ACYP1,HCC2998
98,1,HCC2998 ,ACYP2,HCC2998
27232,1,HCC2998 ,GNMT,HCC2998
1312,1,HCC2998 ,COMT,HCC2998
10396,1,HCC2998 ,ATP8A1,HCC2998
57194,1,HCC2998 ,ATP10A,HCC2998
5471,2.71E-13,HCC2998 ,PPAT,HCC2998
1854,1,HCC2998 ,DUT,HCC2998
3340,1,HCC2998 ,NDST1,HCC2998
64579,1,HCC2998 ,NDST4,HCC2998
8509,1,HCC2998 ,NDST2,HCC2998
9348,1,HCC2998 ,NDST3,HCC2998
3795,1,HCC2998 ,KHK,HCC2998
124,1,HCC2998 ,ADH1A,HCC2998
125,1,HCC2998 ,ADH1B,HCC2998
126,1,HCC2998 ,ADH1C,HCC2998
127,1,HCC2998 ,ADH4,HCC2998
128,0.993475904,HCC2998 ,ADH5,HCC2998
130,1,HCC2998 ,ADH6,HCC2998
131,1,HCC2998 ,ADH7,HCC2998
137872,1,HCC2998 ,ADHFE1,HCC2998
284273,1,HCC2998 ,ZADH2,HCC2998
28,1,HCC2998 ,ABO,HCC2998
11182,1,HCC2998 ,SLC2A6,HCC2998
144195,1,HCC2998 ,SLC2A14,HCC2998
154091,1,HCC2998 ,SLC2A12,HCC2998
155184,1,HCC2998 ,SLC2A7,HCC2998
29988,1,HCC2998 ,SLC2A8,HCC2998
56606,1,HCC2998 ,SLC2A9,HCC2998
6517,1,HCC2998 ,SLC2A4,HCC2998
66035,1,HCC2998 ,SLC2A11,HCC2998
81031,1,HCC2998 ,SLC2A10,HCC2998
5264,1,HCC2998 ,PHYH,HCC2998
27034,1,HCC2998 ,ACAD8,HCC2998
113189,1,HCC2998 ,CHST14,HCC2998
166012,1,HCC2998 ,CHST13,HCC2998
50515,1,HCC2998 ,CHST11,HCC2998
55501,1,HCC2998 ,CHST12,HCC2998
10026,1,HCC2998 ,PIGK,HCC2998
128869,1,HCC2998 ,PIGU,HCC2998
51604,1,HCC2998 ,PIGT,HCC2998
8733,1,HCC2998 ,GPAA1,HCC2998
94005,1,HCC2998 ,PIGS,HCC2998
36,1,HCC2998 ,ACADSB,HCC2998
51146,1,HCC2998 ,A4GNT,HCC2998
3034,0.995498983,HCC2998 ,HAL,HCC2998
10229,1,HCC2998 ,COQ7,HCC2998
4668,1,HCC2998 ,NAGA,HCC2998
8942,0.997270326,HCC2998 ,KYNU,HCC2998
6799,1,HCC2998 ,SULT1A2,HCC2998
6817,1,HCC2998 ,SULT1A1,HCC2998
6818,1,HCC2998 ,SULT1A3,HCC2998
1644,1,HCC2998 ,DDC,HCC2998
3067,1,HCC2998 ,HDC,HCC2998
2618,1,HCC2998 ,GART,HCC2998
197258,1,HCC2998 ,FCSK,HCC2998
2235,1,HCC2998 ,FECH,HCC2998
23169,1,HCC2998 ,SLC35D1,HCC2998
4245,1,HCC2998 ,MGAT1,HCC2998
4842,1,HCC2998 ,NOS1,HCC2998
4843,1,HCC2998 ,NOS2,HCC2998
4844,1,HCC2998 ,NOS2P2,HCC2998
4845,1,HCC2998 ,NOS2P1,HCC2998
4846,1,HCC2998 ,NOS3,HCC2998
10993,1,HCC2998 ,SDS,HCC2998
1603,1,HCC2998 ,DAD1,HCC2998
1650,1,HCC2998 ,DDOST,HCC2998
6184,1,HCC2998 ,RPN1,HCC2998
6185,1,HCC2998 ,RPN2,HCC2998
80142,1,HCC2998 ,PTGES2,HCC2998
9536,1,HCC2998 ,PTGES,HCC2998
2271,0.930026432,HCC2998 ,FH,HCC2998
246213,1,HCC2998 ,SLC17A8,HCC2998
57030,1,HCC2998 ,SLC17A7,HCC2998
57084,1,HCC2998 ,SLC17A6,HCC2998
2583,1,HCC2998 ,B4GALNT1,HCC2998
51227,1,HCC2998 ,PIGP,HCC2998
5277,1,HCC2998 ,PIGA,HCC2998
5279,1,HCC2998 ,PIGC,HCC2998
5283,1,HCC2998 ,PIGH,HCC2998
8818,1,HCC2998 ,DPM2,HCC2998
9091,1,HCC2998 ,PIGQ,HCC2998
376497,1,HCC2998 ,SLC27A1,HCC2998
54187,1,HCC2998 ,NANS,HCC2998
7841,1,HCC2998 ,MOGS,HCC2998
246,1,HCC2998 ,ALOX15,HCC2998
247,1,HCC2998 ,ALOX15B,HCC2998
410,1,HCC2998 ,ARSA,HCC2998
6319,1,HCC2998 ,SCD,HCC2998
10998,1,HCC2998 ,SLC27A5,HCC2998
1152,1,HCC2998 ,CKB,HCC2998
1158,1,HCC2998 ,CKM,HCC2998
3931,1,HCC2998 ,LCAT,HCC2998
27349,1,HCC2998 ,MCAT,HCC2998
10007,1,HCC2998 ,GNPDA1,HCC2998
132789,1,HCC2998 ,GNPDA2,HCC2998
5223,1,HCC2998 ,PGAM1,HCC2998
5224,1,HCC2998 ,PGAM2,HCC2998
669,1,HCC2998 ,BPGM,HCC2998
1586,1,HCC2998 ,CYP17A1,HCC2998
38,0.997363456,HCC2998 ,ACAT1,HCC2998
142680,1,HCC2998 ,SLC34A3,HCC2998
2224,0,HCC2998 ,FDPS,HCC2998
11285,1,HCC2998 ,B4GALT7,HCC2998
2629,1,HCC2998 ,GBA,HCC2998
10560,1,HCC2998 ,SLC19A2,HCC2998
80704,1,HCC2998 ,SLC19A3,HCC2998
6533,1,HCC2998 ,SLC6A6,HCC2998
6489,1,HCC2998 ,ST8SIA1,HCC2998
1581,1,HCC2998 ,CYP7A1,HCC2998
11253,1,HCC2998 ,MAN1B1,HCC2998
89874,0.994819112,HCC2998 ,SLC25A21,HCC2998
26227,0.70458711,HCC2998 ,PHGDH,HCC2998
2597,1,HCC2998 ,GAPDH,HCC2998
26330,1,HCC2998 ,GAPDHS,HCC2998
1589,1,HCC2998 ,CYP21A2,HCC2998
8534,1,HCC2998 ,CHST1,HCC2998
10257,1,HCC2998 ,ABCC4,HCC2998
5211,1,HCC2998 ,PFKL,HCC2998
5213,1,HCC2998 ,PFKM,HCC2998
5214,1,HCC2998 ,PFKP,HCC2998
118881,1,HCC2998 ,COMTD1,HCC2998
1118,1,HCC2998 ,CHIT1,HCC2998
27159,1,HCC2998 ,CHIA,HCC2998
54682,1,HCC2998 ,MANSC1,HCC2998
10057,1,HCC2998 ,ABCC5,HCC2998
6559,1,HCC2998 ,SLC12A3,HCC2998
9154,1,HCC2998 ,SLC28A1,HCC2998
7389,1,HCC2998 ,UROD,HCC2998
55312,1,HCC2998 ,RFK,HCC2998
383,1,HCC2998 ,ARG1,HCC2998
6649,1,HCC2998 ,SOD3,HCC2998
10157,0.997549712,HCC2998 ,AASS,HCC2998
1632,1,HCC2998 ,ECI1,HCC2998
8564,0.997270326,HCC2998 ,KMO,HCC2998
27430,1,HCC2998 ,MAT2B,HCC2998
4143,1,HCC2998 ,MAT1A,HCC2998
4144,1,HCC2998 ,MAT2A,HCC2998
5198,2.71E-13,HCC2998 ,PFAS,HCC2998
3628,1,HCC2998 ,INPP1,HCC2998
1119,1,HCC2998 ,CHKA,HCC2998
1120,1,HCC2998 ,CHKB,HCC2998
30815,1,HCC2998 ,ST6GALNAC6,HCC2998
166785,1,HCC2998 ,MMAA,HCC2998
8528,1,HCC2998 ,DDO,HCC2998
1572,1,HCC2998 ,CYP2F1,HCC2998
134526,1,HCC2998 ,ACOT12,HCC2998
570,1,HCC2998 ,BAAT,HCC2998
6573,1,HCC2998 ,SLC19A1,HCC2998
2023,1,HCC2998 ,ENO1,HCC2998
2026,1,HCC2998 ,ENO2,HCC2998
2027,1,HCC2998 ,ENO3,HCC2998
26237,1,HCC2998 ,,HCC2998
3422,1,HCC2998 ,IDI1,HCC2998
91734,1,HCC2998 ,IDI2,HCC2998
29929,1,HCC2998 ,ALG6,HCC2998
51251,1,HCC2998 ,NT5C3A,HCC2998
471,2.71E-13,HCC2998 ,ATIC,HCC2998
3990,1,HCC2998 ,LIPC,HCC2998
4837,1,HCC2998 ,NNMT,HCC2998
51302,1,HCC2998 ,CYP39A1,HCC2998
10870,1,HCC2998 ,HCST,HCC2998
23533,1,HCC2998 ,PIK3R5,HCC2998
5290,1,HCC2998 ,PIK3CA,HCC2998
5291,1,HCC2998 ,PIK3CB,HCC2998
5293,1,HCC2998 ,PIK3CD,HCC2998
5294,1,HCC2998 ,PIK3CG,HCC2998
5295,1,HCC2998 ,PIK3R1,HCC2998
5296,1,HCC2998 ,PIK3R2,HCC2998
8503,1,HCC2998 ,PIK3R3,HCC2998
9487,1,HCC2998 ,PIGL,HCC2998
11283,1,HCC2998 ,CYP4F8,HCC2998
290,1,HCC2998 ,ANPEP,HCC2998
5742,1,HCC2998 ,PTGS1,HCC2998
5743,1,HCC2998 ,PTGS2,HCC2998
644,1,HCC2998 ,BLVRA,HCC2998
645,1,HCC2998 ,BLVRB,HCC2998
3419,1,HCC2998 ,IDH3A,HCC2998
3420,1,HCC2998 ,IDH3B,HCC2998
3421,1,HCC2998 ,IDH3G,HCC2998
9058,1,HCC2998 ,SLC13A2,HCC2998
10402,1,HCC2998 ,ST3GAL6,HCC2998
55808,1,HCC2998 ,ST6GALNAC1,HCC2998
6518,1,HCC2998 ,SLC2A5,HCC2998
6534,1,HCC2998 ,SLC6A7,HCC2998
6342,1,HCC2998 ,SCP2,HCC2998
11309,1,HCC2998 ,SLCO2B1,HCC2998
64131,1,HCC2998 ,XYLT1,HCC2998
64132,1,HCC2998 ,XYLT2,HCC2998
6713,0,HCC2998 ,SQLE,HCC2998
1621,1,HCC2998 ,DBH,HCC2998
26002,1,HCC2998 ,MOXD1,HCC2998
2203,1,HCC2998 ,FBP1,HCC2998
8789,1,HCC2998 ,FBP2,HCC2998
80270,1,HCC2998 ,HSD3B7,HCC2998
9791,1,HCC2998 ,PTDSS1,HCC2998
1178,1,HCC2998 ,CLC,HCC2998
29124,1,HCC2998 ,LGALS13,HCC2998
5321,1,HCC2998 ,PLA2G4A,HCC2998
121278,1,HCC2998 ,TPH2,HCC2998
7166,1,HCC2998 ,TPH1,HCC2998
26279,1,HCC2998 ,PLA2G2D,HCC2998
30814,1,HCC2998 ,PLA2G2E,HCC2998
5319,1,HCC2998 ,PLA2G1B,HCC2998
5320,1,HCC2998 ,PLA2G2A,HCC2998
5322,1,HCC2998 ,PLA2G5,HCC2998
64600,1,HCC2998 ,PLA2G2F,HCC2998
81579,1,HCC2998 ,PLA2G12A,HCC2998
8399,1,HCC2998 ,PLA2G10,HCC2998
11181,1,HCC2998 ,TREH,HCC2998
2572,1,HCC2998 ,GAD2,HCC2998
51380,1,HCC2998 ,CSAD,HCC2998
64080,1,HCC2998 ,RBKS,HCC2998
1559,1,HCC2998 ,CYP2C9,HCC2998
8801,1,HCC2998 ,SUCLG2,HCC2998
6561,1,HCC2998 ,SLC13A1,HCC2998
8833,0,HCC2998 ,GMPS,HCC2998
23743,1,HCC2998 ,BHMT2,HCC2998
635,1,HCC2998 ,BHMT,HCC2998
5860,1,HCC2998 ,QDPR,HCC2998
1040,0.999688357,HCC2998 ,CDS1,HCC2998
23632,1,HCC2998 ,CA14,HCC2998
377677,1,HCC2998 ,CA13,HCC2998
759,1,HCC2998 ,CA1,HCC2998
760,1,HCC2998 ,CA2,HCC2998
761,1,HCC2998 ,CA3,HCC2998
762,1,HCC2998 ,CA4,HCC2998
766,1,HCC2998 ,CA7,HCC2998
768,1,HCC2998 ,CA9,HCC2998
771,1,HCC2998 ,CA12,HCC2998
2538,1,HCC2998 ,G6PC,HCC2998
57818,1,HCC2998 ,G6PC2,HCC2998
92579,1,HCC2998 ,G6PC3,HCC2998
9653,1,HCC2998 ,HS2ST1,HCC2998
52,1,HCC2998 ,ACP1,HCC2998
2746,1,HCC2998 ,GLUD1,HCC2998
2747,1,HCC2998 ,GLUD2,HCC2998
5286,1,HCC2998 ,PIK3C2A,HCC2998
5288,1,HCC2998 ,PIK3C2G,HCC2998
5289,1,HCC2998 ,PIK3C3,HCC2998
2632,1,HCC2998 ,GBE1,HCC2998
26062,1,HCC2998 ,HYAL6P,HCC2998
6557,1,HCC2998 ,SLC12A1,HCC2998
6558,1,HCC2998 ,SLC12A2,HCC2998
158,1,HCC2998 ,ADSL,HCC2998
2525,1,HCC2998 ,FUT3,HCC2998
55163,1,HCC2998 ,PNPO,HCC2998
5019,1,HCC2998 ,OXCT1,HCC2998
64064,1,HCC2998 ,OXCT2,HCC2998
171425,1,HCC2998 ,CLYBL,HCC2998
1584,1,HCC2998 ,CYP11B1,HCC2998
8608,1,HCC2998 ,RDH16,HCC2998
2182,1,HCC2998 ,ACSL4,HCC2998
22305,1,HCC2998 ,Vmn2r37,HCC2998
2762,1,HCC2998 ,GMDS,HCC2998
7371,1,HCC2998 ,UCK2,HCC2998
83549,1,HCC2998 ,UCK1,HCC2998
6543,1,HCC2998 ,SLC8A2,HCC2998
6546,1,HCC2998 ,SLC8A1,HCC2998
6547,1,HCC2998 ,SLC8A3,HCC2998
2974,1,HCC2998 ,GUCY1B2,HCC2998
2977,1,HCC2998 ,GUCY1A2,HCC2998
2982,1,HCC2998 ,GUCY1A1,HCC2998
2983,1,HCC2998 ,GUCY1B1,HCC2998
2984,1,HCC2998 ,GUCY2C,HCC2998
2986,1,HCC2998 ,GUCY2F,HCC2998
3000,1,HCC2998 ,GUCY2D,HCC2998
4881,1,HCC2998 ,NPR1,HCC2998
4882,1,HCC2998 ,NPR2,HCC2998
55217,1,HCC2998 ,TMLHE,HCC2998
10919,1,HCC2998 ,EHMT2,HCC2998
387893,1,HCC2998 ,KMT5A,HCC2998
58508,1,HCC2998 ,KMT2C,HCC2998
6839,1,HCC2998 ,SUV39H1,HCC2998
79723,1,HCC2998 ,SUV39H2,HCC2998
79813,1,HCC2998 ,EHMT1,HCC2998
80854,1,HCC2998 ,SETD7,HCC2998
83852,1,HCC2998 ,SETDB2,HCC2998
84444,1,HCC2998 ,DOT1L,HCC2998
9869,1,HCC2998 ,SETDB1,HCC2998
5238,1,HCC2998 ,PGM3,HCC2998
495,1,HCC2998 ,ATP4A,HCC2998
496,1,HCC2998 ,ATP4B,HCC2998
93034,1,HCC2998 ,NT5C1B,HCC2998
286016,1,HCC2998 ,TPI1P2,HCC2998
7167,1,HCC2998 ,TPI1,HCC2998
6482,1,HCC2998 ,ST3GAL1,HCC2998
6483,1,HCC2998 ,ST3GAL2,HCC2998
6484,1,HCC2998 ,ST3GAL4,HCC2998
51166,1,HCC2998 ,AADAT,HCC2998
883,1,HCC2998 ,KYAT1,HCC2998
1371,1,HCC2998 ,CPOX,HCC2998
50700,1,HCC2998 ,RDH8,HCC2998
5625,1,HCC2998 ,PRODH,HCC2998
2876,1,HCC2998 ,GPX1,HCC2998
2877,1,HCC2998 ,GPX2,HCC2998
2879,1,HCC2998 ,GPX4,HCC2998
5052,1,HCC2998 ,PRDX1,HCC2998
7001,1,HCC2998 ,PRDX2,HCC2998
57468,1,HCC2998 ,SLC12A5,HCC2998
11136,1,HCC2998 ,SLC7A9,HCC2998
276,1,HCC2998 ,AMY1A,HCC2998
277,1,HCC2998 ,AMY1B,HCC2998
278,1,HCC2998 ,AMY1C,HCC2998
