genelistrounded,grRatio,CL,Gene,Cell Line
10396,1,EKVX     ,ATP8A1,EKVX
57194,1,EKVX     ,ATP10A,EKVX
5471,0,EKVX     ,PPAT,EKVX
1854,1,EKVX     ,DUT,EKVX
3340,1,EKVX     ,NDST1,EKVX
64579,1,EKVX     ,NDST4,EKVX
8509,1,EKVX     ,NDST2,EKVX
9348,1,EKVX     ,NDST3,EKVX
3795,1,EKVX     ,KHK,EKVX
124,1,EKVX     ,ADH1A,EKVX
125,1,EKVX     ,ADH1B,EKVX
126,1,EKVX     ,ADH1C,EKVX
127,1,EKVX     ,ADH4,EKVX
128,1,EKVX     ,ADH5,EKVX
130,1,EKVX     ,ADH6,EKVX
131,1,EKVX     ,ADH7,EKVX
137872,1,EKVX     ,ADHFE1,EKVX
284273,1,EKVX     ,ZADH2,EKVX
28,1,EKVX     ,ABO,EKVX
11182,1,EKVX     ,SLC2A6,EKVX
144195,1,EKVX     ,SLC2A14,EKVX
154091,1,EKVX     ,SLC2A12,EKVX
155184,1,EKVX     ,SLC2A7,EKVX
29988,1,EKVX     ,SLC2A8,EKVX
56606,1,EKVX     ,SLC2A9,EKVX
6517,1,EKVX     ,SLC2A4,EKVX
66035,1,EKVX     ,SLC2A11,EKVX
81031,1,EKVX     ,SLC2A10,EKVX
5264,1,EKVX     ,PHYH,EKVX
27034,1,EKVX     ,ACAD8,EKVX
113189,1,EKVX     ,CHST14,EKVX
166012,1,EKVX     ,CHST13,EKVX
50515,1,EKVX     ,CHST11,EKVX
55501,1,EKVX     ,CHST12,EKVX
10026,1,EKVX     ,PIGK,EKVX
128869,1,EKVX     ,PIGU,EKVX
51604,1,EKVX     ,PIGT,EKVX
8733,1,EKVX     ,GPAA1,EKVX
94005,1,EKVX     ,PIGS,EKVX
36,1,EKVX     ,ACADSB,EKVX
51146,1,EKVX     ,A4GNT,EKVX
3034,0.995309229,EKVX     ,HAL,EKVX
10229,1,EKVX     ,COQ7,EKVX
4668,1,EKVX     ,NAGA,EKVX
8942,0.997194605,EKVX     ,KYNU,EKVX
6799,1,EKVX     ,SULT1A2,EKVX
6817,1,EKVX     ,SULT1A1,EKVX
6818,1,EKVX     ,SULT1A3,EKVX
1644,1,EKVX     ,DDC,EKVX
3067,1,EKVX     ,HDC,EKVX
2618,1,EKVX     ,GART,EKVX
197258,1,EKVX     ,FCSK,EKVX
2235,1,EKVX     ,FECH,EKVX
23169,1,EKVX     ,SLC35D1,EKVX
4245,1,EKVX     ,MGAT1,EKVX
4842,1,EKVX     ,NOS1,EKVX
4843,1,EKVX     ,NOS2,EKVX
4844,1,EKVX     ,NOS2P2,EKVX
4845,1,EKVX     ,NOS2P1,EKVX
4846,1,EKVX     ,NOS3,EKVX
10993,1,EKVX     ,SDS,EKVX
1603,1,EKVX     ,DAD1,EKVX
1650,1,EKVX     ,DDOST,EKVX
6184,1,EKVX     ,RPN1,EKVX
6185,1,EKVX     ,RPN2,EKVX
80142,1,EKVX     ,PTGES2,EKVX
9536,1,EKVX     ,PTGES,EKVX
2271,0.940655764,EKVX     ,FH,EKVX
246213,1,EKVX     ,SLC17A8,EKVX
57030,1,EKVX     ,SLC17A7,EKVX
57084,1,EKVX     ,SLC17A6,EKVX
2583,1,EKVX     ,B4GALNT1,EKVX
51227,1,EKVX     ,PIGP,EKVX
5277,1,EKVX     ,PIGA,EKVX
5279,1,EKVX     ,PIGC,EKVX
5283,1,EKVX     ,PIGH,EKVX
8818,1,EKVX     ,DPM2,EKVX
9091,1,EKVX     ,PIGQ,EKVX
376497,1,EKVX     ,SLC27A1,EKVX
54187,1,EKVX     ,NANS,EKVX
7841,1,EKVX     ,MOGS,EKVX
246,1,EKVX     ,ALOX15,EKVX
247,1,EKVX     ,ALOX15B,EKVX
410,1,EKVX     ,ARSA,EKVX
6319,1,EKVX     ,SCD,EKVX
10998,1,EKVX     ,SLC27A5,EKVX
1152,1,EKVX     ,CKB,EKVX
1158,1,EKVX     ,CKM,EKVX
3931,1,EKVX     ,LCAT,EKVX
27349,1,EKVX     ,MCAT,EKVX
10007,1,EKVX     ,GNPDA1,EKVX
132789,1,EKVX     ,GNPDA2,EKVX
5223,1,EKVX     ,PGAM1,EKVX
5224,1,EKVX     ,PGAM2,EKVX
669,1,EKVX     ,BPGM,EKVX
1586,1,EKVX     ,CYP17A1,EKVX
38,0.997287728,EKVX     ,ACAT1,EKVX
142680,1,EKVX     ,SLC34A3,EKVX
2224,0,EKVX     ,FDPS,EKVX
11285,1,EKVX     ,B4GALT7,EKVX
2629,1,EKVX     ,GBA,EKVX
10560,1,EKVX     ,SLC19A2,EKVX
80704,1,EKVX     ,SLC19A3,EKVX
6533,1,EKVX     ,SLC6A6,EKVX
6489,1,EKVX     ,ST8SIA1,EKVX
1581,1,EKVX     ,CYP7A1,EKVX
11253,1,EKVX     ,MAN1B1,EKVX
89874,0.994667623,EKVX     ,SLC25A21,EKVX
26227,0.723912114,EKVX     ,PHGDH,EKVX
2597,1,EKVX     ,GAPDH,EKVX
26330,1,EKVX     ,GAPDHS,EKVX
1589,1,EKVX     ,CYP21A2,EKVX
8534,1,EKVX     ,CHST1,EKVX
10257,1,EKVX     ,ABCC4,EKVX
5211,1,EKVX     ,PFKL,EKVX
5213,1,EKVX     ,PFKM,EKVX
5214,1,EKVX     ,PFKP,EKVX
118881,1,EKVX     ,COMTD1,EKVX
1118,1,EKVX     ,CHIT1,EKVX
27159,1,EKVX     ,CHIA,EKVX
54682,1,EKVX     ,MANSC1,EKVX
10057,1,EKVX     ,ABCC5,EKVX
6559,1,EKVX     ,SLC12A3,EKVX
9154,1,EKVX     ,SLC28A1,EKVX
7389,1,EKVX     ,UROD,EKVX
55312,1,EKVX     ,RFK,EKVX
383,1,EKVX     ,ARG1,EKVX
6649,1,EKVX     ,SOD3,EKVX
10157,0.997473969,EKVX     ,AASS,EKVX
1632,1,EKVX     ,ECI1,EKVX
8564,0.997194605,EKVX     ,KMO,EKVX
27430,1,EKVX     ,MAT2B,EKVX
4143,1,EKVX     ,MAT1A,EKVX
4144,1,EKVX     ,MAT2A,EKVX
5198,0,EKVX     ,PFAS,EKVX
3628,1,EKVX     ,INPP1,EKVX
1119,1,EKVX     ,CHKA,EKVX
1120,1,EKVX     ,CHKB,EKVX
30815,1,EKVX     ,ST6GALNAC6,EKVX
166785,1,EKVX     ,MMAA,EKVX
8528,1,EKVX     ,DDO,EKVX
1572,1,EKVX     ,CYP2F1,EKVX
134526,1,EKVX     ,ACOT12,EKVX
570,1,EKVX     ,BAAT,EKVX
6573,1,EKVX     ,SLC19A1,EKVX
2023,1,EKVX     ,ENO1,EKVX
2026,1,EKVX     ,ENO2,EKVX
2027,1,EKVX     ,ENO3,EKVX
26237,1,EKVX     ,,EKVX
3422,1,EKVX     ,IDI1,EKVX
91734,1,EKVX     ,IDI2,EKVX
29929,1,EKVX     ,ALG6,EKVX
51251,1,EKVX     ,NT5C3A,EKVX
471,0,EKVX     ,ATIC,EKVX
3990,1,EKVX     ,LIPC,EKVX
4837,1,EKVX     ,NNMT,EKVX
51302,1,EKVX     ,CYP39A1,EKVX
10870,1,EKVX     ,HCST,EKVX
23533,1,EKVX     ,PIK3R5,EKVX
5290,1,EKVX     ,PIK3CA,EKVX
5291,1,EKVX     ,PIK3CB,EKVX
5293,1,EKVX     ,PIK3CD,EKVX
5294,1,EKVX     ,PIK3CG,EKVX
5295,1,EKVX     ,PIK3R1,EKVX
5296,1,EKVX     ,PIK3R2,EKVX
8503,1,EKVX     ,PIK3R3,EKVX
9487,1,EKVX     ,PIGL,EKVX
11283,1,EKVX     ,CYP4F8,EKVX
290,1,EKVX     ,ANPEP,EKVX
5742,1,EKVX     ,PTGS1,EKVX
5743,1,EKVX     ,PTGS2,EKVX
644,1,EKVX     ,BLVRA,EKVX
645,1,EKVX     ,BLVRB,EKVX
3419,1,EKVX     ,IDH3A,EKVX
3420,1,EKVX     ,IDH3B,EKVX
3421,1,EKVX     ,IDH3G,EKVX
9058,1,EKVX     ,SLC13A2,EKVX
10402,1,EKVX     ,ST3GAL6,EKVX
55808,1,EKVX     ,ST6GALNAC1,EKVX
6518,1,EKVX     ,SLC2A5,EKVX
6534,1,EKVX     ,SLC6A7,EKVX
6342,1,EKVX     ,SCP2,EKVX
11309,1,EKVX     ,SLCO2B1,EKVX
64131,1,EKVX     ,XYLT1,EKVX
64132,1,EKVX     ,XYLT2,EKVX
6713,0,EKVX     ,SQLE,EKVX
1621,1,EKVX     ,DBH,EKVX
26002,1,EKVX     ,MOXD1,EKVX
2203,1,EKVX     ,FBP1,EKVX
8789,1,EKVX     ,FBP2,EKVX
80270,1,EKVX     ,HSD3B7,EKVX
9791,1,EKVX     ,PTDSS1,EKVX
1178,1,EKVX     ,CLC,EKVX
29124,1,EKVX     ,LGALS13,EKVX
5321,1,EKVX     ,PLA2G4A,EKVX
121278,1,EKVX     ,TPH2,EKVX
7166,1,EKVX     ,TPH1,EKVX
26279,1,EKVX     ,PLA2G2D,EKVX
30814,1,EKVX     ,PLA2G2E,EKVX
5319,1,EKVX     ,PLA2G1B,EKVX
5320,1,EKVX     ,PLA2G2A,EKVX
5322,1,EKVX     ,PLA2G5,EKVX
64600,1,EKVX     ,PLA2G2F,EKVX
81579,1,EKVX     ,PLA2G12A,EKVX
8399,1,EKVX     ,PLA2G10,EKVX
11181,1,EKVX     ,TREH,EKVX
2572,1,EKVX     ,GAD2,EKVX
51380,1,EKVX     ,CSAD,EKVX
64080,1,EKVX     ,RBKS,EKVX
1559,1,EKVX     ,CYP2C9,EKVX
8801,0.987718362,EKVX     ,SUCLG2,EKVX
6561,1,EKVX     ,SLC13A1,EKVX
8833,0,EKVX     ,GMPS,EKVX
23743,1,EKVX     ,BHMT2,EKVX
635,1,EKVX     ,BHMT,EKVX
5860,1,EKVX     ,QDPR,EKVX
1040,0.999688357,EKVX     ,CDS1,EKVX
23632,1,EKVX     ,CA14,EKVX
377677,1,EKVX     ,CA13,EKVX
759,1,EKVX     ,CA1,EKVX
760,1,EKVX     ,CA2,EKVX
761,1,EKVX     ,CA3,EKVX
762,1,EKVX     ,CA4,EKVX
766,1,EKVX     ,CA7,EKVX
768,1,EKVX     ,CA9,EKVX
771,1,EKVX     ,CA12,EKVX
2538,1,EKVX     ,G6PC,EKVX
57818,1,EKVX     ,G6PC2,EKVX
92579,1,EKVX     ,G6PC3,EKVX
9653,1,EKVX     ,HS2ST1,EKVX
52,1,EKVX     ,ACP1,EKVX
2746,1,EKVX     ,GLUD1,EKVX
2747,1,EKVX     ,GLUD2,EKVX
5286,1,EKVX     ,PIK3C2A,EKVX
5288,1,EKVX     ,PIK3C2G,EKVX
5289,1,EKVX     ,PIK3C3,EKVX
2632,1,EKVX     ,GBE1,EKVX
26062,1,EKVX     ,HYAL6P,EKVX
6557,1,EKVX     ,SLC12A1,EKVX
6558,1,EKVX     ,SLC12A2,EKVX
158,1,EKVX     ,ADSL,EKVX
2525,1,EKVX     ,FUT3,EKVX
55163,1,EKVX     ,PNPO,EKVX
5019,1,EKVX     ,OXCT1,EKVX
64064,1,EKVX     ,OXCT2,EKVX
171425,1,EKVX     ,CLYBL,EKVX
1584,1,EKVX     ,CYP11B1,EKVX
8608,1,EKVX     ,RDH16,EKVX
2182,1,EKVX     ,ACSL4,EKVX
22305,1,EKVX     ,Vmn2r37,EKVX
2762,1,EKVX     ,GMDS,EKVX
7371,1,EKVX     ,UCK2,EKVX
83549,1,EKVX     ,UCK1,EKVX
6543,1,EKVX     ,SLC8A2,EKVX
6546,1,EKVX     ,SLC8A1,EKVX
6547,1,EKVX     ,SLC8A3,EKVX
2974,1,EKVX     ,GUCY1B2,EKVX
2977,1,EKVX     ,GUCY1A2,EKVX
2982,1,EKVX     ,GUCY1A1,EKVX
2983,1,EKVX     ,GUCY1B1,EKVX
2984,1,EKVX     ,GUCY2C,EKVX
2986,1,EKVX     ,GUCY2F,EKVX
3000,1,EKVX     ,GUCY2D,EKVX
4881,1,EKVX     ,NPR1,EKVX
4882,1,EKVX     ,NPR2,EKVX
55217,1,EKVX     ,TMLHE,EKVX
10919,1,EKVX     ,EHMT2,EKVX
387893,1,EKVX     ,KMT5A,EKVX
58508,1,EKVX     ,KMT2C,EKVX
6839,1,EKVX     ,SUV39H1,EKVX
79723,1,EKVX     ,SUV39H2,EKVX
79813,1,EKVX     ,EHMT1,EKVX
80854,1,EKVX     ,SETD7,EKVX
83852,1,EKVX     ,SETDB2,EKVX
84444,1,EKVX     ,DOT1L,EKVX
9869,1,EKVX     ,SETDB1,EKVX
5238,1,EKVX     ,PGM3,EKVX
495,1,EKVX     ,ATP4A,EKVX
496,1,EKVX     ,ATP4B,EKVX
93034,1,EKVX     ,NT5C1B,EKVX
286016,1,EKVX     ,TPI1P2,EKVX
7167,1,EKVX     ,TPI1,EKVX
6482,1,EKVX     ,ST3GAL1,EKVX
6483,1,EKVX     ,ST3GAL2,EKVX
6484,1,EKVX     ,ST3GAL4,EKVX
51166,1,EKVX     ,AADAT,EKVX
883,1,EKVX     ,KYAT1,EKVX
1371,1,EKVX     ,CPOX,EKVX
50700,1,EKVX     ,RDH8,EKVX
5625,1,EKVX     ,PRODH,EKVX
2876,1,EKVX     ,GPX1,EKVX
2877,1,EKVX     ,GPX2,EKVX
2879,1,EKVX     ,GPX4,EKVX
5052,1,EKVX     ,PRDX1,EKVX
7001,1,EKVX     ,PRDX2,EKVX
57468,1,EKVX     ,SLC12A5,EKVX
11136,1,EKVX     ,SLC7A9,EKVX
276,1,EKVX     ,AMY1A,EKVX
277,1,EKVX     ,AMY1B,EKVX
278,1,EKVX     ,AMY1C,EKVX
279,1,EKVX     ,AMY2A,EKVX
280,1,EKVX     ,AMY2B,EKVX
6519,1,EKVX     ,SLC3A1,EKVX
197257,1,EKVX     ,LDHD,EKVX
7086,1,EKVX     ,TKT,EKVX
8277,1,EKVX     ,TKTL1,EKVX
84076,1,EKVX     ,TKTL2,EKVX
8398,1,EKVX     ,PLA2G6,EKVX
7263,1,EKVX     ,TST,EKVX
79053,1,EKVX     ,ALG8,EKVX
3992,1,EKVX     ,FADS1,EKVX
115584,1,EKVX     ,SLC5A11,EKVX
3417,1,EKVX     ,IDH1,EKVX
4353,1,EKVX     ,MPO,EKVX
57678,0,EKVX     ,GPAM,EKVX
51004,1,EKVX     ,COQ6,EKVX
5973,1,EKVX     ,RENBP,EKVX
8824,1,EKVX     ,CES2,EKVX
6584,1,EKVX     ,SLC22A5,EKVX
10312,1,EKVX     ,TCIRG1,EKVX
127124,1,EKVX     ,ATP6V1G3,EKVX
23545,1,EKVX     ,ATP6V0A2,EKVX
245972,1,EKVX     ,ATP6V0D2,EKVX
245973,1,EKVX     ,ATP6V1C2,EKVX
50617,1,EKVX     ,ATP6V0A4,EKVX
51382,1,EKVX     ,ATP6V1D,EKVX
51606,1,EKVX     ,ATP6V1H,EKVX
523,1,EKVX     ,ATP6V1A,EKVX
525,1,EKVX     ,ATP6V1B1,EKVX
526,1,EKVX     ,ATP6V1B2,EKVX
527,1,EKVX     ,ATP6V0C,EKVX
528,1,EKVX     ,ATP6V1C1,EKVX
529,1,EKVX     ,ATP6V1E1,EKVX
533,1,EKVX     ,ATP6V0B,EKVX
534,1,EKVX     ,ATP6V1G2,EKVX
535,1,EKVX     ,ATP6V0A1,EKVX
8992,1,EKVX     ,ATP6V0E1,EKVX
90423,1,EKVX     ,ATP6V1E2,EKVX
9114,1,EKVX     ,ATP6V0D1,EKVX
9296,1,EKVX     ,ATP6V1F,EKVX
9550,1,EKVX     ,ATP6V1G1,EKVX
26035,1,EKVX     ,GLCE,EKVX
284098,1,EKVX     ,PIGW,EKVX
221823,1,EKVX     ,PRPS1L1,EKVX
5631,1,EKVX     ,PRPS1,EKVX
5634,1,EKVX     ,PRPS2,EKVX
2937,1,EKVX     ,GSS,EKVX
115286,1,EKVX     ,SLC25A26,EKVX
1548,1,EKVX     ,CYP2A6,EKVX
1553,1,EKVX     ,CYP2A13,EKVX
10476,1,EKVX     ,ATP5PD,EKVX
10632,0.834922844,EKVX     ,ATP5MG,EKVX
4905,0.834922844,EKVX     ,NSF,EKVX
498,1,EKVX     ,ATP5F1A,EKVX
506,0.834922844,EKVX     ,ATP5F1B,EKVX
509,1,EKVX     ,ATP5F1C,EKVX
513,1,EKVX     ,ATP5F1D,EKVX
514,1,EKVX     ,ATP5F1E,EKVX
515,1,EKVX     ,ATP5PB,EKVX
516,1,EKVX     ,ATP5MC1,EKVX
517,1,EKVX     ,ATP5MC2,EKVX
518,1,EKVX     ,ATP5MC3,EKVX
521,0.834922844,EKVX     ,ATP5ME,EKVX
522,1,EKVX     ,ATP5PF,EKVX
9551,1,EKVX     ,ATP5MF,EKVX
1633,1,EKVX     ,DCK,EKVX
53343,1,EKVX     ,NUDT9,EKVX
9057,1,EKVX     ,SLC7A6,EKVX
80146,1,EKVX     ,UXS1,EKVX
443,1,EKVX     ,ASPA,EKVX
91703,1,EKVX     ,ACY3,EKVX
6240,0,EKVX     ,RRM1,EKVX
6241,0,EKVX     ,RRM2,EKVX
10682,0,EKVX     ,EBP,EKVX
57733,1,EKVX     ,GBA3,EKVX
2582,1,EKVX     ,GALE,EKVX
2645,1,EKVX     ,GCK,EKVX
3098,1,EKVX     ,HK1,EKVX
3099,1,EKVX     ,HK2,EKVX
3101,1,EKVX     ,HK3,EKVX
80201,1,EKVX     ,HKDC1,EKVX
53630,1,EKVX     ,BCO1,EKVX
10935,1,EKVX     ,PRDX3,EKVX
6697,1,EKVX     ,SPR,EKVX
55512,1,EKVX     ,SMPD3,EKVX
116255,1,EKVX     ,MOGAT1,EKVX
80168,1,EKVX     ,MOGAT2,EKVX
3290,1,EKVX     ,HSD11B1,EKVX
6718,1,EKVX     ,AKR1D1,EKVX
1719,0,EKVX     ,DHFR,EKVX
3162,1,EKVX     ,HMOX1,EKVX
3163,1,EKVX     ,HMOX2,EKVX
80347,1,EKVX     ,COASY,EKVX
51703,1,EKVX     ,ACSL5,EKVX
204,1,EKVX     ,AK2,EKVX
205,1,EKVX     ,AK4,EKVX
6530,1,EKVX     ,SLC6A2,EKVX
6531,1,EKVX     ,SLC6A3,EKVX
586,0.992713274,EKVX     ,BCAT1,EKVX
2592,1,EKVX     ,GALT,EKVX
29880,1,EKVX     ,ALG5,EKVX
43,1,EKVX     ,ACHE,EKVX
3704,1,EKVX     ,ITPA,EKVX
27068,1,EKVX     ,PPA2,EKVX
875,1,EKVX     ,CBS,EKVX
8706,1,EKVX     ,B3GALNT1,EKVX
56474,1,EKVX     ,CTPS2,EKVX
6574,1,EKVX     ,SLC20A1,EKVX
6575,1,EKVX     ,SLC20A2,EKVX
1743,0.937976635,EKVX     ,DLST,EKVX
4967,1,EKVX     ,OGDH,EKVX
8050,0.855054814,EKVX     ,PDHX,EKVX
622,1,EKVX     ,BDH1,EKVX
54675,1,EKVX     ,CRLS1,EKVX
115019,1,EKVX     ,SLC26A9,EKVX
115111,1,EKVX     ,SLC26A7,EKVX
116369,1,EKVX     ,SLC26A8,EKVX
10991,1,EKVX     ,SLC38A3,EKVX
92745,1,EKVX     ,SLC38A5,EKVX
60482,1,EKVX     ,SLC5A7,EKVX
1723,0,EKVX     ,DHODH,EKVX
10020,1,EKVX     ,GNE,EKVX
10050,1,EKVX     ,SLC17A4,EKVX
10246,1,EKVX     ,SLC17A2,EKVX
10786,1,EKVX     ,SLC17A3,EKVX
6568,1,EKVX     ,SLC17A1,EKVX
1594,1,EKVX     ,CYP27B1,EKVX
1565,1,EKVX     ,CYP2D6,EKVX
200576,1,EKVX     ,PIKFYVE,EKVX
5305,1,EKVX     ,PIP4K2A,EKVX
79837,1,EKVX     ,PIP4K2C,EKVX
8396,1,EKVX     ,PIP4K2B,EKVX
26301,1,EKVX     ,GBGT1,EKVX
2110,1,EKVX     ,ETFDH,EKVX
8879,1,EKVX     ,SGPL1,EKVX
54981,1,EKVX     ,NMRK1,EKVX
1841,1,EKVX     ,DTYMK,EKVX
210,1,EKVX     ,ALAD,EKVX
1551,1,EKVX     ,CYP3A7,EKVX
7264,1,EKVX     ,TSTA3,EKVX
123041,1,EKVX     ,SLC24A4,EKVX
25769,1,EKVX     ,SLC24A2,EKVX
57419,1,EKVX     ,SLC24A3,EKVX
9187,1,EKVX     ,SLC24A1,EKVX
57171,1,EKVX     ,DOLPP1,EKVX
10165,1,EKVX     ,SLC25A13,EKVX
8604,1,EKVX     ,SLC25A12,EKVX
5207,1,EKVX     ,PFKFB1,EKVX
5208,1,EKVX     ,PFKFB2,EKVX
5209,1,EKVX     ,PFKFB3,EKVX
5210,1,EKVX     ,PFKFB4,EKVX
2729,1,EKVX     ,GCLC,EKVX
2730,1,EKVX     ,GCLM,EKVX
2678,1,EKVX     ,GGT1,EKVX
2679,1,EKVX     ,GGT3P,EKVX
56848,1,EKVX     ,SPHK2,EKVX
348477,1,EKVX     ,MIA3,EKVX
5230,1,EKVX     ,PGK1,EKVX
5232,1,EKVX     ,PGK2,EKVX
2992,1,EKVX     ,GYG1,EKVX
2997,1,EKVX     ,GYS1,EKVX
2998,1,EKVX     ,GYS2,EKVX
8908,1,EKVX     ,GYG2,EKVX
81537,1,EKVX     ,SGPP1,EKVX
5805,1,EKVX     ,PTS,EKVX
65985,0.969990574,EKVX     ,AACS,EKVX
9615,1,EKVX     ,GDA,EKVX
5095,0.997287728,EKVX     ,PCCA,EKVX
5096,0.997287728,EKVX     ,PCCB,EKVX
2673,1,EKVX     ,GFPT1,EKVX
9945,1,EKVX     ,GFPT2,EKVX
55224,1,EKVX     ,ETNK2,EKVX
55500,1,EKVX     ,ETNK1,EKVX
438,1,EKVX     ,ASMT,EKVX
1595,0,EKVX     ,CYP51A1,EKVX
10975,0,EKVX     ,UQCR11,EKVX
1537,0,EKVX     ,CYC1,EKVX
27089,0,EKVX     ,UQCRQ,EKVX
29796,1,EKVX     ,UQCR10,EKVX
4519,0,EKVX     ,CYTB,EKVX
7381,0,EKVX     ,UQCRB,EKVX
7384,0,EKVX     ,UQCRC1,EKVX
7385,0,EKVX     ,UQCRC2,EKVX
7386,0,EKVX     ,UQCRFS1,EKVX
7388,0,EKVX     ,UQCRH,EKVX
5831,1,EKVX     ,PYCR1,EKVX
10166,1,EKVX     ,SLC25A15,EKVX
83884,1,EKVX     ,SLC25A2,EKVX
2936,1,EKVX     ,GSR,EKVX
55350,1,EKVX     ,VNN3,EKVX
8875,1,EKVX     ,VNN2,EKVX
8876,1,EKVX     ,VNN1,EKVX
114134,1,EKVX     ,SLC2A13,EKVX
10606,0,EKVX     ,PAICS,EKVX
4048,1,EKVX     ,LTA4H,EKVX
347734,1,EKVX     ,SLC35B2,EKVX
51540,1,EKVX     ,SCLY,EKVX
1582,1,EKVX     ,CYP8B1,EKVX
47,1,EKVX     ,ACLY,EKVX
6120,1,EKVX     ,RPE,EKVX
112483,1,EKVX     ,SAT2,EKVX
6303,1,EKVX     ,SAT1,EKVX
107,1,EKVX     ,ADCY1,EKVX
108,1,EKVX     ,ADCY2,EKVX
109,1,EKVX     ,ADCY3,EKVX
111,1,EKVX     ,ADCY5,EKVX
112,1,EKVX     ,ADCY6,EKVX
113,1,EKVX     ,ADCY7,EKVX
114,1,EKVX     ,ADCY8,EKVX
115,1,EKVX     ,ADCY9,EKVX
196883,1,EKVX     ,ADCY4,EKVX
55811,1,EKVX     ,ADCY10,EKVX
135152,1,EKVX     ,B3GAT2,EKVX
26229,1,EKVX     ,B3GAT3,EKVX
27087,1,EKVX     ,B3GAT1,EKVX
57835,1,EKVX     ,SLC4A5,EKVX
8671,1,EKVX     ,SLC4A4,EKVX
6307,0,EKVX     ,MSMO1,EKVX
5409,1,EKVX     ,PNMT,EKVX
8760,1,EKVX     ,CDS2,EKVX
10840,1,EKVX     ,ALDH1L1,EKVX
11185,1,EKVX     ,INMT,EKVX
952,1,EKVX     ,CD38,EKVX
6647,1,EKVX     ,SOD1,EKVX
23657,1,EKVX     ,SLC7A11,EKVX
10558,0,EKVX     ,SPTLC1,EKVX
9517,0,EKVX     ,SPTLC2,EKVX
7054,1,EKVX     ,TH,EKVX
160728,1,EKVX     ,SLC5A8,EKVX
435,1,EKVX     ,ASL,EKVX
9962,1,EKVX     ,SLC23A2,EKVX
9963,1,EKVX     ,SLC23A1,EKVX
9497,1,EKVX     ,SLC4A7,EKVX
2717,1,EKVX     ,GLA,EKVX
64816,1,EKVX     ,CYP3A43,EKVX
23382,1,EKVX     ,AHCYL2,EKVX
6999,0.997194605,EKVX     ,TDO2,EKVX
26503,1,EKVX     ,SLC17A5,EKVX
23428,1,EKVX     ,SLC7A8,EKVX
2710,1,EKVX     ,GK,EKVX
2712,1,EKVX     ,GK2,EKVX
2713,1,EKVX     ,GK3P,EKVX
2875,1,EKVX     ,GPT,EKVX
84706,1,EKVX     ,GPT2,EKVX
10423,1,EKVX     ,CDIPT,EKVX
1576,1,EKVX     ,CYP3A4,EKVX
23478,1,EKVX     ,SEC11A,EKVX
28972,1,EKVX     ,SPCS1,EKVX
60559,1,EKVX     ,SPCS3,EKVX
90701,1,EKVX     ,SEC11C,EKVX
9789,1,EKVX     ,SPCS2,EKVX
4199,1,EKVX     ,ME1,EKVX
2519,1,EKVX     ,FUCA2,EKVX
445,1,EKVX     ,ASS1,EKVX
55907,1,EKVX     ,CMAS,EKVX
2745,1,EKVX     ,GLRX,EKVX
51022,1,EKVX     ,GLRX2,EKVX
4952,1,EKVX     ,OCRL,EKVX
8871,1,EKVX     ,SYNJ2,EKVX
6652,1,EKVX     ,SORD,EKVX
27115,1,EKVX     ,PDE7B,EKVX
5141,1,EKVX     ,PDE4A,EKVX
5142,1,EKVX     ,PDE4B,EKVX
5143,1,EKVX     ,PDE4C,EKVX
5144,1,EKVX     ,PDE4D,EKVX
5150,1,EKVX     ,PDE7A,EKVX
5151,1,EKVX     ,PDE8A,EKVX
8622,1,EKVX     ,PDE8B,EKVX
6646,0,EKVX     ,SOAT1,EKVX
51733,1,EKVX     ,UPB1,EKVX
23498,0.997194605,EKVX     ,HAAO,EKVX
26275,1,EKVX     ,HIBCH,EKVX
5053,0.998643948,EKVX     ,PAH,EKVX
50506,1,EKVX     ,DUOX2,EKVX
53905,1,EKVX     ,DUOX1,EKVX
2820,1,EKVX     ,GPD2,EKVX
56052,1,EKVX     ,ALG1,EKVX
1558,1,EKVX     ,CYP2C8,EKVX
2530,1,EKVX     ,FUT8,EKVX
3631,1,EKVX     ,INPP4A,EKVX
8821,1,EKVX     ,INPP4B,EKVX
10005,1,EKVX     ,ACOT8,EKVX
9153,1,EKVX     ,SLC28A2,EKVX
10654,0,EKVX     ,PMVK,EKVX
8560,1,EKVX     ,DEGS1,EKVX
9023,1,EKVX     ,CH25H,EKVX
5338,1,EKVX     ,PLD2,EKVX
3938,1,EKVX     ,LCT,EKVX
2531,0,EKVX     ,KDSR,EKVX
259230,0,EKVX     ,SGMS1,EKVX
2643,1,EKVX     ,GCH1,EKVX
162417,1,EKVX     ,NAGS,EKVX
3155,1,EKVX     ,HMGCL,EKVX
9489,1,EKVX     ,PGS1,EKVX
57127,1,EKVX     ,RHBG,EKVX
6005,1,EKVX     ,RHAG,EKVX
84735,1,EKVX     ,CNDP1,EKVX
26266,1,EKVX     ,SLC13A4,EKVX
11282,1,EKVX     ,MGAT4B,EKVX
11320,1,EKVX     ,MGAT4A,EKVX
55343,1,EKVX     ,SLC35C1,EKVX
6536,1,EKVX     ,SLC6A9,EKVX
178,1,EKVX     ,AGL,EKVX
2584,1,EKVX     ,GALK1,EKVX
2585,1,EKVX     ,GALK2,EKVX
1562,1,EKVX     ,CYP2C18,EKVX
23439,1,EKVX     ,ATP1B4,EKVX
476,1,EKVX     ,ATP1A1,EKVX
