genelistrounded,grRatio,CL,Gene,Cell Line
6511,1,A498  ,SLC1A6,A498
6512,1,A498  ,SLC1A7,A498
39,0.969782896,A498  ,ACAT2,A498
10678,1,A498  ,B3GNT2,A498
1036,1,A498  ,CDO1,A498
6476,1,A498  ,SI,A498
57282,1,A498  ,SLC4A10,A498
9498,1,A498  ,SLC4A8,A498
6448,1,A498  ,SGSH,A498
2542,1,A498  ,SLC37A4,A498
239,1,A498  ,ALOX12,A498
23396,1,A498  ,PIP5K1C,A498
8394,1,A498  ,PIP5K1A,A498
8395,1,A498  ,PIP5K1B,A498
5092,1,A498  ,PCBD1,A498
4597,0,A498  ,MVD,A498
26,1,A498  ,AOC1,A498
314,1,A498  ,AOC2,A498
8639,1,A498  ,AOC3,A498
3251,1,A498  ,HPRT1,A498
26873,1,A498  ,OPLAH,A498
2655,1,A498  ,GGCT,A498
6472,1,A498  ,SHMT2,A498
5834,1,A498  ,PYGB,A498
5836,1,A498  ,PYGL,A498
5837,1,A498  ,PYGM,A498
2181,1,A498  ,ACSL3,A498
978,1,A498  ,CDA,A498
2766,1,A498  ,GMPR,A498
51292,1,A498  ,GMPR2,A498
2135,1,A498  ,EXTL2,A498
8802,0.976207838,A498  ,SUCLG1,A498
8803,1,A498  ,SUCLA2,A498
11041,1,A498  ,B4GAT1,A498
284208,1,A498  ,B3GNTL1,A498
374907,1,A498  ,B3GNT8,A498
79369,1,A498  ,B3GNT4,A498
93010,1,A498  ,B3GNT7,A498
2651,1,A498  ,GCNT2,A498
65010,1,A498  ,SLC26A6,A498
1583,1,A498  ,CYP11A1,A498
291,1,A498  ,SLC25A4,A498
292,1,A498  ,SLC25A5,A498
293,1,A498  ,SLC25A6,A498
3158,0.999757056,A498  ,HMGCS2,A498
587,1,A498  ,BCAT2,A498
3242,0.996933577,A498  ,HPD,A498
3293,1,A498  ,HSD17B3,A498
216,1,A498  ,ALDH1A1,A498
224,1,A498  ,ALDH3A2,A498
501,1,A498  ,ALDH7A1,A498
8854,1,A498  ,ALDH1A2,A498
10317,1,A498  ,B3GALT5,A498
27306,1,A498  ,HPGDS,A498
5730,1,A498  ,PTGDS,A498
29920,1,A498  ,PYCR2,A498
65263,1,A498  ,PYCR3,A498
3283,1,A498  ,HSD3B1,A498
3028,0.998451269,A498  ,HSD17B10,A498
11164,1,A498  ,NUDT5,A498
3418,1,A498  ,IDH2,A498
8310,1,A498  ,ACOX3,A498
8228,1,A498  ,PNPLA4,A498
23539,1,A498  ,SLC16A8,A498
9123,1,A498  ,SLC16A3,A498
9194,1,A498  ,SLC16A7,A498
4507,1,A498  ,MTAP,A498
53354,1,A498  ,PANK1,A498
55229,1,A498  ,PANK4,A498
79646,1,A498  ,PANK3,A498
80025,1,A498  ,PANK2,A498
8647,1,A498  ,ABCB11,A498
8714,1,A498  ,ABCC3,A498
8869,1,A498  ,ST3GAL5,A498
51477,1,A498  ,ISYNA1,A498
7364,1,A498  ,UGT2B7,A498
7367,1,A498  ,UGT2B17,A498
5236,1,A498  ,PGM1,A498
2348,1,A498  ,FOLR1,A498
2351,1,A498  ,,A498
2352,1,A498  ,FOLR3,A498
29906,1,A498  ,ST8SIA5,A498
10588,1,A498  ,MTHFS,A498
5833,1,A498  ,PCYT2,A498
2593,1,A498  ,GAMT,A498
4128,1,A498  ,MAOA,A498
4129,1,A498  ,MAOB,A498
79178,1,A498  ,THTPA,A498
5297,1,A498  ,PI4KA,A498
5298,1,A498  ,PI4KB,A498
55361,1,A498  ,PI4K2A,A498
113235,1,A498  ,SLC46A1,A498
10768,1,A498  ,AHCYL1,A498
191,1,A498  ,AHCY,A498
140679,1,A498  ,SLC32A1,A498
2653,0.874561663,A498  ,GCSH,A498
2731,0.874561663,A498  ,GLDC,A498
275,0.874561663,A498  ,AMT,A498
55902,1,A498  ,ACSS2,A498
30833,1,A498  ,NT5C,A498
64850,1,A498  ,ETNPPL,A498
64902,1,A498  ,AGXT2,A498
266722,1,A498  ,HS6ST3,A498
90161,1,A498  ,HS6ST2,A498
9394,1,A498  ,HS6ST1,A498
1638,1,A498  ,DCT,A498
2821,0.957461892,A498  ,GPI,A498
112611,1,A498  ,RWDD2A,A498
97,1,A498  ,ACYP1,A498
98,1,A498  ,ACYP2,A498
27232,1,A498  ,GNMT,A498
1312,1,A498  ,COMT,A498
10396,1,A498  ,ATP8A1,A498
57194,1,A498  ,ATP10A,A498
5471,0,A498  ,PPAT,A498
1854,1,A498  ,DUT,A498
3340,1,A498  ,NDST1,A498
64579,1,A498  ,NDST4,A498
8509,1,A498  ,NDST2,A498
9348,1,A498  ,NDST3,A498
3795,1,A498  ,KHK,A498
124,1,A498  ,ADH1A,A498
125,1,A498  ,ADH1B,A498
126,1,A498  ,ADH1C,A498
127,1,A498  ,ADH4,A498
128,1,A498  ,ADH5,A498
130,1,A498  ,ADH6,A498
131,1,A498  ,ADH7,A498
137872,1,A498  ,ADHFE1,A498
284273,1,A498  ,ZADH2,A498
28,1,A498  ,ABO,A498
11182,1,A498  ,SLC2A6,A498
144195,1,A498  ,SLC2A14,A498
154091,1,A498  ,SLC2A12,A498
155184,1,A498  ,SLC2A7,A498
29988,1,A498  ,SLC2A8,A498
56606,1,A498  ,SLC2A9,A498
6517,1,A498  ,SLC2A4,A498
66035,1,A498  ,SLC2A11,A498
81031,1,A498  ,SLC2A10,A498
5264,1,A498  ,PHYH,A498
27034,1,A498  ,ACAD8,A498
113189,1,A498  ,CHST14,A498
166012,1,A498  ,CHST13,A498
50515,1,A498  ,CHST11,A498
55501,1,A498  ,CHST12,A498
10026,1,A498  ,PIGK,A498
128869,1,A498  ,PIGU,A498
51604,1,A498  ,PIGT,A498
8733,1,A498  ,GPAA1,A498
94005,1,A498  ,PIGS,A498
36,1,A498  ,ACADSB,A498
51146,1,A498  ,A4GNT,A498
3034,0.99548899,A498  ,HAL,A498
10229,1,A498  ,COQ7,A498
4668,1,A498  ,NAGA,A498
8942,0.996808592,A498  ,KYNU,A498
6799,1,A498  ,SULT1A2,A498
6817,1,A498  ,SULT1A1,A498
6818,1,A498  ,SULT1A3,A498
1644,1,A498  ,DDC,A498
3067,1,A498  ,HDC,A498
2618,1,A498  ,GART,A498
197258,1,A498  ,FCSK,A498
2235,1,A498  ,FECH,A498
23169,1,A498  ,SLC35D1,A498
4245,1,A498  ,MGAT1,A498
4842,1,A498  ,NOS1,A498
4843,1,A498  ,NOS2,A498
4844,1,A498  ,NOS2P2,A498
4845,1,A498  ,NOS2P1,A498
4846,1,A498  ,NOS3,A498
10993,1,A498  ,SDS,A498
1603,1,A498  ,DAD1,A498
1650,1,A498  ,DDOST,A498
6184,1,A498  ,RPN1,A498
6185,1,A498  ,RPN2,A498
80142,1,A498  ,PTGES2,A498
9536,1,A498  ,PTGES,A498
2271,0.971034042,A498  ,FH,A498
246213,1,A498  ,SLC17A8,A498
57030,1,A498  ,SLC17A7,A498
57084,1,A498  ,SLC17A6,A498
2583,1,A498  ,B4GALNT1,A498
51227,1,A498  ,PIGP,A498
5277,1,A498  ,PIGA,A498
5279,1,A498  ,PIGC,A498
5283,1,A498  ,PIGH,A498
8818,1,A498  ,DPM2,A498
9091,1,A498  ,PIGQ,A498
376497,1,A498  ,SLC27A1,A498
54187,1,A498  ,NANS,A498
7841,1,A498  ,MOGS,A498
246,1,A498  ,ALOX15,A498
247,1,A498  ,ALOX15B,A498
410,1,A498  ,ARSA,A498
6319,1,A498  ,SCD,A498
10998,1,A498  ,SLC27A5,A498
1152,1,A498  ,CKB,A498
1158,1,A498  ,CKM,A498
3931,1,A498  ,LCAT,A498
27349,1,A498  ,MCAT,A498
10007,1,A498  ,GNPDA1,A498
132789,1,A498  ,GNPDA2,A498
5223,1,A498  ,PGAM1,A498
5224,1,A498  ,PGAM2,A498
669,1,A498  ,BPGM,A498
1586,1,A498  ,CYP17A1,A498
38,0.998451269,A498  ,ACAT1,A498
142680,1,A498  ,SLC34A3,A498
2224,0,A498  ,FDPS,A498
11285,1,A498  ,B4GALT7,A498
2629,1,A498  ,GBA,A498
10560,1,A498  ,SLC19A2,A498
80704,1,A498  ,SLC19A3,A498
6533,1,A498  ,SLC6A6,A498
6489,1,A498  ,ST8SIA1,A498
1581,1,A498  ,CYP7A1,A498
11253,1,A498  ,MAN1B1,A498
89874,0.993897341,A498  ,SLC25A21,A498
26227,0.816656448,A498  ,PHGDH,A498
2597,1,A498  ,GAPDH,A498
26330,1,A498  ,GAPDHS,A498
1589,1,A498  ,CYP21A2,A498
8534,1,A498  ,CHST1,A498
10257,1,A498  ,ABCC4,A498
5211,1,A498  ,PFKL,A498
5213,1,A498  ,PFKM,A498
5214,1,A498  ,PFKP,A498
118881,1,A498  ,COMTD1,A498
1118,1,A498  ,CHIT1,A498
27159,1,A498  ,CHIA,A498
54682,1,A498  ,MANSC1,A498
10057,1,A498  ,ABCC5,A498
6559,1,A498  ,SLC12A3,A498
9154,1,A498  ,SLC28A1,A498
7389,1,A498  ,UROD,A498
55312,1,A498  ,RFK,A498
383,1,A498  ,ARG1,A498
6649,1,A498  ,SOD3,A498
10157,0.997089841,A498  ,AASS,A498
1632,1,A498  ,ECI1,A498
8564,0.996808592,A498  ,KMO,A498
27430,1,A498  ,MAT2B,A498
4143,1,A498  ,MAT1A,A498
4144,1,A498  ,MAT2A,A498
5198,0,A498  ,PFAS,A498
3628,1,A498  ,INPP1,A498
1119,1,A498  ,CHKA,A498
1120,1,A498  ,CHKB,A498
30815,1,A498  ,ST6GALNAC6,A498
166785,1,A498  ,MMAA,A498
8528,1,A498  ,DDO,A498
1572,1,A498  ,CYP2F1,A498
134526,1,A498  ,ACOT12,A498
570,1,A498  ,BAAT,A498
6573,1,A498  ,SLC19A1,A498
2023,1,A498  ,ENO1,A498
2026,1,A498  ,ENO2,A498
2027,1,A498  ,ENO3,A498
26237,1,A498  ,,A498
3422,1,A498  ,IDI1,A498
91734,1,A498  ,IDI2,A498
29929,1,A498  ,ALG6,A498
51251,1,A498  ,NT5C3A,A498
471,0,A498  ,ATIC,A498
3990,1,A498  ,LIPC,A498
4837,1,A498  ,NNMT,A498
51302,1,A498  ,CYP39A1,A498
10870,1,A498  ,HCST,A498
23533,1,A498  ,PIK3R5,A498
5290,1,A498  ,PIK3CA,A498
5291,1,A498  ,PIK3CB,A498
5293,1,A498  ,PIK3CD,A498
5294,1,A498  ,PIK3CG,A498
5295,1,A498  ,PIK3R1,A498
5296,1,A498  ,PIK3R2,A498
8503,1,A498  ,PIK3R3,A498
9487,1,A498  ,PIGL,A498
11283,1,A498  ,CYP4F8,A498
290,1,A498  ,ANPEP,A498
5742,1,A498  ,PTGS1,A498
5743,1,A498  ,PTGS2,A498
644,1,A498  ,BLVRA,A498
645,1,A498  ,BLVRB,A498
3419,1,A498  ,IDH3A,A498
3420,1,A498  ,IDH3B,A498
3421,1,A498  ,IDH3G,A498
9058,1,A498  ,SLC13A2,A498
10402,1,A498  ,ST3GAL6,A498
55808,1,A498  ,ST6GALNAC1,A498
6518,1,A498  ,SLC2A5,A498
6534,1,A498  ,SLC6A7,A498
6342,1,A498  ,SCP2,A498
11309,1,A498  ,SLCO2B1,A498
64131,1,A498  ,XYLT1,A498
64132,1,A498  ,XYLT2,A498
6713,0,A498  ,SQLE,A498
1621,1,A498  ,DBH,A498
26002,1,A498  ,MOXD1,A498
2203,1,A498  ,FBP1,A498
8789,1,A498  ,FBP2,A498
80270,1,A498  ,HSD3B7,A498
9791,1,A498  ,PTDSS1,A498
1178,1,A498  ,CLC,A498
29124,1,A498  ,LGALS13,A498
5321,1,A498  ,PLA2G4A,A498
121278,1,A498  ,TPH2,A498
7166,1,A498  ,TPH1,A498
26279,1,A498  ,PLA2G2D,A498
30814,1,A498  ,PLA2G2E,A498
5319,1,A498  ,PLA2G1B,A498
5320,1,A498  ,PLA2G2A,A498
5322,1,A498  ,PLA2G5,A498
64600,1,A498  ,PLA2G2F,A498
81579,1,A498  ,PLA2G12A,A498
8399,1,A498  ,PLA2G10,A498
11181,1,A498  ,TREH,A498
2572,1,A498  ,GAD2,A498
51380,1,A498  ,CSAD,A498
64080,1,A498  ,RBKS,A498
1559,1,A498  ,CYP2C9,A498
8801,1,A498  ,SUCLG2,A498
6561,1,A498  ,SLC13A1,A498
8833,0,A498  ,GMPS,A498
23743,1,A498  ,BHMT2,A498
635,1,A498  ,BHMT,A498
5860,1,A498  ,QDPR,A498
1040,0.999686134,A498  ,CDS1,A498
23632,1,A498  ,CA14,A498
377677,1,A498  ,CA13,A498
759,1,A498  ,CA1,A498
760,1,A498  ,CA2,A498
761,1,A498  ,CA3,A498
762,1,A498  ,CA4,A498
766,1,A498  ,CA7,A498
768,1,A498  ,CA9,A498
771,1,A498  ,CA12,A498
2538,1,A498  ,G6PC,A498
57818,1,A498  ,G6PC2,A498
92579,1,A498  ,G6PC3,A498
9653,1,A498  ,HS2ST1,A498
52,1,A498  ,ACP1,A498
2746,1,A498  ,GLUD1,A498
2747,1,A498  ,GLUD2,A498
5286,1,A498  ,PIK3C2A,A498
5288,1,A498  ,PIK3C2G,A498
5289,1,A498  ,PIK3C3,A498
2632,1,A498  ,GBE1,A498
26062,1,A498  ,HYAL6P,A498
6557,1,A498  ,SLC12A1,A498
6558,1,A498  ,SLC12A2,A498
158,1,A498  ,ADSL,A498
2525,1,A498  ,FUT3,A498
55163,1,A498  ,PNPO,A498
5019,1,A498  ,OXCT1,A498
64064,1,A498  ,OXCT2,A498
171425,1,A498  ,CLYBL,A498
1584,1,A498  ,CYP11B1,A498
8608,1,A498  ,RDH16,A498
2182,1,A498  ,ACSL4,A498
22305,1,A498  ,Vmn2r37,A498
2762,1,A498  ,GMDS,A498
7371,1,A498  ,UCK2,A498
83549,1,A498  ,UCK1,A498
6543,1,A498  ,SLC8A2,A498
6546,1,A498  ,SLC8A1,A498
6547,1,A498  ,SLC8A3,A498
2974,1,A498  ,GUCY1B2,A498
2977,1,A498  ,GUCY1A2,A498
2982,1,A498  ,GUCY1A1,A498
2983,1,A498  ,GUCY1B1,A498
2984,1,A498  ,GUCY2C,A498
2986,1,A498  ,GUCY2F,A498
3000,1,A498  ,GUCY2D,A498
4881,1,A498  ,NPR1,A498
4882,1,A498  ,NPR2,A498
55217,1,A498  ,TMLHE,A498
10919,1,A498  ,EHMT2,A498
387893,1,A498  ,KMT5A,A498
58508,1,A498  ,KMT2C,A498
6839,1,A498  ,SUV39H1,A498
79723,1,A498  ,SUV39H2,A498
79813,1,A498  ,EHMT1,A498
80854,1,A498  ,SETD7,A498
83852,1,A498  ,SETDB2,A498
84444,1,A498  ,DOT1L,A498
9869,1,A498  ,SETDB1,A498
5238,1,A498  ,PGM3,A498
495,1,A498  ,ATP4A,A498
496,1,A498  ,ATP4B,A498
93034,1,A498  ,NT5C1B,A498
286016,1,A498  ,TPI1P2,A498
7167,1,A498  ,TPI1,A498
6482,1,A498  ,ST3GAL1,A498
6483,1,A498  ,ST3GAL2,A498
6484,1,A498  ,ST3GAL4,A498
51166,1,A498  ,AADAT,A498
883,1,A498  ,KYAT1,A498
1371,1,A498  ,CPOX,A498
50700,1,A498  ,RDH8,A498
5625,1,A498  ,PRODH,A498
2876,1,A498  ,GPX1,A498
2877,1,A498  ,GPX2,A498
2879,1,A498  ,GPX4,A498
5052,1,A498  ,PRDX1,A498
7001,1,A498  ,PRDX2,A498
57468,1,A498  ,SLC12A5,A498
11136,1,A498  ,SLC7A9,A498
276,1,A498  ,AMY1A,A498
277,1,A498  ,AMY1B,A498
278,1,A498  ,AMY1C,A498
279,1,A498  ,AMY2A,A498
280,1,A498  ,AMY2B,A498
6519,1,A498  ,SLC3A1,A498
197257,1,A498  ,LDHD,A498
7086,1,A498  ,TKT,A498
8277,1,A498  ,TKTL1,A498
84076,1,A498  ,TKTL2,A498
8398,1,A498  ,PLA2G6,A498
7263,1,A498  ,TST,A498
79053,1,A498  ,ALG8,A498
3992,1,A498  ,FADS1,A498
115584,1,A498  ,SLC5A11,A498
3417,1,A498  ,IDH1,A498
4353,1,A498  ,MPO,A498
57678,0,A498  ,GPAM,A498
51004,1,A498  ,COQ6,A498
5973,1,A498  ,RENBP,A498
8824,1,A498  ,CES2,A498
6584,1,A498  ,SLC22A5,A498
10312,1,A498  ,TCIRG1,A498
127124,1,A498  ,ATP6V1G3,A498
23545,1,A498  ,ATP6V0A2,A498
245972,1,A498  ,ATP6V0D2,A498
245973,1,A498  ,ATP6V1C2,A498
50617,1,A498  ,ATP6V0A4,A498
51382,1,A498  ,ATP6V1D,A498
51606,1,A498  ,ATP6V1H,A498
523,1,A498  ,ATP6V1A,A498
525,1,A498  ,ATP6V1B1,A498
526,1,A498  ,ATP6V1B2,A498
527,1,A498  ,ATP6V0C,A498
528,1,A498  ,ATP6V1C1,A498
529,1,A498  ,ATP6V1E1,A498
533,1,A498  ,ATP6V0B,A498
534,1,A498  ,ATP6V1G2,A498
535,1,A498  ,ATP6V0A1,A498
8992,1,A498  ,ATP6V0E1,A498
90423,1,A498  ,ATP6V1E2,A498
9114,1,A498  ,ATP6V0D1,A498
9296,1,A498  ,ATP6V1F,A498
9550,1,A498  ,ATP6V1G1,A498
26035,1,A498  ,GLCE,A498
284098,1,A498  ,PIGW,A498
221823,1,A498  ,PRPS1L1,A498
5631,1,A498  ,PRPS1,A498
5634,1,A498  ,PRPS2,A498
2937,1,A498  ,GSS,A498
115286,1,A498  ,SLC25A26,A498
1548,1,A498  ,CYP2A6,A498
1553,1,A498  ,CYP2A13,A498
10476,1,A498  ,ATP5PD,A498
10632,0.877507308,A498  ,ATP5MG,A498
4905,0.877507308,A498  ,NSF,A498
498,1,A498  ,ATP5F1A,A498
506,0.877507308,A498  ,ATP5F1B,A498
509,1,A498  ,ATP5F1C,A498
513,1,A498  ,ATP5F1D,A498
514,1,A498  ,ATP5F1E,A498
515,1,A498  ,ATP5PB,A498
516,1,A498  ,ATP5MC1,A498
517,1,A498  ,ATP5MC2,A498
518,1,A498  ,ATP5MC3,A498
521,0.877507308,A498  ,ATP5ME,A498
522,1,A498  ,ATP5PF,A498
9551,1,A498  ,ATP5MF,A498
1633,1,A498  ,DCK,A498
53343,1,A498  ,NUDT9,A498
9057,1,A498  ,SLC7A6,A498
80146,1,A498  ,UXS1,A498
443,1,A498  ,ASPA,A498
91703,1,A498  ,ACY3,A498
6240,0,A498  ,RRM1,A498
6241,0,A498  ,RRM2,A498
10682,0,A498  ,EBP,A498
57733,1,A498  ,GBA3,A498
2582,1,A498  ,GALE,A498
2645,1,A498  ,GCK,A498
3098,1,A498  ,HK1,A498
3099,1,A498  ,HK2,A498
3101,1,A498  ,HK3,A498
80201,1,A498  ,HKDC1,A498
53630,1,A498  ,BCO1,A498
10935,1,A498  ,PRDX3,A498
6697,1,A498  ,SPR,A498
55512,1,A498  ,SMPD3,A498
116255,1,A498  ,MOGAT1,A498
80168,1,A498  ,MOGAT2,A498
3290,1,A498  ,HSD11B1,A498
6718,1,A498  ,AKR1D1,A498
1719,0,A498  ,DHFR,A498
3162,1,A498  ,HMOX1,A498
3163,1,A498  ,HMOX2,A498
80347,1,A498  ,COASY,A498
51703,1,A498  ,ACSL5,A498
204,1,A498  ,AK2,A498
205,1,A498  ,AK4,A498
6530,1,A498  ,SLC6A2,A498
6531,1,A498  ,SLC6A3,A498
586,1,A498  ,BCAT1,A498
2592,1,A498  ,GALT,A498
29880,1,A498  ,ALG5,A498
43,1,A498  ,ACHE,A498
3704,1,A498  ,ITPA,A498
27068,1,A498  ,PPA2,A498
875,1,A498  ,CBS,A498
8706,1,A498  ,B3GALNT1,A498
56474,1,A498  ,CTPS2,A498
6574,1,A498  ,SLC20A1,A498
6575,1,A498  ,SLC20A2,A498
1743,0.965255132,A498  ,DLST,A498
4967,1,A498  ,OGDH,A498
8050,0.935908711,A498  ,PDHX,A498
622,1,A498  ,BDH1,A498
54675,1,A498  ,CRLS1,A498
115019,1,A498  ,SLC26A9,A498
115111,1,A498  ,SLC26A7,A498
116369,1,A498  ,SLC26A8,A498
10991,1,A498  ,SLC38A3,A498
92745,1,A498  ,SLC38A5,A498
60482,1,A498  ,SLC5A7,A498
1723,0,A498  ,DHODH,A498
10020,1,A498  ,GNE,A498
10050,1,A498  ,SLC17A4,A498
10246,1,A498  ,SLC17A2,A498
10786,1,A498  ,SLC17A3,A498
6568,1,A498  ,SLC17A1,A498
1594,1,A498  ,CYP27B1,A498
1565,1,A498  ,CYP2D6,A498
200576,1,A498  ,PIKFYVE,A498
5305,1,A498  ,PIP4K2A,A498
79837,1,A498  ,PIP4K2C,A498
8396,1,A498  ,PIP4K2B,A498
26301,1,A498  ,GBGT1,A498
2110,1,A498  ,ETFDH,A498
8879,1,A498  ,SGPL1,A498
54981,1,A498  ,NMRK1,A498
1841,1,A498  ,DTYMK,A498
210,1,A498  ,ALAD,A498
1551,1,A498  ,CYP3A7,A498
7264,1,A498  ,TSTA3,A498
123041,1,A498  ,SLC24A4,A498
25769,1,A498  ,SLC24A2,A498
57419,1,A498  ,SLC24A3,A498
9187,1,A498  ,SLC24A1,A498
57171,1,A498  ,DOLPP1,A498
10165,1,A498  ,SLC25A13,A498
8604,1,A498  ,SLC25A12,A498
5207,1,A498  ,PFKFB1,A498
5208,1,A498  ,PFKFB2,A498
5209,1,A498  ,PFKFB3,A498
5210,1,A498  ,PFKFB4,A498
2729,1,A498  ,GCLC,A498
2730,1,A498  ,GCLM,A498
2678,1,A498  ,GGT1,A498
2679,1,A498  ,GGT3P,A498
56848,1,A498  ,SPHK2,A498
348477,1,A498  ,MIA3,A498
5230,1,A498  ,PGK1,A498
5232,1,A498  ,PGK2,A498
2992,1,A498  ,GYG1,A498
2997,1,A498  ,GYS1,A498
2998,1,A498  ,GYS2,A498
8908,1,A498  ,GYG2,A498
81537,1,A498  ,SGPP1,A498
5805,1,A498  ,PTS,A498
65985,0.969782896,A498  ,AACS,A498
9615,1,A498  ,GDA,A498
5095,0.998451269,A498  ,PCCA,A498
5096,0.998451269,A498  ,PCCB,A498
2673,1,A498  ,GFPT1,A498
9945,1,A498  ,GFPT2,A498
55224,1,A498  ,ETNK2,A498
55500,1,A498  ,ETNK1,A498
438,1,A498  ,ASMT,A498
1595,0,A498  ,CYP51A1,A498
10975,0,A498  ,UQCR11,A498
1537,0,A498  ,CYC1,A498
27089,0,A498  ,UQCRQ,A498
29796,1,A498  ,UQCR10,A498
4519,0,A498  ,CYTB,A498
7381,0,A498  ,UQCRB,A498
7384,0,A498  ,UQCRC1,A498
7385,0,A498  ,UQCRC2,A498
7386,0,A498  ,UQCRFS1,A498
7388,0,A498  ,UQCRH,A498
5831,1,A498  ,PYCR1,A498
10166,1,A498  ,SLC25A15,A498
83884,1,A498  ,SLC25A2,A498
2936,1,A498  ,GSR,A498
55350,1,A498  ,VNN3,A498
8875,1,A498  ,VNN2,A498
8876,1,A498  ,VNN1,A498
114134,1,A498  ,SLC2A13,A498
10606,0,A498  ,PAICS,A498
4048,1,A498  ,LTA4H,A498
347734,1,A498  ,SLC35B2,A498
51540,1,A498  ,SCLY,A498
1582,1,A498  ,CYP8B1,A498
47,1,A498  ,ACLY,A498
6120,1,A498  ,RPE,A498
112483,1,A498  ,SAT2,A498
6303,1,A498  ,SAT1,A498
107,1,A498  ,ADCY1,A498
108,1,A498  ,ADCY2,A498
109,1,A498  ,ADCY3,A498
111,1,A498  ,ADCY5,A498
112,1,A498  ,ADCY6,A498
113,1,A498  ,ADCY7,A498
114,1,A498  ,ADCY8,A498
115,1,A498  ,ADCY9,A498
196883,1,A498  ,ADCY4,A498
55811,1,A498  ,ADCY10,A498
135152,1,A498  ,B3GAT2,A498
26229,1,A498  ,B3GAT3,A498
27087,1,A498  ,B3GAT1,A498
57835,1,A498  ,SLC4A5,A498
8671,1,A498  ,SLC4A4,A498
6307,0,A498  ,MSMO1,A498
5409,1,A498  ,PNMT,A498
8760,1,A498  ,CDS2,A498
10840,1,A498  ,ALDH1L1,A498
11185,1,A498  ,INMT,A498
952,1,A498  ,CD38,A498
6647,1,A498  ,SOD1,A498
23657,1,A498  ,SLC7A11,A498
10558,0,A498  ,SPTLC1,A498
9517,0,A498  ,SPTLC2,A498
7054,1,A498  ,TH,A498
160728,1,A498  ,SLC5A8,A498
435,1,A498  ,ASL,A498
9962,1,A498  ,SLC23A2,A498
9963,1,A498  ,SLC23A1,A498
9497,1,A498  ,SLC4A7,A498
2717,1,A498  ,GLA,A498
64816,1,A498  ,CYP3A43,A498
23382,1,A498  ,AHCYL2,A498
6999,0.996808592,A498  ,TDO2,A498
26503,1,A498  ,SLC17A5,A498
23428,1,A498  ,SLC7A8,A498
2710,1,A498  ,GK,A498
2712,1,A498  ,GK2,A498
2713,1,A498  ,GK3P,A498
2875,1,A498  ,GPT,A498
84706,1,A498  ,GPT2,A498
10423,1,A498  ,CDIPT,A498
1576,1,A498  ,CYP3A4,A498
23478,1,A498  ,SEC11A,A498
28972,1,A498  ,SPCS1,A498
60559,1,A498  ,SPCS3,A498
90701,1,A498  ,SEC11C,A498
9789,1,A498  ,SPCS2,A498
4199,1,A498  ,ME1,A498
2519,1,A498  ,FUCA2,A498
445,1,A498  ,ASS1,A498
55907,1,A498  ,CMAS,A498
2745,1,A498  ,GLRX,A498
51022,1,A498  ,GLRX2,A498
4952,1,A498  ,OCRL,A498
8871,1,A498  ,SYNJ2,A498
6652,1,A498  ,SORD,A498
27115,1,A498  ,PDE7B,A498
5141,1,A498  ,PDE4A,A498
5142,1,A498  ,PDE4B,A498
5143,1,A498  ,PDE4C,A498
5144,1,A498  ,PDE4D,A498
5150,1,A498  ,PDE7A,A498
5151,1,A498  ,PDE8A,A498
8622,1,A498  ,PDE8B,A498
6646,0,A498  ,SOAT1,A498
51733,1,A498  ,UPB1,A498
23498,0.996808592,A498  ,HAAO,A498
26275,1,A498  ,HIBCH,A498
5053,0.998451269,A498  ,PAH,A498
50506,1,A498  ,DUOX2,A498
53905,1,A498  ,DUOX1,A498
2820,1,A498  ,GPD2,A498
56052,1,A498  ,ALG1,A498
1558,1,A498  ,CYP2C8,A498
2530,1,A498  ,FUT8,A498
3631,1,A498  ,INPP4A,A498
8821,1,A498  ,INPP4B,A498
10005,1,A498  ,ACOT8,A498
9153,1,A498  ,SLC28A2,A498
10654,0,A498  ,PMVK,A498
8560,1,A498  ,DEGS1,A498
9023,1,A498  ,CH25H,A498
5338,1,A498  ,PLD2,A498
3938,1,A498  ,LCT,A498
2531,0,A498  ,KDSR,A498
259230,0,A498  ,SGMS1,A498
2643,1,A498  ,GCH1,A498
162417,1,A498  ,NAGS,A498
3155,1,A498  ,HMGCL,A498
9489,1,A498  ,PGS1,A498
57127,1,A498  ,RHBG,A498
6005,1,A498  ,RHAG,A498
84735,1,A498  ,CNDP1,A498
26266,1,A498  ,SLC13A4,A498
11282,1,A498  ,MGAT4B,A498
11320,1,A498  ,MGAT4A,A498
55343,1,A498  ,SLC35C1,A498
6536,1,A498  ,SLC6A9,A498
178,1,A498  ,AGL,A498
2584,1,A498  ,GALK1,A498
2585,1,A498  ,GALK2,A498
1562,1,A498  ,CYP2C18,A498
23439,1,A498  ,ATP1B4,A498
476,1,A498  ,ATP1A1,A498
477,1,A498  ,ATP1A2,A498
478,1,A498  ,ATP1A3,A498
480,1,A498  ,ATP1A4,A498
481,1,A498  ,ATP1B1,A498
482,1,A498  ,ATP1B2,A498
483,1,A498  ,ATP1B3,A498
10380,1,A498  ,BPNT1,A498
4357,1,A498  ,MPST,A498
122622,1,A498  ,ADSSL1,A498
159,1,A498  ,ADSS,A498
257202,1,A498  ,GPX6,A498
2878,1,A498  ,GPX3,A498
1798,1,A498  ,DPAGT1,A498
6916,1,A498  ,TBXAS1,A498
8402,1,A498  ,SLC25A11,A498
