genelistrounded,grRatio,CL,Gene,Cell Line
64579,1,IGROV-1,NDST4,IGROV-1
8509,1,IGROV-1,NDST2,IGROV-1
9348,1,IGROV-1,NDST3,IGROV-1
3795,1,IGROV-1,KHK,IGROV-1
124,1,IGROV-1,ADH1A,IGROV-1
125,1,IGROV-1,ADH1B,IGROV-1
126,1,IGROV-1,ADH1C,IGROV-1
127,1,IGROV-1,ADH4,IGROV-1
128,1,IGROV-1,ADH5,IGROV-1
130,1,IGROV-1,ADH6,IGROV-1
131,1,IGROV-1,ADH7,IGROV-1
137872,1,IGROV-1,ADHFE1,IGROV-1
284273,1,IGROV-1,ZADH2,IGROV-1
28,1,IGROV-1,ABO,IGROV-1
11182,1,IGROV-1,SLC2A6,IGROV-1
144195,1,IGROV-1,SLC2A14,IGROV-1
154091,1,IGROV-1,SLC2A12,IGROV-1
155184,1,IGROV-1,SLC2A7,IGROV-1
29988,1,IGROV-1,SLC2A8,IGROV-1
56606,1,IGROV-1,SLC2A9,IGROV-1
6517,1,IGROV-1,SLC2A4,IGROV-1
66035,1,IGROV-1,SLC2A11,IGROV-1
81031,1,IGROV-1,SLC2A10,IGROV-1
5264,1,IGROV-1,PHYH,IGROV-1
27034,1,IGROV-1,ACAD8,IGROV-1
113189,1,IGROV-1,CHST14,IGROV-1
166012,1,IGROV-1,CHST13,IGROV-1
50515,1,IGROV-1,CHST11,IGROV-1
55501,1,IGROV-1,CHST12,IGROV-1
10026,1,IGROV-1,PIGK,IGROV-1
128869,1,IGROV-1,PIGU,IGROV-1
51604,1,IGROV-1,PIGT,IGROV-1
8733,1,IGROV-1,GPAA1,IGROV-1
94005,1,IGROV-1,PIGS,IGROV-1
36,1,IGROV-1,ACADSB,IGROV-1
51146,1,IGROV-1,A4GNT,IGROV-1
3034,0.996096897,IGROV-1,HAL,IGROV-1
10229,1,IGROV-1,COQ7,IGROV-1
4668,1,IGROV-1,NAGA,IGROV-1
8942,0.997111964,IGROV-1,KYNU,IGROV-1
6799,1,IGROV-1,SULT1A2,IGROV-1
6817,1,IGROV-1,SULT1A1,IGROV-1
6818,1,IGROV-1,SULT1A3,IGROV-1
1644,1,IGROV-1,DDC,IGROV-1
3067,1,IGROV-1,HDC,IGROV-1
2618,1,IGROV-1,GART,IGROV-1
197258,1,IGROV-1,FCSK,IGROV-1
2235,1,IGROV-1,FECH,IGROV-1
23169,1,IGROV-1,SLC35D1,IGROV-1
4245,1,IGROV-1,MGAT1,IGROV-1
4842,1,IGROV-1,NOS1,IGROV-1
4843,1,IGROV-1,NOS2,IGROV-1
4844,1,IGROV-1,NOS2P2,IGROV-1
4845,1,IGROV-1,NOS2P1,IGROV-1
4846,1,IGROV-1,NOS3,IGROV-1
10993,1,IGROV-1,SDS,IGROV-1
1603,1,IGROV-1,DAD1,IGROV-1
1650,1,IGROV-1,DDOST,IGROV-1
6184,1,IGROV-1,RPN1,IGROV-1
6185,1,IGROV-1,RPN2,IGROV-1
80142,1,IGROV-1,PTGES2,IGROV-1
9536,1,IGROV-1,PTGES,IGROV-1
2271,0.944527391,IGROV-1,FH,IGROV-1
246213,1,IGROV-1,SLC17A8,IGROV-1
57030,1,IGROV-1,SLC17A7,IGROV-1
57084,1,IGROV-1,SLC17A6,IGROV-1
2583,1,IGROV-1,B4GALNT1,IGROV-1
51227,1,IGROV-1,PIGP,IGROV-1
5277,1,IGROV-1,PIGA,IGROV-1
5279,1,IGROV-1,PIGC,IGROV-1
5283,1,IGROV-1,PIGH,IGROV-1
8818,1,IGROV-1,DPM2,IGROV-1
9091,1,IGROV-1,PIGQ,IGROV-1
376497,1,IGROV-1,SLC27A1,IGROV-1
54187,1,IGROV-1,NANS,IGROV-1
7841,1,IGROV-1,MOGS,IGROV-1
246,1,IGROV-1,ALOX15,IGROV-1
247,1,IGROV-1,ALOX15B,IGROV-1
410,1,IGROV-1,ARSA,IGROV-1
6319,1,IGROV-1,SCD,IGROV-1
10998,1,IGROV-1,SLC27A5,IGROV-1
1152,1,IGROV-1,CKB,IGROV-1
1158,1,IGROV-1,CKM,IGROV-1
3931,1,IGROV-1,LCAT,IGROV-1
27349,1,IGROV-1,MCAT,IGROV-1
10007,1,IGROV-1,GNPDA1,IGROV-1
132789,1,IGROV-1,GNPDA2,IGROV-1
5223,1,IGROV-1,PGAM1,IGROV-1
5224,1,IGROV-1,PGAM2,IGROV-1
669,1,IGROV-1,BPGM,IGROV-1
1586,1,IGROV-1,CYP17A1,IGROV-1
38,0.99860296,IGROV-1,ACAT1,IGROV-1
142680,1,IGROV-1,SLC34A3,IGROV-1
2224,0,IGROV-1,FDPS,IGROV-1
11285,1,IGROV-1,B4GALT7,IGROV-1
2629,1,IGROV-1,GBA,IGROV-1
10560,1,IGROV-1,SLC19A2,IGROV-1
80704,1,IGROV-1,SLC19A3,IGROV-1
6533,1,IGROV-1,SLC6A6,IGROV-1
6489,1,IGROV-1,ST8SIA1,IGROV-1
1581,1,IGROV-1,CYP7A1,IGROV-1
11253,1,IGROV-1,MAN1B1,IGROV-1
89874,0.994504277,IGROV-1,SLC25A21,IGROV-1
26227,0.739780472,IGROV-1,PHGDH,IGROV-1
2597,1,IGROV-1,GAPDH,IGROV-1
26330,1,IGROV-1,GAPDHS,IGROV-1
1589,1,IGROV-1,CYP21A2,IGROV-1
8534,1,IGROV-1,CHST1,IGROV-1
10257,1,IGROV-1,ABCC4,IGROV-1
5211,1,IGROV-1,PFKL,IGROV-1
5213,1,IGROV-1,PFKM,IGROV-1
5214,1,IGROV-1,PFKP,IGROV-1
118881,1,IGROV-1,COMTD1,IGROV-1
1118,1,IGROV-1,CHIT1,IGROV-1
27159,1,IGROV-1,CHIA,IGROV-1
54682,1,IGROV-1,MANSC1,IGROV-1
10057,1,IGROV-1,ABCC5,IGROV-1
6559,1,IGROV-1,SLC12A3,IGROV-1
9154,1,IGROV-1,SLC28A1,IGROV-1
7389,1,IGROV-1,UROD,IGROV-1
55312,1,IGROV-1,RFK,IGROV-1
383,1,IGROV-1,ARG1,IGROV-1
6649,1,IGROV-1,SOD3,IGROV-1
10157,0.997393299,IGROV-1,AASS,IGROV-1
1632,1,IGROV-1,ECI1,IGROV-1
8564,0.997111964,IGROV-1,KMO,IGROV-1
27430,1,IGROV-1,MAT2B,IGROV-1
4143,1,IGROV-1,MAT1A,IGROV-1
4144,1,IGROV-1,MAT2A,IGROV-1
5198,0,IGROV-1,PFAS,IGROV-1
3628,1,IGROV-1,INPP1,IGROV-1
1119,1,IGROV-1,CHKA,IGROV-1
1120,1,IGROV-1,CHKB,IGROV-1
30815,1,IGROV-1,ST6GALNAC6,IGROV-1
166785,1,IGROV-1,MMAA,IGROV-1
8528,1,IGROV-1,DDO,IGROV-1
1572,1,IGROV-1,CYP2F1,IGROV-1
134526,1,IGROV-1,ACOT12,IGROV-1
570,1,IGROV-1,BAAT,IGROV-1
6573,1,IGROV-1,SLC19A1,IGROV-1
2023,1,IGROV-1,ENO1,IGROV-1
2026,1,IGROV-1,ENO2,IGROV-1
2027,1,IGROV-1,ENO3,IGROV-1
26237,1,IGROV-1,,IGROV-1
3422,1,IGROV-1,IDI1,IGROV-1
91734,1,IGROV-1,IDI2,IGROV-1
29929,1,IGROV-1,ALG6,IGROV-1
51251,1,IGROV-1,NT5C3A,IGROV-1
471,0,IGROV-1,ATIC,IGROV-1
3990,1,IGROV-1,LIPC,IGROV-1
4837,1,IGROV-1,NNMT,IGROV-1
51302,1,IGROV-1,CYP39A1,IGROV-1
10870,1,IGROV-1,HCST,IGROV-1
23533,1,IGROV-1,PIK3R5,IGROV-1
5290,1,IGROV-1,PIK3CA,IGROV-1
5291,1,IGROV-1,PIK3CB,IGROV-1
5293,1,IGROV-1,PIK3CD,IGROV-1
5294,1,IGROV-1,PIK3CG,IGROV-1
5295,1,IGROV-1,PIK3R1,IGROV-1
5296,1,IGROV-1,PIK3R2,IGROV-1
8503,1,IGROV-1,PIK3R3,IGROV-1
9487,1,IGROV-1,PIGL,IGROV-1
11283,1,IGROV-1,CYP4F8,IGROV-1
290,1,IGROV-1,ANPEP,IGROV-1
5742,1,IGROV-1,PTGS1,IGROV-1
5743,1,IGROV-1,PTGS2,IGROV-1
644,1,IGROV-1,BLVRA,IGROV-1
645,1,IGROV-1,BLVRB,IGROV-1
3419,1,IGROV-1,IDH3A,IGROV-1
3420,1,IGROV-1,IDH3B,IGROV-1
3421,1,IGROV-1,IDH3G,IGROV-1
9058,1,IGROV-1,SLC13A2,IGROV-1
10402,1,IGROV-1,ST3GAL6,IGROV-1
55808,1,IGROV-1,ST6GALNAC1,IGROV-1
6518,1,IGROV-1,SLC2A5,IGROV-1
6534,1,IGROV-1,SLC6A7,IGROV-1
6342,1,IGROV-1,SCP2,IGROV-1
11309,1,IGROV-1,SLCO2B1,IGROV-1
64131,1,IGROV-1,XYLT1,IGROV-1
64132,1,IGROV-1,XYLT2,IGROV-1
6713,0,IGROV-1,SQLE,IGROV-1
1621,1,IGROV-1,DBH,IGROV-1
26002,1,IGROV-1,MOXD1,IGROV-1
2203,1,IGROV-1,FBP1,IGROV-1
8789,1,IGROV-1,FBP2,IGROV-1
80270,1,IGROV-1,HSD3B7,IGROV-1
9791,1,IGROV-1,PTDSS1,IGROV-1
1178,1,IGROV-1,CLC,IGROV-1
29124,1,IGROV-1,LGALS13,IGROV-1
5321,1,IGROV-1,PLA2G4A,IGROV-1
121278,1,IGROV-1,TPH2,IGROV-1
7166,1,IGROV-1,TPH1,IGROV-1
26279,1,IGROV-1,PLA2G2D,IGROV-1
30814,1,IGROV-1,PLA2G2E,IGROV-1
5319,1,IGROV-1,PLA2G1B,IGROV-1
5320,1,IGROV-1,PLA2G2A,IGROV-1
5322,1,IGROV-1,PLA2G5,IGROV-1
64600,1,IGROV-1,PLA2G2F,IGROV-1
81579,1,IGROV-1,PLA2G12A,IGROV-1
8399,1,IGROV-1,PLA2G10,IGROV-1
11181,1,IGROV-1,TREH,IGROV-1
2572,1,IGROV-1,GAD2,IGROV-1
51380,1,IGROV-1,CSAD,IGROV-1
64080,1,IGROV-1,RBKS,IGROV-1
1559,1,IGROV-1,CYP2C9,IGROV-1
8801,1,IGROV-1,SUCLG2,IGROV-1
6561,1,IGROV-1,SLC13A1,IGROV-1
8833,0,IGROV-1,GMPS,IGROV-1
23743,1,IGROV-1,BHMT2,IGROV-1
635,1,IGROV-1,BHMT,IGROV-1
5860,1,IGROV-1,QDPR,IGROV-1
1040,0.999686134,IGROV-1,CDS1,IGROV-1
23632,1,IGROV-1,CA14,IGROV-1
377677,1,IGROV-1,CA13,IGROV-1
759,1,IGROV-1,CA1,IGROV-1
760,1,IGROV-1,CA2,IGROV-1
761,1,IGROV-1,CA3,IGROV-1
762,1,IGROV-1,CA4,IGROV-1
766,1,IGROV-1,CA7,IGROV-1
768,1,IGROV-1,CA9,IGROV-1
771,1,IGROV-1,CA12,IGROV-1
2538,1,IGROV-1,G6PC,IGROV-1
57818,1,IGROV-1,G6PC2,IGROV-1
92579,1,IGROV-1,G6PC3,IGROV-1
9653,1,IGROV-1,HS2ST1,IGROV-1
52,1,IGROV-1,ACP1,IGROV-1
2746,1,IGROV-1,GLUD1,IGROV-1
2747,1,IGROV-1,GLUD2,IGROV-1
5286,1,IGROV-1,PIK3C2A,IGROV-1
5288,1,IGROV-1,PIK3C2G,IGROV-1
5289,1,IGROV-1,PIK3C3,IGROV-1
2632,1,IGROV-1,GBE1,IGROV-1
26062,1,IGROV-1,HYAL6P,IGROV-1
6557,1,IGROV-1,SLC12A1,IGROV-1
6558,1,IGROV-1,SLC12A2,IGROV-1
158,1,IGROV-1,ADSL,IGROV-1
2525,1,IGROV-1,FUT3,IGROV-1
55163,1,IGROV-1,PNPO,IGROV-1
5019,1,IGROV-1,OXCT1,IGROV-1
64064,1,IGROV-1,OXCT2,IGROV-1
171425,1,IGROV-1,CLYBL,IGROV-1
1584,1,IGROV-1,CYP11B1,IGROV-1
8608,1,IGROV-1,RDH16,IGROV-1
2182,1,IGROV-1,ACSL4,IGROV-1
22305,1,IGROV-1,Vmn2r37,IGROV-1
2762,1,IGROV-1,GMDS,IGROV-1
7371,1,IGROV-1,UCK2,IGROV-1
83549,1,IGROV-1,UCK1,IGROV-1
6543,1,IGROV-1,SLC8A2,IGROV-1
6546,1,IGROV-1,SLC8A1,IGROV-1
6547,1,IGROV-1,SLC8A3,IGROV-1
2974,1,IGROV-1,GUCY1B2,IGROV-1
2977,1,IGROV-1,GUCY1A2,IGROV-1
2982,1,IGROV-1,GUCY1A1,IGROV-1
2983,1,IGROV-1,GUCY1B1,IGROV-1
2984,1,IGROV-1,GUCY2C,IGROV-1
2986,1,IGROV-1,GUCY2F,IGROV-1
3000,1,IGROV-1,GUCY2D,IGROV-1
4881,1,IGROV-1,NPR1,IGROV-1
4882,1,IGROV-1,NPR2,IGROV-1
55217,1,IGROV-1,TMLHE,IGROV-1
10919,1,IGROV-1,EHMT2,IGROV-1
387893,1,IGROV-1,KMT5A,IGROV-1
58508,1,IGROV-1,KMT2C,IGROV-1
6839,1,IGROV-1,SUV39H1,IGROV-1
79723,1,IGROV-1,SUV39H2,IGROV-1
79813,1,IGROV-1,EHMT1,IGROV-1
80854,1,IGROV-1,SETD7,IGROV-1
83852,1,IGROV-1,SETDB2,IGROV-1
84444,1,IGROV-1,DOT1L,IGROV-1
9869,1,IGROV-1,SETDB1,IGROV-1
5238,1,IGROV-1,PGM3,IGROV-1
495,1,IGROV-1,ATP4A,IGROV-1
496,1,IGROV-1,ATP4B,IGROV-1
93034,1,IGROV-1,NT5C1B,IGROV-1
286016,1,IGROV-1,TPI1P2,IGROV-1
7167,1,IGROV-1,TPI1,IGROV-1
6482,1,IGROV-1,ST3GAL1,IGROV-1
6483,1,IGROV-1,ST3GAL2,IGROV-1
6484,1,IGROV-1,ST3GAL4,IGROV-1
51166,1,IGROV-1,AADAT,IGROV-1
883,1,IGROV-1,KYAT1,IGROV-1
1371,1,IGROV-1,CPOX,IGROV-1
50700,1,IGROV-1,RDH8,IGROV-1
5625,1,IGROV-1,PRODH,IGROV-1
2876,1,IGROV-1,GPX1,IGROV-1
2877,1,IGROV-1,GPX2,IGROV-1
2879,1,IGROV-1,GPX4,IGROV-1
5052,1,IGROV-1,PRDX1,IGROV-1
7001,1,IGROV-1,PRDX2,IGROV-1
57468,1,IGROV-1,SLC12A5,IGROV-1
11136,1,IGROV-1,SLC7A9,IGROV-1
276,1,IGROV-1,AMY1A,IGROV-1
277,1,IGROV-1,AMY1B,IGROV-1
278,1,IGROV-1,AMY1C,IGROV-1
279,1,IGROV-1,AMY2A,IGROV-1
280,1,IGROV-1,AMY2B,IGROV-1
6519,1,IGROV-1,SLC3A1,IGROV-1
197257,1,IGROV-1,LDHD,IGROV-1
7086,1,IGROV-1,TKT,IGROV-1
8277,1,IGROV-1,TKTL1,IGROV-1
84076,1,IGROV-1,TKTL2,IGROV-1
8398,1,IGROV-1,PLA2G6,IGROV-1
7263,1,IGROV-1,TST,IGROV-1
79053,1,IGROV-1,ALG8,IGROV-1
3992,1,IGROV-1,FADS1,IGROV-1
115584,1,IGROV-1,SLC5A11,IGROV-1
3417,1,IGROV-1,IDH1,IGROV-1
4353,1,IGROV-1,MPO,IGROV-1
57678,0,IGROV-1,GPAM,IGROV-1
51004,1,IGROV-1,COQ6,IGROV-1
5973,1,IGROV-1,RENBP,IGROV-1
8824,1,IGROV-1,CES2,IGROV-1
6584,1,IGROV-1,SLC22A5,IGROV-1
10312,1,IGROV-1,TCIRG1,IGROV-1
127124,1,IGROV-1,ATP6V1G3,IGROV-1
23545,1,IGROV-1,ATP6V0A2,IGROV-1
245972,1,IGROV-1,ATP6V0D2,IGROV-1
245973,1,IGROV-1,ATP6V1C2,IGROV-1
50617,1,IGROV-1,ATP6V0A4,IGROV-1
51382,1,IGROV-1,ATP6V1D,IGROV-1
51606,1,IGROV-1,ATP6V1H,IGROV-1
523,1,IGROV-1,ATP6V1A,IGROV-1
525,1,IGROV-1,ATP6V1B1,IGROV-1
526,1,IGROV-1,ATP6V1B2,IGROV-1
527,1,IGROV-1,ATP6V0C,IGROV-1
528,1,IGROV-1,ATP6V1C1,IGROV-1
529,1,IGROV-1,ATP6V1E1,IGROV-1
533,1,IGROV-1,ATP6V0B,IGROV-1
534,1,IGROV-1,ATP6V1G2,IGROV-1
535,1,IGROV-1,ATP6V0A1,IGROV-1
8992,1,IGROV-1,ATP6V0E1,IGROV-1
90423,1,IGROV-1,ATP6V1E2,IGROV-1
9114,1,IGROV-1,ATP6V0D1,IGROV-1
9296,1,IGROV-1,ATP6V1F,IGROV-1
9550,1,IGROV-1,ATP6V1G1,IGROV-1
26035,1,IGROV-1,GLCE,IGROV-1
284098,1,IGROV-1,PIGW,IGROV-1
221823,1,IGROV-1,PRPS1L1,IGROV-1
5631,1,IGROV-1,PRPS1,IGROV-1
5634,1,IGROV-1,PRPS2,IGROV-1
2937,1,IGROV-1,GSS,IGROV-1
115286,1,IGROV-1,SLC25A26,IGROV-1
1548,1,IGROV-1,CYP2A6,IGROV-1
1553,1,IGROV-1,CYP2A13,IGROV-1
10476,1,IGROV-1,ATP5PD,IGROV-1
10632,0.841577141,IGROV-1,ATP5MG,IGROV-1
4905,0.841577141,IGROV-1,NSF,IGROV-1
498,1,IGROV-1,ATP5F1A,IGROV-1
506,0.841577141,IGROV-1,ATP5F1B,IGROV-1
509,1,IGROV-1,ATP5F1C,IGROV-1
513,1,IGROV-1,ATP5F1D,IGROV-1
514,1,IGROV-1,ATP5F1E,IGROV-1
515,1,IGROV-1,ATP5PB,IGROV-1
516,1,IGROV-1,ATP5MC1,IGROV-1
517,1,IGROV-1,ATP5MC2,IGROV-1
518,1,IGROV-1,ATP5MC3,IGROV-1
521,0.841577141,IGROV-1,ATP5ME,IGROV-1
522,1,IGROV-1,ATP5PF,IGROV-1
9551,1,IGROV-1,ATP5MF,IGROV-1
1633,1,IGROV-1,DCK,IGROV-1
53343,1,IGROV-1,NUDT9,IGROV-1
9057,1,IGROV-1,SLC7A6,IGROV-1
80146,1,IGROV-1,UXS1,IGROV-1
443,1,IGROV-1,ASPA,IGROV-1
91703,1,IGROV-1,ACY3,IGROV-1
6240,0,IGROV-1,RRM1,IGROV-1
6241,0,IGROV-1,RRM2,IGROV-1
10682,0,IGROV-1,EBP,IGROV-1
57733,1,IGROV-1,GBA3,IGROV-1
2582,1,IGROV-1,GALE,IGROV-1
2645,1,IGROV-1,GCK,IGROV-1
3098,1,IGROV-1,HK1,IGROV-1
3099,1,IGROV-1,HK2,IGROV-1
3101,1,IGROV-1,HK3,IGROV-1
80201,1,IGROV-1,HKDC1,IGROV-1
53630,1,IGROV-1,BCO1,IGROV-1
10935,1,IGROV-1,PRDX3,IGROV-1
6697,1,IGROV-1,SPR,IGROV-1
55512,1,IGROV-1,SMPD3,IGROV-1
116255,1,IGROV-1,MOGAT1,IGROV-1
80168,1,IGROV-1,MOGAT2,IGROV-1
3290,1,IGROV-1,HSD11B1,IGROV-1
6718,1,IGROV-1,AKR1D1,IGROV-1
1719,0,IGROV-1,DHFR,IGROV-1
3162,1,IGROV-1,HMOX1,IGROV-1
3163,1,IGROV-1,HMOX2,IGROV-1
80347,1,IGROV-1,COASY,IGROV-1
51703,1,IGROV-1,ACSL5,IGROV-1
204,1,IGROV-1,AK2,IGROV-1
205,1,IGROV-1,AK4,IGROV-1
6530,1,IGROV-1,SLC6A2,IGROV-1
6531,1,IGROV-1,SLC6A3,IGROV-1
586,1,IGROV-1,BCAT1,IGROV-1
2592,1,IGROV-1,GALT,IGROV-1
29880,1,IGROV-1,ALG5,IGROV-1
43,1,IGROV-1,ACHE,IGROV-1
3704,1,IGROV-1,ITPA,IGROV-1
27068,1,IGROV-1,PPA2,IGROV-1
875,1,IGROV-1,CBS,IGROV-1
8706,1,IGROV-1,B3GALNT1,IGROV-1
56474,1,IGROV-1,CTPS2,IGROV-1
6574,1,IGROV-1,SLC20A1,IGROV-1
6575,1,IGROV-1,SLC20A2,IGROV-1
1743,0.941453108,IGROV-1,DLST,IGROV-1
4967,1,IGROV-1,OGDH,IGROV-1
8050,0.884131281,IGROV-1,PDHX,IGROV-1
622,1,IGROV-1,BDH1,IGROV-1
54675,1,IGROV-1,CRLS1,IGROV-1
115019,1,IGROV-1,SLC26A9,IGROV-1
115111,1,IGROV-1,SLC26A7,IGROV-1
116369,1,IGROV-1,SLC26A8,IGROV-1
10991,1,IGROV-1,SLC38A3,IGROV-1
92745,1,IGROV-1,SLC38A5,IGROV-1
60482,1,IGROV-1,SLC5A7,IGROV-1
1723,0,IGROV-1,DHODH,IGROV-1
10020,1,IGROV-1,GNE,IGROV-1
10050,1,IGROV-1,SLC17A4,IGROV-1
10246,1,IGROV-1,SLC17A2,IGROV-1
10786,1,IGROV-1,SLC17A3,IGROV-1
6568,1,IGROV-1,SLC17A1,IGROV-1
1594,1,IGROV-1,CYP27B1,IGROV-1
1565,1,IGROV-1,CYP2D6,IGROV-1
200576,1,IGROV-1,PIKFYVE,IGROV-1
5305,1,IGROV-1,PIP4K2A,IGROV-1
79837,1,IGROV-1,PIP4K2C,IGROV-1
8396,1,IGROV-1,PIP4K2B,IGROV-1
26301,1,IGROV-1,GBGT1,IGROV-1
2110,1,IGROV-1,ETFDH,IGROV-1
8879,1,IGROV-1,SGPL1,IGROV-1
54981,1,IGROV-1,NMRK1,IGROV-1
1841,1,IGROV-1,DTYMK,IGROV-1
210,1,IGROV-1,ALAD,IGROV-1
1551,1,IGROV-1,CYP3A7,IGROV-1
7264,1,IGROV-1,TSTA3,IGROV-1
123041,1,IGROV-1,SLC24A4,IGROV-1
25769,1,IGROV-1,SLC24A2,IGROV-1
57419,1,IGROV-1,SLC24A3,IGROV-1
9187,1,IGROV-1,SLC24A1,IGROV-1
57171,1,IGROV-1,DOLPP1,IGROV-1
10165,1,IGROV-1,SLC25A13,IGROV-1
8604,1,IGROV-1,SLC25A12,IGROV-1
5207,1,IGROV-1,PFKFB1,IGROV-1
5208,1,IGROV-1,PFKFB2,IGROV-1
5209,1,IGROV-1,PFKFB3,IGROV-1
5210,1,IGROV-1,PFKFB4,IGROV-1
2729,1,IGROV-1,GCLC,IGROV-1
2730,1,IGROV-1,GCLM,IGROV-1
2678,1,IGROV-1,GGT1,IGROV-1
2679,1,IGROV-1,GGT3P,IGROV-1
56848,1,IGROV-1,SPHK2,IGROV-1
348477,1,IGROV-1,MIA3,IGROV-1
5230,1,IGROV-1,PGK1,IGROV-1
5232,1,IGROV-1,PGK2,IGROV-1
2992,1,IGROV-1,GYG1,IGROV-1
2997,1,IGROV-1,GYS1,IGROV-1
2998,1,IGROV-1,GYS2,IGROV-1
8908,1,IGROV-1,GYG2,IGROV-1
81537,1,IGROV-1,SGPP1,IGROV-1
5805,1,IGROV-1,PTS,IGROV-1
65985,0.969782896,IGROV-1,AACS,IGROV-1
9615,1,IGROV-1,GDA,IGROV-1
5095,0.99860296,IGROV-1,PCCA,IGROV-1
5096,0.99860296,IGROV-1,PCCB,IGROV-1
2673,1,IGROV-1,GFPT1,IGROV-1
9945,1,IGROV-1,GFPT2,IGROV-1
55224,1,IGROV-1,ETNK2,IGROV-1
55500,1,IGROV-1,ETNK1,IGROV-1
438,1,IGROV-1,ASMT,IGROV-1
1595,0,IGROV-1,CYP51A1,IGROV-1
10975,0,IGROV-1,UQCR11,IGROV-1
1537,0,IGROV-1,CYC1,IGROV-1
27089,0,IGROV-1,UQCRQ,IGROV-1
29796,1,IGROV-1,UQCR10,IGROV-1
4519,0,IGROV-1,CYTB,IGROV-1
7381,0,IGROV-1,UQCRB,IGROV-1
7384,0,IGROV-1,UQCRC1,IGROV-1
7385,0,IGROV-1,UQCRC2,IGROV-1
7386,0,IGROV-1,UQCRFS1,IGROV-1
7388,0,IGROV-1,UQCRH,IGROV-1
5831,1,IGROV-1,PYCR1,IGROV-1
10166,1,IGROV-1,SLC25A15,IGROV-1
83884,1,IGROV-1,SLC25A2,IGROV-1
2936,1,IGROV-1,GSR,IGROV-1
55350,1,IGROV-1,VNN3,IGROV-1
8875,1,IGROV-1,VNN2,IGROV-1
8876,1,IGROV-1,VNN1,IGROV-1
114134,1,IGROV-1,SLC2A13,IGROV-1
10606,0,IGROV-1,PAICS,IGROV-1
4048,1,IGROV-1,LTA4H,IGROV-1
347734,1,IGROV-1,SLC35B2,IGROV-1
51540,1,IGROV-1,SCLY,IGROV-1
1582,1,IGROV-1,CYP8B1,IGROV-1
47,1,IGROV-1,ACLY,IGROV-1
6120,1,IGROV-1,RPE,IGROV-1
112483,1,IGROV-1,SAT2,IGROV-1
6303,1,IGROV-1,SAT1,IGROV-1
107,1,IGROV-1,ADCY1,IGROV-1
108,1,IGROV-1,ADCY2,IGROV-1
109,1,IGROV-1,ADCY3,IGROV-1
111,1,IGROV-1,ADCY5,IGROV-1
112,1,IGROV-1,ADCY6,IGROV-1
113,1,IGROV-1,ADCY7,IGROV-1
114,1,IGROV-1,ADCY8,IGROV-1
115,1,IGROV-1,ADCY9,IGROV-1
196883,1,IGROV-1,ADCY4,IGROV-1
55811,1,IGROV-1,ADCY10,IGROV-1
135152,1,IGROV-1,B3GAT2,IGROV-1
26229,1,IGROV-1,B3GAT3,IGROV-1
27087,1,IGROV-1,B3GAT1,IGROV-1
57835,1,IGROV-1,SLC4A5,IGROV-1
8671,1,IGROV-1,SLC4A4,IGROV-1
6307,0,IGROV-1,MSMO1,IGROV-1
5409,1,IGROV-1,PNMT,IGROV-1
8760,1,IGROV-1,CDS2,IGROV-1
10840,1,IGROV-1,ALDH1L1,IGROV-1
11185,1,IGROV-1,INMT,IGROV-1
952,1,IGROV-1,CD38,IGROV-1
6647,1,IGROV-1,SOD1,IGROV-1
23657,1,IGROV-1,SLC7A11,IGROV-1
10558,0,IGROV-1,SPTLC1,IGROV-1
9517,0,IGROV-1,SPTLC2,IGROV-1
7054,1,IGROV-1,TH,IGROV-1
160728,1,IGROV-1,SLC5A8,IGROV-1
435,1,IGROV-1,ASL,IGROV-1
9962,1,IGROV-1,SLC23A2,IGROV-1
9963,1,IGROV-1,SLC23A1,IGROV-1
9497,1,IGROV-1,SLC4A7,IGROV-1
2717,1,IGROV-1,GLA,IGROV-1
64816,1,IGROV-1,CYP3A43,IGROV-1
23382,1,IGROV-1,AHCYL2,IGROV-1
6999,0.997111964,IGROV-1,TDO2,IGROV-1
26503,1,IGROV-1,SLC17A5,IGROV-1
23428,1,IGROV-1,SLC7A8,IGROV-1
2710,1,IGROV-1,GK,IGROV-1
2712,1,IGROV-1,GK2,IGROV-1
2713,1,IGROV-1,GK3P,IGROV-1
2875,1,IGROV-1,GPT,IGROV-1
84706,1,IGROV-1,GPT2,IGROV-1
10423,1,IGROV-1,CDIPT,IGROV-1
1576,1,IGROV-1,CYP3A4,IGROV-1
23478,1,IGROV-1,SEC11A,IGROV-1
28972,1,IGROV-1,SPCS1,IGROV-1
60559,1,IGROV-1,SPCS3,IGROV-1
90701,1,IGROV-1,SEC11C,IGROV-1
9789,1,IGROV-1,SPCS2,IGROV-1
4199,1,IGROV-1,ME1,IGROV-1
2519,1,IGROV-1,FUCA2,IGROV-1
445,1,IGROV-1,ASS1,IGROV-1
55907,1,IGROV-1,CMAS,IGROV-1
2745,1,IGROV-1,GLRX,IGROV-1
51022,1,IGROV-1,GLRX2,IGROV-1
4952,1,IGROV-1,OCRL,IGROV-1
8871,1,IGROV-1,SYNJ2,IGROV-1
6652,1,IGROV-1,SORD,IGROV-1
27115,1,IGROV-1,PDE7B,IGROV-1
5141,1,IGROV-1,PDE4A,IGROV-1
5142,1,IGROV-1,PDE4B,IGROV-1
5143,1,IGROV-1,PDE4C,IGROV-1
