GENE,Alanine and Aspartate Metabolism,Aminosugar Metabolism,Arginine and Proline Metabolism,Bile Acid Biosynthesis,Biotin Metabolism,Cholesterol Metabolism,Citric Acid Cycle,CoA Biosynthesis,CoA Catabolism,Cysteine Metabolism,Fatty Acid Metabolism,Fatty acid activation,Fatty acid elongation,Fatty acid oxidation,Fatty acid oxidation_ peroxisome,Folate Metabolism,Galactose metabolism,Glutamate metabolism,Glutathione Metabolism,Glycine_ Serine_ and Threonine Metabolism,Glycolysis/Gluconeogenesis,Glyoxylate and Dicarboxylate Metabolism,Heme Biosynthesis,Heme Degradation,Histidine Metabolism,IMP Biosynthesis,Inositol Phosphate Metabolism,Lysine Metabolism,Methionine Metabolism,N-Glycan Degradation,NAD Metabolism,Nucleic acid degradation,Nucleotide Sugar Metabolism,Oxidative Phosphorylation,Pentose Phosphate Pathway,Pentose and Glucuronate Interconversions,Phenylalanine metabolism,Purine Catabolism,Pyrimidine Biosynthesis,Pyrimidine Catabolism,Pyruvate Metabolism,Salvage Pathway,Sphingolipid Metabolism,Steroid Metabolism,Tetrahydrobiopterin,Thiamine Metabolism,Triacylglycerol Synthesis,Tryptophan metabolism,Tyr_ Phe_ Trp Biosynthesis,Tyrosine metabolism,Ubiquinone Biosynthesis,Urea cycle/amino group metabolism,Valine_ Leucine_ and Isoleucine Metabolism,M_ala__L_e,M_arg__L_e,M_asn__L_e,M_asp__L_e,M_chol_e,M_cys__L_e,M_fol_e,M_glc__D_e,M_gln__L_e,M_glu__L_e,M_gly_e,M_gthox_e,M_gthrd_e,M_h2o_e,M_h_e,M_his__L_e,M_ile__L_e,M_inost_e,M_leu__L_e,M_lys__L_e,M_met__L_e,M_nh4_e,M_o2_e,M_phe__L_e,M_pi_e,M_ser__L_e,M_succ_e,M_thf_e,M_thr__L_e,M_trp__L_e,M_tyr__L_e,M_urea_e,M_val__L_e,M_ala__L_c,M_amp_c,M_arg__L_c,M_asn__L_c,M_asp__L_c,M_atp_c,M_chsterol_c,M_clpn_hs_c,M_cmp_c,M_cys__L_c,M_dag_hs_c,M_damp_c,M_dcmp_c,M_dgmp_c,M_dtmp_c,M_gln__L_c,M_glu__L_c,M_gly_c,M_glygn1_c,M_gmp_c,M_h2o_c,M_his__L_c,M_ile__L_c,M_leu__L_c,M_lpchol_hs_c,M_lys__L_c,M_mag_hs_c,M_met__L_c,M_pa_hs_c,M_pail_hs_c,M_pchol_hs_c,M_pe_hs_c,M_phe__L_c,M_pro__L_c,M_ps_hs_c,M_ser__L_c,M_sphmyln_hs_c,M_tag_hs_c,M_thr__L_c,M_trp__L_c,M_tyr__L_c,M_ump_c,M_val__L_c,M_xolest_hs_c,tot_biom,total_path,kcat,GeneExp,subsys,path_label,TCGA_val,CNV_val,TCGA_annot,CNV,SURV
COX6B1_HL-60,0.164431583333,0.0,1.27272727273,0.0,0.0,0.00119047619048,-0.5091524,0.0,0.0,0.005,0.233333333333,0.0,0.0,0.0,0.0,0.73952962069,0.0,-2.215,0.0,0.0304084333333,-0.511597821429,0.0246358,0.0,0.0,0.015,0.0,0.0,0.00952380952381,0.0,0.0,0.9347774,0.0,0.0,0.275945,2.9692026,0.0,0.0,0.0,0.0,0.122878315789,6.7850472963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.976744186047,0.0,0.94183048,0.0172413793103,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,3,100,100,100,100,100,100,100,100,100,100,4400,3203,0.0,11.912,DF,NO,0.735399441515,2.5,NEUTRAL,GAIN,NEUTRAL
COX6B1_K-562,0.784788083333,0.0,0.00151515151515,0.0,0.0,0.00119047619048,-0.0210248666667,0.0,0.0,0.005,0.0203484166667,0.0,0.0,0.0,0.0,0.724137931034,0.0,-1.7880485,0.0,0.3572599,0.314628821429,0.6295884,0.0,0.0,0.015,0.0,0.0,0.00952380952381,0.0,0.0,0.9002238,0.0,0.0,0.04327475,0.4238904,0.0,0.0,0.0,0.0,0.0557918421053,6.20172192593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.488372093023,0.0,0.846,-0.0297586551724,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,3,100,100,100,100,100,100,100,100,100,100,4400,3203,0.0,11.841,DF,NO,0.735399441515,2.5,NEUTRAL,GAIN,NEUTRAL
COX6B1_MOLT-4,0.195833333333,0.0,1.91060606061,0.0,0.0,0.00119047619048,-0.407834666667,0.0,0.0,0.0075,0.0,0.0,0.296,0.0,0.0,0.720689655172,0.0,-2.23,0.0,0.0133333333333,-0.246540214286,0.05,0.0,0.0,0.015,0.0,0.0,0.0119047619048,0.0,0.0,0.94790065,0.0,0.0,0.3143015,2.36158933333,0.0,0.0,0.0,0.0,0.0,4.66025792593,0.0,0.0,0.0,0.0,0.0,0.0,0.00952380952381,0.0,0.982558139535,0.0,1.75168104,0.00719165517241,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,3,100,100,100,100,100,100,100,100,100,100,4400,3203,0.0,11.366,DF,NO,0.735399441515,2.5,NEUTRAL,GAIN,NEUTRAL
COX6B1_RPMI-8226,0.154166666667,0.0,1.90909090909,0.0,0.0,0.00119047619048,-0.5714896,0.0,0.0,0.0075,0.263160694444,0.0,0.0,0.0,0.0,0.794333689655,0.0,-1.8517144,0.403650666667,0.144441466667,0.184494857143,0.0,0.0,0.0,0.015,0.0,0.0,0.00952380952381,0.0,0.0,1.05,0.0,0.0,0.75087375,1.6124238,0.0,0.0,0.0,0.0,0.0,3.33604081481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.488372093023,0.0,1.83177916,0.00603448275862,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,3,100,100,100,100,100,100,100,100,100,100,4400,3203,0.0,11.61,DF,NO,0.735399441515,2.5,NEUTRAL,GAIN,NEUTRAL
COX6B1_SR,0.179166666667,0.0,1.27424242424,0.0,0.0,0.00119047619048,0.0868868666667,0.0,0.0,0.0075,0.315988861111,0.0,0.0,0.0,0.0,0.93798637931,0.0,-2.235,0.0,0.468458166667,1.45198532143,0.0,0.0,0.0,0.015,0.0,7.46268656716e-05,0.0119047619048,0.0,0.0,0.87869985,0.0,0.0,0.0,0.000111133333333,-2.0975,0.0,0.0,0.0,0.0,6.01138233333,0.0,0.0,0.0,0.0111111111111,0.0,0.0,0.00952380952381,0.05,0.993499348837,0.0,0.92388796,0.0260910344828,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,3,100,100,100,100,100,100,100,100,100,100,4400,3203,0.0,11.085,DF,NO,0.735399441515,2.5,NEUTRAL,GAIN,NEUTRAL
COX6C_CCRF-CEM,0.772565833333,0.0,0.532727272727,0.0,0.0,0.00119047619048,0.0698946666667,0.0,0.0,0.005,0.0298391666667,0.0,0.0,0.0,0.0,0.736206896552,0.0,1.915,0.0,0.0133333333333,0.0731214285714,0.0,0.0,0.0,0.015,0.0,7.46268656716e-05,0.00952380952381,0.0,0.0,-0.73547795,0.0,0.0,0.0,2.42183633333,0.002,0.0,0.0,0.0,0.0,5.67210407407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.976744186047,0.0,1.5472,0.211526206897,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,3,100,100,100,100,100,100,100,100,100,100,4400,3203,0.0,12.796,DF,NO,0.707014190126,15.0,NEUTRAL,GAIN,NEUTRAL
COX6C_HL-60,0.164431583333,0.0,1.27272727273,0.0,0.0,0.00119047619048,-0.5091524,0.0,0.0,0.005,0.233333333333,0.0,0.0,0.0,0.0,0.73952962069,0.0,-2.215,0.0,0.0304084333333,-0.511597821429,0.0246358,0.0,0.0,0.015,0.0,0.0,0.00952380952381,0.0,0.0,0.9347774,0.0,0.0,0.275945,2.9692026,0.0,0.0,0.0,0.0,0.122878315789,6.7850472963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.976744186047,0.0,0.94183048,0.0172413793103,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,3,100,100,100,100,100,100,100,100,100,100,4400,3203,0.0,12.369,DF,NO,0.707014190126,15.0,NEUTRAL,GAIN,NEUTRAL
COX6C_K-562,0.784788083333,0.0,0.00151515151515,0.0,0.0,0.00119047619048,-0.0210248666667,0.0,0.0,0.005,0.0203484166667,0.0,0.0,0.0,0.0,0.724137931034,0.0,-1.7880485,0.0,0.3572599,0.314628821429,0.6295884,0.0,0.0,0.015,0.0,0.0,0.00952380952381,0.0,0.0,0.9002238,0.0,0.0,0.04327475,0.4238904,0.0,0.0,0.0,0.0,0.0557918421053,6.20172192593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.488372093023,0.0,0.846,-0.0297586551724,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,3,100,100,100,100,100,100,100,100,100,100,4400,3203,0.0,12.822,DF,NO,0.707014190126,15.0,NEUTRAL,GAIN,NEUTRAL
COX6C_MOLT-4,0.195833333333,0.0,1.91060606061,0.0,0.0,0.00119047619048,-0.407834666667,0.0,0.0,0.0075,0.0,0.0,0.296,0.0,0.0,0.720689655172,0.0,-2.23,0.0,0.0133333333333,-0.246540214286,0.05,0.0,0.0,0.015,0.0,0.0,0.0119047619048,0.0,0.0,0.94790065,0.0,0.0,0.3143015,2.36158933333,0.0,0.0,0.0,0.0,0.0,4.66025792593,0.0,0.0,0.0,0.0,0.0,0.0,0.00952380952381,0.0,0.982558139535,0.0,1.75168104,0.00719165517241,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,3,100,100,100,100,100,100,100,100,100,100,4400,3203,0.0,12.643,DF,NO,0.707014190126,15.0,NEUTRAL,GAIN,NEUTRAL
COX6C_RPMI-8226,0.154166666667,0.0,1.90909090909,0.0,0.0,0.00119047619048,-0.5714896,0.0,0.0,0.0075,0.263160694444,0.0,0.0,0.0,0.0,0.794333689655,0.0,-1.8517144,0.403650666667,0.144441466667,0.184494857143,0.0,0.0,0.0,0.015,0.0,0.0,0.00952380952381,0.0,0.0,1.05,0.0,0.0,0.75087375,1.6124238,0.0,0.0,0.0,0.0,0.0,3.33604081481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.488372093023,0.0,1.83177916,0.00603448275862,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,3,100,100,100,100,100,100,100,100,100,100,4400,3203,0.0,12.566,DF,NO,0.707014190126,15.0,NEUTRAL,GAIN,NEUTRAL
COX6C_SR,0.179166666667,0.0,1.27424242424,0.0,0.0,0.00119047619048,0.0868868666667,0.0,0.0,0.0075,0.315988861111,0.0,0.0,0.0,0.0,0.93798637931,0.0,-2.235,0.0,0.468458166667,1.45198532143,0.0,0.0,0.0,0.015,0.0,7.46268656716e-05,0.0119047619048,0.0,0.0,0.87869985,0.0,0.0,0.0,0.000111133333333,-2.0975,0.0,0.0,0.0,0.0,6.01138233333,0.0,0.0,0.0,0.0111111111111,0.0,0.0,0.00952380952381,0.05,0.993499348837,0.0,0.92388796,0.0260910344828,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,3,100,100,100,100,100,100,100,100,100,100,4400,3203,0.0,11.676,DF,NO,0.707014190126,15.0,NEUTRAL,GAIN,NEUTRAL
COX7A1_CCRF-CEM,0.772565833333,0.0,0.532727272727,0.0,0.0,0.00119047619048,0.0698946666667,0.0,0.0,0.005,0.0298391666667,0.0,0.0,0.0,0.0,0.736206896552,0.0,1.915,0.0,0.0133333333333,0.0731214285714,0.0,0.0,0.0,0.015,0.0,7.46268656716e-05,0.00952380952381,0.0,0.0,-0.73547795,0.0,0.0,0.0,2.42183633333,0.002,0.0,0.0,0.0,0.0,5.67210407407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.976744186047,0.0,1.5472,0.211526206897,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,3,100,100,100,100,100,100,100,100,100,100,4400,3203,0.0,2.286,DF,NO,-0.233755695712,3.0,NEUTRAL,GAIN,NEUTRAL
COX7A1_HL-60,0.164431583333,0.0,1.27272727273,0.0,0.0,0.00119047619048,-0.5091524,0.0,0.0,0.005,0.233333333333,0.0,0.0,0.0,0.0,0.73952962069,0.0,-2.215,0.0,0.0304084333333,-0.511597821429,0.0246358,0.0,0.0,0.015,0.0,0.0,0.00952380952381,0.0,0.0,0.9347774,0.0,0.0,0.275945,2.9692026,0.0,0.0,0.0,0.0,0.122878315789,6.7850472963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.976744186047,0.0,0.94183048,0.0172413793103,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,3,100,100,100,100,100,100,100,100,100,100,4400,3203,0.0,2.286,DF,NO,-0.233755695712,3.0,NEUTRAL,GAIN,NEUTRAL
COX7A1_K-562,0.784788083333,0.0,0.00151515151515,0.0,0.0,0.00119047619048,-0.0210248666667,0.0,0.0,0.005,0.0203484166667,0.0,0.0,0.0,0.0,0.724137931034,0.0,-1.7880485,0.0,0.3572599,0.314628821429,0.6295884,0.0,0.0,0.015,0.0,0.0,0.00952380952381,0.0,0.0,0.9002238,0.0,0.0,0.04327475,0.4238904,0.0,0.0,0.0,0.0,0.0557918421053,6.20172192593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.488372093023,0.0,0.846,-0.0297586551724,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,3,100,100,100,100,100,100,100,100,100,100,4400,3203,0.0,2.286,DF,NO,-0.233755695712,3.0,NEUTRAL,GAIN,NEUTRAL
COX7A1_MOLT-4,0.195833333333,0.0,1.91060606061,0.0,0.0,0.00119047619048,-0.407834666667,0.0,0.0,0.0075,0.0,0.0,0.296,0.0,0.0,0.720689655172,0.0,-2.23,0.0,0.0133333333333,-0.246540214286,0.05,0.0,0.0,0.015,0.0,0.0,0.0119047619048,0.0,0.0,0.94790065,0.0,0.0,0.3143015,2.36158933333,0.0,0.0,0.0,0.0,0.0,4.66025792593,0.0,0.0,0.0,0.0,0.0,0.0,0.00952380952381,0.0,0.982558139535,0.0,1.75168104,0.00719165517241,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,3,100,100,100,100,100,100,100,100,100,100,4400,3203,0.0,2.287,DF,NO,-0.233755695712,3.0,NEUTRAL,GAIN,NEUTRAL
COX7A1_RPMI-8226,0.154166666667,0.0,1.90909090909,0.0,0.0,0.00119047619048,-0.5714896,0.0,0.0,0.0075,0.263160694444,0.0,0.0,0.0,0.0,0.794333689655,0.0,-1.8517144,0.403650666667,0.144441466667,0.184494857143,0.0,0.0,0.0,0.015,0.0,0.0,0.00952380952381,0.0,0.0,1.05,0.0,0.0,0.75087375,1.6124238,0.0,0.0,0.0,0.0,0.0,3.33604081481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.488372093023,0.0,1.83177916,0.00603448275862,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,3,100,100,100,100,100,100,100,100,100,100,4400,3203,0.0,2.288,DF,NO,-0.233755695712,3.0,NEUTRAL,GAIN,NEUTRAL
COX7A1_SR,0.179166666667,0.0,1.27424242424,0.0,0.0,0.00119047619048,0.0868868666667,0.0,0.0,0.0075,0.315988861111,0.0,0.0,0.0,0.0,0.93798637931,0.0,-2.235,0.0,0.468458166667,1.45198532143,0.0,0.0,0.0,0.015,0.0,7.46268656716e-05,0.0119047619048,0.0,0.0,0.87869985,0.0,0.0,0.0,0.000111133333333,-2.0975,0.0,0.0,0.0,0.0,6.01138233333,0.0,0.0,0.0,0.0111111111111,0.0,0.0,0.00952380952381,0.05,0.993499348837,0.0,0.92388796,0.0260910344828,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,3,100,100,100,100,100,100,100,100,100,100,4400,3203,0.0,2.286,DF,NO,-0.233755695712,3.0,NEUTRAL,GAIN,NEUTRAL
COX7A2_CCRF-CEM,0.772565833333,0.0,0.532727272727,0.0,0.0,0.00119047619048,0.0698946666667,0.0,0.0,0.005,0.0298391666667,0.0,0.0,0.0,0.0,0.736206896552,0.0,1.915,0.0,0.0133333333333,0.0731214285714,0.0,0.0,0.0,0.015,0.0,7.46268656716e-05,0.00952380952381,0.0,0.0,-0.73547795,0.0,0.0,0.0,2.42183633333,0.002,0.0,0.0,0.0,0.0,5.67210407407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.976744186047,0.0,1.5472,0.211526206897,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,3,100,100,100,100,100,100,100,100,100,100,4400,3203,0.0,12.488,DF,NO,0.671917187613,0.2,NEUTRAL,LOSS,UPREG
COX7A2_HL-60,0.164431583333,0.0,1.27272727273,0.0,0.0,0.00119047619048,-0.5091524,0.0,0.0,0.005,0.233333333333,0.0,0.0,0.0,0.0,0.73952962069,0.0,-2.215,0.0,0.0304084333333,-0.511597821429,0.0246358,0.0,0.0,0.015,0.0,0.0,0.00952380952381,0.0,0.0,0.9347774,0.0,0.0,0.275945,2.9692026,0.0,0.0,0.0,0.0,0.122878315789,6.7850472963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.976744186047,0.0,0.94183048,0.0172413793103,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,3,100,100,100,100,100,100,100,100,100,100,4400,3203,0.0,12.883,DF,NO,0.671917187613,0.2,NEUTRAL,LOSS,UPREG
COX7A2_K-562,0.784788083333,0.0,0.00151515151515,0.0,0.0,0.00119047619048,-0.0210248666667,0.0,0.0,0.005,0.0203484166667,0.0,0.0,0.0,0.0,0.724137931034,0.0,-1.7880485,0.0,0.3572599,0.314628821429,0.6295884,0.0,0.0,0.015,0.0,0.0,0.00952380952381,0.0,0.0,0.9002238,0.0,0.0,0.04327475,0.4238904,0.0,0.0,0.0,0.0,0.0557918421053,6.20172192593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.488372093023,0.0,0.846,-0.0297586551724,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,3,100,100,100,100,100,100,100,100,100,100,4400,3203,0.0,12.486,DF,NO,0.671917187613,0.2,NEUTRAL,LOSS,UPREG
COX7A2L_CCRF-CEM,0.772565833333,0.0,0.532727272727,0.0,0.0,0.00119047619048,0.0698946666667,0.0,0.0,0.005,0.0298391666667,0.0,0.0,0.0,0.0,0.736206896552,0.0,1.915,0.0,0.0133333333333,0.0731214285714,0.0,0.0,0.0,0.015,0.0,7.46268656716e-05,0.00952380952381,0.0,0.0,-0.73547795,0.0,0.0,0.0,2.42183633333,0.002,0.0,0.0,0.0,0.0,5.67210407407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.976744186047,0.0,1.5472,0.211526206897,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,3,100,100,100,100,100,100,100,100,100,100,4400,3203,0.0,10.609,DF,NO,0.585192860374,1600.0,NEUTRAL,GAIN,NEUTRAL
COX7A2L_HL-60,0.164431583333,0.0,1.27272727273,0.0,0.0,0.00119047619048,-0.5091524,0.0,0.0,0.005,0.233333333333,0.0,0.0,0.0,0.0,0.73952962069,0.0,-2.215,0.0,0.0304084333333,-0.511597821429,0.0246358,0.0,0.0,0.015,0.0,0.0,0.00952380952381,0.0,0.0,0.9347774,0.0,0.0,0.275945,2.9692026,0.0,0.0,0.0,0.0,0.122878315789,6.7850472963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.976744186047,0.0,0.94183048,0.0172413793103,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,3,100,100,100,100,100,100,100,100,100,100,4400,3203,0.0,11.153,DF,NO,0.585192860374,1600.0,NEUTRAL,GAIN,NEUTRAL
COX7A2L_K-562,0.784788083333,0.0,0.00151515151515,0.0,0.0,0.00119047619048,-0.0210248666667,0.0,0.0,0.005,0.0203484166667,0.0,0.0,0.0,0.0,0.724137931034,0.0,-1.7880485,0.0,0.3572599,0.314628821429,0.6295884,0.0,0.0,0.015,0.0,0.0,0.00952380952381,0.0,0.0,0.9002238,0.0,0.0,0.04327475,0.4238904,0.0,0.0,0.0,0.0,0.0557918421053,6.20172192593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.488372093023,0.0,0.846,-0.0297586551724,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,3,100,100,100,100,100,100,100,100,100,100,4400,3203,0.0,11.517,DF,NO,0.585192860374,1600.0,NEUTRAL,GAIN,NEUTRAL
COX7A2L_MOLT-4,0.195833333333,0.0,1.91060606061,0.0,0.0,0.00119047619048,-0.407834666667,0.0,0.0,0.0075,0.0,0.0,0.296,0.0,0.0,0.720689655172,0.0,-2.23,0.0,0.0133333333333,-0.246540214286,0.05,0.0,0.0,0.015,0.0,0.0,0.0119047619048,0.0,0.0,0.94790065,0.0,0.0,0.3143015,2.36158933333,0.0,0.0,0.0,0.0,0.0,4.66025792593,0.0,0.0,0.0,0.0,0.0,0.0,0.00952380952381,0.0,0.982558139535,0.0,1.75168104,0.00719165517241,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,3,100,100,100,100,100,100,100,100,100,100,4400,3203,0.0,10.871,DF,NO,0.585192860374,1600.0,NEUTRAL,GAIN,NEUTRAL
COX7A2L_RPMI-8226,0.154166666667,0.0,1.90909090909,0.0,0.0,0.00119047619048,-0.5714896,0.0,0.0,0.0075,0.263160694444,0.0,0.0,0.0,0.0,0.794333689655,0.0,-1.8517144,0.403650666667,0.144441466667,0.184494857143,0.0,0.0,0.0,0.015,0.0,0.0,0.00952380952381,0.0,0.0,1.05,0.0,0.0,0.75087375,1.6124238,0.0,0.0,0.0,0.0,0.0,3.33604081481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.488372093023,0.0,1.83177916,0.00603448275862,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,3,100,100,100,100,100,100,100,100,100,100,4400,3203,0.0,10.683,DF,NO,0.585192860374,1600.0,NEUTRAL,GAIN,NEUTRAL
