GENE,Alanine and Aspartate Metabolism,Aminosugar Metabolism,Arginine and Proline Metabolism,Bile Acid Biosynthesis,Biotin Metabolism,Cholesterol Metabolism,Citric Acid Cycle,CoA Biosynthesis,CoA Catabolism,Cysteine Metabolism,Fatty Acid Metabolism,Fatty acid activation,Fatty acid elongation,Fatty acid oxidation,Fatty acid oxidation_ peroxisome,Folate Metabolism,Galactose metabolism,Glutamate metabolism,Glutathione Metabolism,Glycine_ Serine_ and Threonine Metabolism,Glycolysis/Gluconeogenesis,Glyoxylate and Dicarboxylate Metabolism,Heme Biosynthesis,Heme Degradation,Histidine Metabolism,IMP Biosynthesis,Inositol Phosphate Metabolism,Lysine Metabolism,Methionine Metabolism,N-Glycan Degradation,NAD Metabolism,Nucleic acid degradation,Nucleotide Sugar Metabolism,Oxidative Phosphorylation,Pentose Phosphate Pathway,Pentose and Glucuronate Interconversions,Phenylalanine metabolism,Purine Catabolism,Pyrimidine Biosynthesis,Pyrimidine Catabolism,Pyruvate Metabolism,Salvage Pathway,Sphingolipid Metabolism,Steroid Metabolism,Tetrahydrobiopterin,Thiamine Metabolism,Triacylglycerol Synthesis,Tryptophan metabolism,Tyr_ Phe_ Trp Biosynthesis,Tyrosine metabolism,Ubiquinone Biosynthesis,Urea cycle/amino group metabolism,Valine_ Leucine_ and Isoleucine Metabolism,M_ala__L_e,M_arg__L_e,M_asn__L_e,M_asp__L_e,M_chol_e,M_cys__L_e,M_fol_e,M_glc__D_e,M_gln__L_e,M_glu__L_e,M_gly_e,M_gthox_e,M_gthrd_e,M_h2o_e,M_h_e,M_his__L_e,M_ile__L_e,M_inost_e,M_leu__L_e,M_lys__L_e,M_met__L_e,M_nh4_e,M_o2_e,M_phe__L_e,M_pi_e,M_ser__L_e,M_succ_e,M_thf_e,M_thr__L_e,M_trp__L_e,M_tyr__L_e,M_urea_e,M_val__L_e,M_ala__L_c,M_amp_c,M_arg__L_c,M_asn__L_c,M_asp__L_c,M_atp_c,M_chsterol_c,M_clpn_hs_c,M_cmp_c,M_cys__L_c,M_dag_hs_c,M_damp_c,M_dcmp_c,M_dgmp_c,M_dtmp_c,M_gln__L_c,M_glu__L_c,M_gly_c,M_glygn1_c,M_gmp_c,M_h2o_c,M_his__L_c,M_ile__L_c,M_leu__L_c,M_lpchol_hs_c,M_lys__L_c,M_mag_hs_c,M_met__L_c,M_pa_hs_c,M_pail_hs_c,M_pchol_hs_c,M_pe_hs_c,M_phe__L_c,M_pro__L_c,M_ps_hs_c,M_ser__L_c,M_sphmyln_hs_c,M_tag_hs_c,M_thr__L_c,M_trp__L_c,M_tyr__L_c,M_ump_c,M_val__L_c,M_xolest_hs_c,tot_biom,total_path,kcat,GeneExp,subsys,path_label,TCGA_val,CNV_val,TCGA_annot,CNV,SURV
DDC_PC-3,0.029532667,0,1.274127879,0,0,0.00913831,0.5773332,0,0,0.0074649,0.335721361,0,0.02684656,0.117187034,0,0.906849966,0,-2.150898,0,0.410103367,0.372762214,0,0,0,0.0099777,0.0086535,4.77E-05,0.010850476,0.010711,0,1.06271395,0,0,1.278072,-0.001916267,-2.0984015,0,0,0.001545714,-4.65E-05,0.424149185,0,8.9E-05,0,0.010631111,0,0.006867182,0.009420952,0.04784,-0.005278,0,0.84790064,0.014172345,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,2,100,100,4301,3202,4.169925001,2.286,AR,CA,0.673796546,1.5,NEUTRAL,NEUT,NEUTRAL
DDO_DU-145,-0.048378,0,1.274132273,0,0,0.00874169,0.153122867,0,0,0.0064849,0.618804278,0,0.0258158,0,0,1.001084552,0,-2.1254096,0,0.635545733,0.163092393,0,0,0,0.0101703,0.00832125,4.87E-05,0.010890905,0.010012,0,0.937846,0,0,1.45910325,-0.001838533,-1.9177425,0,0,0.001486429,6.7E-05,-0.384406556,0,8.56E-05,0,0.010649556,0,0.006603455,0.009424952,0.047923,0.01102407,0,0.84790448,0.015018414,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,3,100,100,100,100,100,100,100,100,100,100,4400,3203,4.169925001,2.308,CX,CA,-1.345316192,0.339285714,NEUTRAL,LOSS,NEUTRAL
DDO_PC-3,0.029532667,0,1.274127879,0,0,0.00913831,0.5773332,0,0,0.0074649,0.335721361,0,0.02684656,0.117187034,0,0.906849966,0,-2.150898,0,0.410103367,0.372762214,0,0,0,0.0099777,0.0086535,4.77E-05,0.010850476,0.010711,0,1.06271395,0,0,1.278072,-0.001916267,-2.0984015,0,0,0.001545714,-4.65E-05,0.424149185,0,8.9E-05,0,0.010631111,0,0.006867182,0.009420952,0.04784,-0.005278,0,0.84790064,0.014172345,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,3,100,100,100,100,100,100,100,100,100,100,4400,3203,4.169925001,2.346,CX,CA,-1.345316192,0.339285714,NEUTRAL,LOSS,NEUTRAL
DEGS1_DU-145,0.032254167,0,0.90081903,0,0,0.00874169,0.153122867,0,0,0.00746625,0.35150575,0,0.0258158,0,0,0.993233103,0,-2.1541462,0,0.604470333,0.562620714,0,0,0,0.0101703,0.00832125,4.87E-05,0.010890905,0.010012,0,0.937846,0,0,1.45910325,-0.001838533,0.001633,0,0,0.001486429,-4.47E-05,-0.777777778,0,8.56E-05,0,0.010649556,0,0.006603455,0.009424952,0.047923,0.01102407,0,1.68564688,0.015018414,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,4400,3300,4.169925001,9.454,AU,IN,0.355338947,1.068965517,NEUTRAL,NEUT,NEUTRAL
DEGS1_PC-3,0.029532667,0,0.779513303,0,0,0.00913831,0.5773332,0,0,0.0074649,0.208653889,0,0.02684656,0,0,0.906849966,0,-1.351786,0.540054556,0.410103367,0.698954286,0,0,0,0.0099777,0.0086535,4.77E-05,0.010850476,0.010711,0,1.16846825,0,0,1.278072,-0.001916267,-2.0363684,0,0,0.001545714,6.97E-05,-0.884581185,0,8.9E-05,0,0.010631111,0,0.006867182,0.009420952,0.04784,-0.024634233,0,1.68563276,0.01417231,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,4400,3300,4.169925001,9.431,AU,IN,0.355338947,1.068965517,NEUTRAL,NEUT,NEUTRAL
DGUOK_DU-145,0.028115667,0,1.274132273,0,0,0.00874169,0.159472867,0,0,0.0049831,0.353575,0,0.0258158,0,0,0.993233103,0,-2.14918,0,0.604470333,0.47436275,0,0,0,0.0101703,0.00832125,4.87E-05,0.010890905,0.010012,0,1.0356083,0,0,0.97029175,-0.001838533,-2.098367,0,0,0.001486429,-4.47E-05,5.489823481,0,8.56E-05,0,0.010649556,0,0.006603455,0.009424952,0.047923,0.01102407,0,0.84790448,0.097400621,18,7,12,14,11,6,11,100,16,16,100,10,18,3,100,11,11,11,100,5,12,12,12,12,100,15,100,100,100,100,100,100,15,15,100,12,100,100,100,15,15,13,12,100,19,13,15,12,13,17,100,12,12,12,12,100,100,13,11,13,13,17,13,16,100,100,12,16,100,13,18,100,100,16,16,100,13,1940,1237,4.169925001,2.319,AF,CA,0.258730157,0.47826087,NEUTRAL,LOSS,NEUTRAL
DGUOK_PC-3,0.02476275,0,1.910491515,0,0,0.00913831,0.5773332,0,0,0.00498245,0.33823075,0,0.0268466,0.117187034,0,0.906849966,0,-2.1459331,0,0.410103367,0.692126929,0,0,0,0.0099777,0.0086535,4.77E-05,0.010850476,0.010711,0,1.08197515,0,0,1.278072,-0.001916267,-2.0984015,0,0,0.00263,6.97E-05,3.004307704,0,8.9E-05,0,0.010631111,0,0.006867182,0.009420952,0.04784,0.973390558,0,1.68592224,0.01417231,18,7,12,14,11,6,11,100,16,16,100,10,18,3,100,11,11,11,100,5,12,12,12,12,100,15,100,100,100,100,100,100,15,15,100,12,100,100,100,15,15,13,12,100,19,13,15,12,13,17,100,12,12,12,12,100,100,13,11,13,13,17,13,16,100,100,12,16,100,13,18,100,100,16,16,100,13,1940,1237,4.169925001,2.286,AF,CA,0.258730157,0.47826087,NEUTRAL,LOSS,NEUTRAL
DHCR24_DU-145,0.031646083,0,1.91028503,0,0,0.00874169,0.1531228,0,0,0.0094686,0.282285194,0,0.0258158,0.101915586,0,0.993233103,0,-2.1541462,0,0.606472633,0.734794107,0,0,0,0.0101703,0.00832125,4.87E-05,0.010890905,0.010012,0,1.0356083,0,0,0.83757375,-0.001838533,-0.0070047,0,0,0.002529143,6.7E-05,5.95138637,0,8.56E-05,0,0.010649556,0,0.006603455,0.009424952,0.047923,0.470718721,0,1.68564688,0.015018414,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,4400,3300,2.378511623,10.513,AL,IN,0.45667674,0.5,NEUTRAL,NEUT,NEUTRAL
DHCR24_PC-3,0.02539525,0,1.910272212,0,0,0.00913831,0.5773332,0,0,0.00498245,0.32207125,0,0.0268466,0.117187034,0,0.906849966,0,-2.1426789,0.003615889,0.410103367,0.822514214,0,0,0,0.0099777,0.0086535,4.77E-05,0.010850476,0.010711,0,1.0836023,0,0,0.83906975,-0.001916267,0.0015985,0,0,0.001545714,6.97E-05,3.004307704,0,8.9E-05,0,0.010631111,0,0.006867182,0.009420952,0.04784,0.956471558,0,1.68761116,0.014172345,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,4400,3300,2.378511623,10.527,AL,IN,0.45667674,0.5,NEUTRAL,NEUT,NEUTRAL
DHCR7_DU-145,0.032254167,0,0.638379242,0,0,0.00874169,0.153122867,0,0,0.0094686,0.231370083,0,0.0258158,0,0,0.993233103,0,-1.9173294,0.263129778,0.606472633,0.820895714,0,0,0,0.0101703,0.00832125,4.87E-05,0.010890905,0.010012,0,1.15401665,0,0,0.97029175,-0.001838533,-2.098367,0,0,0.001486429,-4.47E-05,1.424913852,0,8.56E-05,0,0.010649556,0,0.006603455,0.009424952,0.047923,-0.02967307,0,1.68592524,0.100685103,13,6,6,8,5,5,5,100,10,12,100,9,12,11,100,5,5,5,100,8,6,6,6,6,100,9,100,100,100,100,100,100,11,9,100,6,100,100,100,10,11,7,6,100,14,7,9,6,7,13,100,13,6,6,6,100,100,7,5,7,7,11,7,10,100,100,6,12,100,7,12,100,100,11,12,100,7,1818,1108,2.378511623,8.781,AL,IN,0.344935343,2.272727273,NEUTRAL,GAIN,NEUTRAL
DHCR7_PC-3,0.029532667,0,0.126494606,0,0,0.00913831,0.5773332,0,0,0.0074649,0.144932667,0,0.02684656,0,0,0.906849966,0,-1.2569786,0.592725333,0.410103367,0.631440786,0,0,0,0.0099777,0.0086535,4.77E-05,0.010850476,0.010711,0,1.05,0,0,1.87041325,-0.001916267,-2.0362278,0,0,0.001545714,-4.65E-05,-0.884581185,0,8.9E-05,0,0.010631111,0,0.006867182,0.009420952,0.04784,-0.007049442,0,0.84592224,0.116599034,13,6,6,8,5,5,5,100,10,12,100,9,12,11,100,5,5,5,100,8,6,6,6,6,100,9,100,100,100,100,100,100,11,9,100,6,100,100,100,10,11,7,6,100,14,7,9,6,7,13,100,13,6,6,6,100,100,7,5,7,7,11,7,10,100,100,6,12,100,7,12,100,100,11,12,100,7,1818,1108,2.378511623,8.62,AL,IN,0.344935343,2.272727273,NEUTRAL,GAIN,NEUTRAL
DHFR_DU-145,0.552767333,0,1.272727273,0,0,0.001190476,-0.14945,0,0,0.005,0.411918417,0,0,0,0,0.957431241,0,-1.7143881,0,0.512317133,-0.593412,0,0,0,0.015,0,0.000974209,0.00952381,0,0,0.92171725,0,0,0.97029175,0.851504533,-2.1,0,0,0,0,-0.079355852,0,0,0,0,0,0,0,0,0,0,0.91450288,0.006034483,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,2,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,4400,3202,5.727920455,7.891,BC,IN,0.246859318,0.733333333,NEUTRAL,NEUT,UPREG
DHFR_PC-3,0.949689667,0,1.274242424,0,0,0.001190476,-0.098797533,0,0,0.0075,0.006944444,0,0,0.117187034,0,0.736206897,0,-1.3003724,0,0.013333333,0.346823357,0,0,0,0.015,0,0,0.011904762,0,0,0.9619531,0,0,0.452118,1.095187333,-2.1,0,0,0,0.123317263,-0.298735111,0,0,0,0,0,0,0.00952381,0,0.494186047,0,0.848,-0.004969483,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,2,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,4400,3202,5.727920455,5.76,BC,IN,0.246859318,0.733333333,NEUTRAL,NEUT,UPREG
DLAT_DU-145,0.0072815,0,1.910294667,0,0,0.008442476,0.085640933,0,0,0.00640625,0.363767528,0,0.0250376,0,0,0.993174103,0,-2.150683,0,0.605875167,0.536926786,0,0,0,0.0103161,0.00807075,4.95E-05,0.010921381,0.009484,0,0.92171725,0,0,1.45910325,-0.0017798,-1.9025079,0,0,0.001441571,6.5E-05,-0.807835111,0,8.3E-05,0,0.010663333,0,0.006404364,0.00942781,0.047985,0.011042209,0,1.69626436,0.015656966,3,7,6,6,5,6,7,100,12,4,100,10,14,10,100,6,5,5,100,7,4,7,6,6,100,7,100,100,100,100,100,100,7,7,100,4,100,100,100,7,7,9,6,100,4,7,7,6,6,5,100,11,7,6,6,100,100,5,7,8,7,9,7,8,100,100,8,8,100,5,6,100,100,8,8,100,7,1790,1066,6.303780748,8.581,CP,CC,-0.172777394,0.6,NEUTRAL,NEUT,NEUTRAL
DLAT_PC-3,0.020518833,0,1.910306606,0,0,0.008074071,0.088610133,0,0,0.0092355,0.131636583,0,0.02439464,0,0,0.908297448,0,-1.8859829,0.248120667,0.410122167,0.431952214,0,0,0,0.0104949,0.0077625,5.05E-05,0.010959048,0.008835,0,1.15618605,0,0,1.278072,-0.001707667,-2.098309,0,0,0.001386571,-4.17E-05,0.641654593,0,7.98E-05,0,0.010680444,0,0.006159727,0.009431619,0.048062,-0.007213907,0,1.6935026,0.078075034,3,7,6,6,5,6,7,100,12,4,100,10,14,10,100,6,5,5,100,7,4,7,6,6,100,7,100,100,100,100,100,100,7,7,100,4,100,100,100,7,7,9,6,100,4,7,7,6,6,5,100,11,7,6,6,100,100,5,7,8,7,9,7,8,100,100,8,8,100,5,6,100,100,8,8,100,7,1790,1066,6.303780748,8.345,CP,CC,-0.172777394,0.6,NEUTRAL,NEUT,NEUTRAL
DLD_DU-145,0.028115667,0,0.696812,0,0,0.00874169,0.153122867,0,0,0.0049831,0.266286139,0,0.0258158,0,0,0.993233103,0,-1.8830895,0.295656111,0.604470333,0.751958964,0,0,0,0.0101703,0.00832125,4.87E-05,0.010890905,0.010012,0,1.16389105,0,0,0.663689,-0.001838533,-0.0041712,0,0,0.001486429,-4.47E-05,0.70346137,0,8.56E-05,0,0.010649556,0,0.006603455,0.009424952,0.047923,-0.02967307,0,1.68762612,0.097400621,12,5,5,7,4,4,4,100,9,11,100,8,11,10,100,4,4,4,100,7,5,5,5,5,100,8,100,100,100,100,100,100,10,6,100,5,100,100,100,9,10,6,5,100,13,6,8,5,6,12,100,12,5,5,5,100,100,6,4,6,6,10,6,9,100,100,5,11,100,6,11,100,100,10,11,100,6,1788,1084,9.451211112,6.007,AW,CA,-0.148908716,4.888888889,NEUTRAL,GAIN,NEUTRAL
DLD_PC-3,0.02539525,0,0.619339394,0,0,0.00913831,0.5773332,0,0,0.00498245,0.30649825,0,0.0268466,0,0,0.906849966,0,-1.0727949,0.692291333,0.410103367,1.031599857,0,0,0,0.0099777,0.0086535,4.77E-05,0.010850476,0.010711,0,1.05,0,0,1.34634125,-0.001916267,0.0015985,0,0,0.001545714,-4.65E-05,2.226529926,0,8.9E-05,0,0.010631111,0,0.006867182,0.009420952,0.04784,0.952109953,0,1.66076328,0.01417231,12,5,5,7,4,4,4,100,9,11,100,8,11,10,100,4,4,4,100,7,5,5,5,5,100,8,100,100,100,100,100,100,10,6,100,5,100,100,100,9,10,6,5,100,13,6,8,5,6,12,100,12,5,5,5,100,100,6,4,6,6,10,6,9,100,100,5,11,100,6,11,100,100,10,11,100,6,1788,1084,9.451211112,6.825,AW,CA,-0.148908716,4.888888889,NEUTRAL,GAIN,NEUTRAL
DLST_DU-145,0.021383,0,0.333682788,0,0,0.008635429,0.097760533,0,0,0.0094315,0.3401965,0,0.0255394,0,0,0.993212172,0,-0.9884976,0.785618222,0.606260433,0.209741393,0,0,0,0.0102222,0.00823275,4.9E-05,0,0.0098245,0,1.06490135,0,0,1.45910325,-0.001817667,-2.098358,0,0,0.001470429,-4.42E-05,-0.45289163,0,8.46E-05,0,0.010654444,0,0.006532727,0,0.047945,0.011030581,0,0.84592604,0.015245241,12,5,5,7,4,4,4,100,9,11,100,8,11,10,100,4,4,4,100,7,5,5,5,5,100,8,100,100,100,100,100,100,10,6,100,5,100,100,100,9,10,6,5,100,13,6,8,5,6,12,100,12,5,5,5,100,100,6,4,6,6,10,6,9,100,100,5,11,100,6,11,100,100,10,11,100,6,1788,1084,6.303780748,8.809,CA,CA,-0.09160082,0.833333333,NEUTRAL,NEUT,NEUTRAL
DLST_PC-3,0.018070167,0,0.111088667,0,0,0.00903219,0.5221048,0,0,0.00746525,0.196218083,0,0.0265708,0,0,0.906829069,0,-1.3086613,0.559533778,0.409929067,0.650377821,0,0,0,0.0100293,0.008565,4.8E-05,0,0.010524,0,1.05,0,0,1.86429125,-0.0018956,-2.0315043,0,0,0.002603,6.9E-05,-0.884160963,0,8.8E-05,0,0.010636,0,0.006796636,0,0.047862,-0.024627837,0,0.84795736,0.014398862,12,5,5,7,4,4,4,100,9,11,100,8,11,10,100,4,4,4,100,7,5,5,5,5,100,8,100,100,100,100,100,100,10,6,100,5,100,100,100,9,10,6,5,100,13,6,8,5,6,12,100,12,5,5,5,100,100,6,4,6,6,10,6,9,100,100,5,11,100,6,11,100,100,10,11,100,6,1788,1084,6.303780748,8.253,CA,CA,-0.09160082,0.833333333,NEUTRAL,NEUT,NEUTRAL
DMGDH_DU-145,0.032254167,0,1.91028503,0,0,0.00874169,0.153122867,0,0,0.0094686,0.35289625,0,0.0258158,0,0,0.993233103,0,-2.1541462,0,0.606472633,0.606013571,0,0,0,0.0101703,0.00832125,4.87E-05,0.010890905,0.010012,0,1.0251238,0,0,0.97029175,-0.001838533,-0.0070047,0,0,0.001486429,6.7E-05,1.464407778,0,8.56E-05,0,0.010649556,0,0.006603455,0.009424952,0.047923,0.938877302,0,1.68762612,0.015018379,9,6,4,8,5,5,5,100,10,10,100,9,12,8,100,5,5,4,100,5,2,6,6,6,100,6,100,100,100,100,100,100,9,5,100,3,100,100,100,6,9,7,6,100,10,5,9,6,5,11,100,9,6,6,5,100,100,3,5,7,7,7,7,7,100,100,6,10,100,4,10,100,100,7,10,100,7,1781,1069,4.169925001,2.286,BL,IN,-0.810242272,0.774193548,NEUTRAL,NEUT,NEUTRAL
DMGDH_PC-3,0.029532667,0,1.910272212,0,0,0.00913831,0.5773332,0,0,0.0074649,0.208547583,0,0.02699964,0,0,0.906849966,0,-1.2741416,0.604591667,0.410103367,0.528451786,0,0,0,0.0099777,0.0086535,4.77E-05,0.010850476,0.010711,0,1.16846825,0,0,1.278072,-0.001916267,-2.0984015,0,0,0.001545714,6.97E-05,4.666666667,0,8.9E-05,0,0.010631111,0,0.006867182,0.009420952,0.04784,-0.024634233,0,1.68563276,0.014172345,9,6,4,8,5,5,5,100,10,10,100,9,12,8,100,5,5,4,100,5,2,6,6,6,100,6,100,100,100,100,100,100,9,5,100,3,100,100,100,6,9,7,6,100,10,5,9,6,5,11,100,9,6,6,5,100,100,3,5,7,7,7,7,7,100,100,6,10,100,4,10,100,100,7,10,100,7,1781,1069,4.169925001,2.286,BL,IN,-0.810242272,0.774193548,NEUTRAL,NEUT,NEUTRAL
DNMT1_DU-145,-0.048378,0,1.274132273,0,0,0.00874169,0.153122867,0,0,0.0064849,0.618804278,0,0.0258158,0,0,1.001084552,0,-2.1254096,0,0.635545733,0.163092393,0,0,0,0.0101703,0.00832125,4.87E-05,0.010890905,0.010012,0,0.937846,0,0,1.45910325,-0.001838533,-1.9177425,0,0,0.001486429,6.7E-05,-0.384406556,0,8.56E-05,0,0.010649556,0,0.006603455,0.009424952,0.047923,0.01102407,0,0.84790448,0.015018414,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,4400,3300,4.169925001,10.634,AJ,CA,0.030145649,0.536585366,NEUTRAL,NEUT,UPREG
DNMT1_PC-3,0.029532667,0,1.274127879,0,0,0.00913831,0.5773332,0,0,0.0074649,0.335721361,0,0.02684656,0.117187034,0,0.906849966,0,-2.150898,0,0.410103367,0.372762214,0,0,0,0.0099777,0.0086535,4.77E-05,0.010850476,0.010711,0,1.06271395,0,0,1.278072,-0.001916267,-2.0984015,0,0,0.001545714,-4.65E-05,0.424149185,0,8.9E-05,0,0.010631111,0,0.006867182,0.009420952,0.04784,-0.005278,0,0.84790064,0.014172345,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,4400,3300,4.169925001,9.038,AJ,CA,0.030145649,0.536585366,NEUTRAL,NEUT,UPREG
DNMT3A_DU-145,-0.048378,0,1.274132273,0,0,0.00874169,0.153122867,0,0,0.0064849,0.618804278,0,0.0258158,0,0,1.001084552,0,-2.1254096,0,0.635545733,0.163092393,0,0,0,0.0101703,0.00832125,4.87E-05,0.010890905,0.010012,0,0.937846,0,0,1.45910325,-0.001838533,-1.9177425,0,0,0.001486429,6.7E-05,-0.384406556,0,8.56E-05,0,0.010649556,0,0.006603455,0.009424952,0.047923,0.01102407,0,0.84790448,0.015018414,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,4400,3300,4.169925001,2.354,AJ,CA,0.418310807,1.05,NEUTRAL,NEUT,NEUTRAL
DNMT3A_PC-3,0.029532667,0,1.274127879,0,0,0.00913831,0.5773332,0,0,0.0074649,0.335721361,0,0.02684656,0.117187034,0,0.906849966,0,-2.150898,0,0.410103367,0.372762214,0,0,0,0.0099777,0.0086535,4.77E-05,0.010850476,0.010711,0,1.06271395,0,0,1.278072,-0.001916267,-2.0984015,0,0,0.001545714,-4.65E-05,0.424149185,0,8.9E-05,0,0.010631111,0,0.006867182,0.009420952,0.04784,-0.005278,0,0.84790064,0.014172345,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,4400,3300,4.169925001,2.334,AJ,CA,0.418310807,1.05,NEUTRAL,NEUT,NEUTRAL
DNMT3B_DU-145,-0.048378,0,1.274132273,0,0,0.00874169,0.153122867,0,0,0.0064849,0.618804278,0,0.0258158,0,0,1.001084552,0,-2.1254096,0,0.635545733,0.163092393,0,0,0,0.0101703,0.00832125,4.87E-05,0.010890905,0.010012,0,0.937846,0,0,1.45910325,-0.001838533,-1.9177425,0,0,0.001486429,6.7E-05,-0.384406556,0,8.56E-05,0,0.010649556,0,0.006603455,0.009424952,0.047923,0.01102407,0,0.84790448,0.015018414,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,4400,3300,4.169925001,4.696,AJ,CA,0.454188421,2.071428571,NEUTRAL,GAIN,NEUTRAL
DNMT3B_PC-3,0.029532667,0,1.274127879,0,0,0.00913831,0.5773332,0,0,0.0074649,0.335721361,0,0.02684656,0.117187034,0,0.906849966,0,-2.150898,0,0.410103367,0.372762214,0,0,0,0.0099777,0.0086535,4.77E-05,0.010850476,0.010711,0,1.06271395,0,0,1.278072,-0.001916267,-2.0984015,0,0,0.001545714,-4.65E-05,0.424149185,0,8.9E-05,0,0.010631111,0,0.006867182,0.009420952,0.04784,-0.005278,0,0.84790064,0.014172345,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,4400,3300,4.169925001,4.616,AJ,CA,0.454188421,2.071428571,NEUTRAL,GAIN,NEUTRAL
