Gene,Cell Line,Alanine and Aspartate Metabolism,Aminosugar Metabolism,Arginine and Proline Metabolism,Bile Acid Biosynthesis,Biotin Metabolism,Cholesterol Metabolism,Citric Acid Cycle,CoA Biosynthesis,CoA Catabolism,Cysteine Metabolism,Fatty Acid Metabolism,Fatty acid activation,Fatty acid elongation,Fatty acid oxidation,Fatty acid oxidation_ peroxisome,Folate Metabolism,Galactose metabolism,Glutamate metabolism,Glutathione Metabolism,Glycine_ Serine_ and Threonine Metabolism,Glycolysis/Gluconeogenesis,Glyoxylate and Dicarboxylate Metabolism,Heme Biosynthesis,Heme Degradation,Histidine Metabolism,IMP Biosynthesis,Inositol Phosphate Metabolism,Lysine Metabolism,Methionine Metabolism,N-Glycan Degradation,NAD Metabolism,Nucleic acid degradation,Nucleotide Sugar Metabolism,Oxidative Phosphorylation,Pentose Phosphate Pathway,Pentose and Glucuronate Interconversions,Phenylalanine metabolism,Purine Catabolism,Pyrimidine Biosynthesis,Pyrimidine Catabolism,Pyruvate Metabolism,Salvage Pathway,Sphingolipid Metabolism,Steroid Metabolism,Tetrahydrobiopterin,Thiamine Metabolism,Triacylglycerol Synthesis,Tryptophan metabolism,Tyr_ Phe_ Trp Biosynthesis,Tyrosine metabolism,Ubiquinone Biosynthesis,Urea cycle/amino group metabolism,Valine_ Leucine_ and Isoleucine Metabolism,M_ala__L_e,M_arg__L_e,M_asn__L_e,M_asp__L_e,M_chol_e,M_cys__L_e,M_fol_e,M_glc__D_e,M_gln__L_e,M_glu__L_e,M_gly_e,M_gthox_e,M_gthrd_e,M_h2o_e,M_h_e,M_his__L_e,M_ile__L_e,M_inost_e,M_leu__L_e,M_lys__L_e,M_met__L_e,M_nh4_e,M_o2_e,M_phe__L_e,M_pi_e,M_ser__L_e,M_succ_e,M_thf_e,M_thr__L_e,M_trp__L_e,M_tyr__L_e,M_urea_e,M_val__L_e,M_ala__L_c,M_amp_c,M_arg__L_c,M_asn__L_c,M_asp__L_c,M_atp_c,M_chsterol_c,M_clpn_hs_c,M_cmp_c,M_cys__L_c,M_dag_hs_c,M_damp_c,M_dcmp_c,M_dgmp_c,M_dtmp_c,M_gln__L_c,M_glu__L_c,M_gly_c,M_glygn1_c,M_gmp_c,M_h2o_c,M_his__L_c,M_ile__L_c,M_leu__L_c,M_lpchol_hs_c,M_lys__L_c,M_mag_hs_c,M_met__L_c,M_pa_hs_c,M_pail_hs_c,M_pchol_hs_c,M_pe_hs_c,M_phe__L_c,M_pro__L_c,M_ps_hs_c,M_ser__L_c,M_sphmyln_hs_c,M_tag_hs_c,M_thr__L_c,M_trp__L_c,M_tyr__L_c,M_ump_c,M_val__L_c,M_xolest_hs_c,tot_biom,total_path,kcat,GeneExp,subsys,path_label,TCGA_val,CNV_val,TCGA_annot,CNV,SURV
ALDH5A1,MOLT-4,0.02971875,0.0,1.27412818182,0.0,0.0,0.00911107142857,0.34413873333300005,0.0,0.0,0.00959765,0.31362288888900003,0.0,0.02677604,0.0663059310345,0.0,0.940783241379,0.0,1.8055547,0.0,0.4850206,0.368050642857,0.0,0.0,0.0,0.0099909,0.008631,4.7776119403e-05,0.010853190476200002,0.0106635,0.0,-1.0304367,0.0,0.0,1.852017,-0.00191106666667,-2.0983995,0.0,0.0,0.00154171428571,-4.63684210526e-05,-0.648904814815,0.0,8.87341772152e-05,0.0,0.010632222222200002,0.0,0.0068491818181800005,0.00942133333333,0.047845,0.011001627907,0.0,0.84790096,0.08326634482760001,12,5,5,7,4,4,4,100,9,11,100,8,11,10,100,4,4,4,100,7,5,5,5,5,100,8,100,100,100,100,100,100,10,6,100,5,100,100,100,9,10,6,5,100,13,6,8,5,6,12,100,12,5,5,5,100,100,6,4,6,6,10,6,9,100,100,5,11,100,6,11,100,100,10,11,100,6,1788,1084,2.37851162325,2.434,AZ,CC,-0.227326157986,0.25,NEUTRAL,LOSS,NEUTRAL
ALDH5A1,RPMI-8226,0.015898166666700003,0.0,1.91048284848,0.0,0.0,0.00992,0.483325,0.0,0.0,0.0025,0.33824363888899994,0.0,0.0288782,0.0,0.0,0.962343517241,0.0,-1.8556859,0.30987266666700003,0.536208666667,0.448904964286,0.0,0.0,0.0,0.0095976,0.00930825,4.5671641791e-05,0.0107706190476,0.012089,0.0,1.0666886,0.0,0.0,1.9731185,-0.00206986666667,-0.008073,0.0,0.0,0.00166271428571,7.49473684211e-05,3.21548455556,0.0,9.56962025316e-05,0.0,0.010594666666700002,0.0,0.00738690909091,0.00941314285714,0.047676,0.975474209302,0.0,1.68591632,0.00111872413793,12,5,5,7,4,4,4,100,9,11,100,8,11,10,100,4,4,4,100,7,5,5,5,5,100,8,100,100,100,100,100,100,10,6,100,5,100,100,100,9,10,6,5,100,13,6,8,5,6,12,100,12,5,5,5,100,100,6,4,6,6,10,6,9,100,100,5,11,100,6,11,100,100,10,11,100,6,1788,1084,2.37851162325,2.287,AZ,CC,-0.227326157986,0.25,NEUTRAL,LOSS,NEUTRAL
ALDH5A1,SR,0.0229605,0.0,1.91053212121,0.0,0.0,0.00942611904762,0.289574733333,0.0,0.0,0.00498195,0.374062833333,0.0,0.0275944,0.0,0.0,1.08236955172,0.0,-2.1435774,0.0,0.806342333333,0.580301535714,0.0,0.0,0.0,0.0098376,0.008895,4.69552238806e-05,0.010821,0.0112185,0.0,0.87869985,0.0,0.0,1.10609925,-0.001973,-0.0076253,0.0,0.0,0.00237928571429,-4.77368421053e-05,-0.641824111111,0.0,9.14556962025e-05,0.0,0.0106175555556,0.0,0.00705836363636,0.0094180952381,0.047779,0.971820139535,0.0,1.68795568,0.002473,12,5,5,7,4,4,4,100,9,11,100,8,11,10,100,4,4,4,100,7,5,5,5,5,100,8,100,100,100,100,100,100,10,6,100,5,100,100,100,9,10,6,5,100,13,6,8,5,6,12,100,12,5,5,5,100,100,6,4,6,6,10,6,9,100,100,5,11,100,6,11,100,100,10,11,100,6,1788,1084,2.37851162325,2.287,AZ,CC,-0.227326157986,0.25,NEUTRAL,LOSS,NEUTRAL
ALDH6A1,CCRF-CEM,0.0293780833333,0.0,2.2449374848500003,0.0,0.0,0.009161,0.34973873333300004,0.0,0.0,0.009615,0.319047055556,0.0,0.026905,0.0,0.0,0.90173237931,0.0,1.3918066999999998,0.8947527777779999,0.400737533333,0.359855285714,0.0,0.0,0.0,0.0099666,0.00867225,4.76567164179e-05,0.0108481428571,0.010751,0.0,1.05,0.0,0.0,1.4520365,-0.0019208,-0.007384600000000002,0.0,0.0,0.00154914285714,6.98421052632e-05,-0.477600037037,0.0,8.91772151899e-05,0.0,0.01063,0.0,0.00688209090909,0.00942076190476,0.047835,0.499370697674,0.0,1.68563196,0.0105656551724,12,5,5,7,4,4,4,100,9,11,100,8,11,10,100,4,4,4,100,7,5,5,5,5,100,8,100,100,100,100,100,100,10,6,100,5,100,100,100,9,10,6,5,100,13,6,8,5,6,12,100,12,5,5,5,100,100,6,4,6,6,10,6,9,100,100,5,11,100,6,11,100,100,10,11,100,6,1788,1084,,6.922999999999999,AW,CA,-1.86267283509,0.000588235294118,NEUTRAL,LOSS,NEUTRAL
ALDH6A1,HL-60,0.0181061666667,0.0,0.854178121212,0.0,0.0,0.0101784761905,0.7187707333329999,0.0,0.0,0.00739795,0.257181194444,0.0,0.0295504,0.0,0.0,0.966495448276,0.0,-0.9573003,0.7835428888889999,0.548392466667,0.598773428571,0.0,0.0,0.0,0.0094719,0.009525,4.5e-05,0.010744238095200002,0.012545,0.0,1.1804756,0.0,0.0,1.4005005,-0.00212053333333,-2.0984925,0.0,0.0,0.00170142857143,-5.11578947368e-05,-0.824617925926,0.0,9.79113924051e-05,0.0,0.010582666666700002,0.0,0.007558727272729999,0.00941066666667,0.047622000000000005,-0.0520987674419,0.0,1.6855958,0.011953137930999998,12,5,5,7,4,4,4,100,9,11,100,8,11,10,100,4,4,4,100,7,5,5,5,5,100,8,100,100,100,100,100,100,10,6,100,5,100,100,100,9,10,6,5,100,13,6,8,5,6,12,100,12,5,5,5,100,100,6,4,6,6,10,6,9,100,100,5,11,100,6,11,100,100,10,11,100,6,1788,1084,,6.722,AW,CA,-1.86267283509,0.000588235294118,NEUTRAL,LOSS,NEUTRAL
ALDH6A1,K-562,0.015484333333299996,0.0,0.8959703030299999,0.0,0.0,0.0108118571429,0.5928131999999999,0.0,0.0,0.0025,0.214099055556,0.0,0.0311968,0.0,0.0,1.03845537931,0.0,-1.3213666000000002,0.613085,0.708174066667,0.558915678571,0.0,0.0,0.0,0.0091638,0.010056,4.33432835821e-05,0.0106794761905,0.013662,0.0,1.05,0.0,0.0,2.19965425,-0.0022448,-2.098548,0.0,0.0,0.00268985714286,-5.400000000000001e-05,3.11387737037,0.0,0.00010335443038,0.0,0.0,0.0,0.00797990909091,0.00940438095238,0.0,0.43492355814,0.0,1.68557328,0.00326437931034,12,5,5,7,4,4,4,100,9,11,100,8,11,10,100,4,4,4,100,7,5,5,5,5,100,8,100,100,100,100,100,100,10,6,100,5,100,100,100,9,10,6,5,100,13,6,8,5,6,12,100,12,5,5,5,100,100,6,4,6,6,10,6,9,100,100,5,11,100,6,11,100,100,10,11,100,6,1788,1084,,6.504,AW,CA,-1.86267283509,0.000588235294118,NEUTRAL,LOSS,NEUTRAL
ALDH6A1,MOLT-4,0.02971875,0.0,0.8536064545450001,0.0,0.0,0.00911107142857,0.34413873333300005,0.0,0.0,0.007465,0.28301519444400003,0.0,0.026776,0.0,0.0,0.939133448276,0.0,-1.9469214,0.226887444444,0.482888,0.217094821429,0.148338666667,0.0,0.0,0.0099909,0.008631,4.7776119403e-05,0.010853190476200002,0.0106635,0.0,1.0509385,0.0,0.0,1.852017,-0.00191106666667,-0.0073398,0.0,0.0,0.00154171428571,6.95263157895e-05,3.11111111111,0.0,8.87341772152e-05,0.0,0.010632222222200002,0.0,0.0068491818181800005,0.00942133333333,0.047845,0.987745813953,0.0,1.68563376,0.014230137931,12,5,5,7,4,4,4,100,9,11,100,8,11,10,100,4,4,4,100,7,5,5,5,5,100,8,100,100,100,100,100,100,10,6,100,5,100,100,100,9,10,6,5,100,13,6,8,5,6,12,100,12,5,5,5,100,100,6,4,6,6,10,6,9,100,100,5,11,100,6,11,100,100,10,11,100,6,1788,1084,,6.405,AW,CA,-1.86267283509,0.000588235294118,NEUTRAL,LOSS,NEUTRAL
ALDH6A1,RPMI-8226,0.015898166666700003,0.0,0.7936445151520001,0.0,0.0,0.00992,0.483325,0.0,0.0,0.0025,0.276524111111,0.0,0.0288782,0.0,0.0,0.962343517241,0.0,-1.8556859,0.30987266666700003,0.536208666667,0.618895857143,0.0,0.0,0.0,0.0095976,0.00930825,4.5671641791e-05,0.0107706190476,0.012089,0.0,1.1774902,0.0,0.0,0.91163475,-0.00206986666667,-0.008073,0.0,0.0,0.00166271428571,7.49473684211e-05,3.05713866667,0.0,9.56962025316e-05,0.0,0.010594666666700002,0.0,0.00738690909091,0.00941314285714,0.047676,0.487102116279,0.0,1.55608696,0.00111872413793,12,5,5,7,4,4,4,100,9,11,100,8,11,10,100,4,4,4,100,7,5,5,5,5,100,8,100,100,100,100,100,100,10,6,100,5,100,100,100,9,10,6,5,100,13,6,8,5,6,12,100,12,5,5,5,100,100,6,4,6,6,10,6,9,100,100,5,11,100,6,11,100,100,10,11,100,6,1788,1084,,8.279,AW,CA,-1.86267283509,0.000588235294118,NEUTRAL,LOSS,NEUTRAL
ALDH6A1,SR,0.0234215833333,0.0,1.0586590303,0.0,0.0,0.00942611904762,0.2895746,0.0,0.0,0.00498195,0.31651744444400004,0.0,0.0275944,0.0,0.0,1.08236955172,0.0,-2.0394161,0.115734666667,0.806342333333,0.652076678571,0.0,0.0,0.0,0.0098376,0.008895,4.69552238806e-05,0.010821,0.0112185,0.0,0.93078045,0.0,0.0,1.10609925,-0.001973,-0.0076253,0.0,0.0,0.00158885714286,-4.77368421053e-05,3.11692503704,0.0,9.14556962025e-05,0.0,0.0106175555556,0.0,0.00705836363636,0.0094180952381,0.047779,0.903885488372,0.0,1.68760032,0.00247303448276,12,5,5,7,4,4,4,100,9,11,100,8,11,10,100,4,4,4,100,7,5,5,5,5,100,8,100,100,100,100,100,100,10,6,100,5,100,100,100,9,10,6,5,100,13,6,8,5,6,12,100,12,5,5,5,100,100,6,4,6,6,10,6,9,100,100,5,11,100,6,11,100,100,10,11,100,6,1788,1084,,7.002000000000002,AW,CA,-1.86267283509,0.000588235294118,NEUTRAL,LOSS,NEUTRAL
ALDH9A1,CCRF-CEM,0.025240666666700003,0.0,1.27412763636,0.0,0.0,0.009161,0.34973873333300004,0.0,0.0,0.0049824,0.56046325,0.0,0.02690504,0.0361176551724,0.0,0.903381827586,0.0,1.8031846,0.0,0.398587333333,0.4201220000000001,0.0,0.0,0.0,0.0099666,0.00867225,4.76567164179e-05,0.0108481428571,0.010751,0.0,-0.93127165,0.0,0.0,0.83569425,-0.0019208,-1.8818132,0.0,0.0,0.00154914285714,6.98421052632e-05,-0.501379518519,0.0,8.91772151899e-05,0.0,0.01063,0.0,0.00688209090909,0.00942076190476,0.047835,0.0109986046512,0.0,0.84592208,0.0105656551724,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,3,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,4,100,100,100,4303,3204,-12.5507467825,9.392,AX,CA,-0.0847282444346,2.0,NEUTRAL,NEUT,UPREG
ALDH9A1,HL-60,0.01776525,0.0,1.91048,0.0,0.0,0.0101784761905,0.798114266667,0.0,0.0,0.004980699999999999,0.3972905000000001,0.0,0.0295504,0.0,0.0,0.966495448276,0.0,-2.1374159,0.0,0.545883366667,0.553606142857,0.0,0.0,0.0,0.0094719,0.009525,4.5e-05,0.010744238095200002,0.012545,0.0,1.065253,0.0,0.0,1.4005005,-0.00212053333333,-2.0984925,0.0,0.0,0.00254785714286,-5.11578947368e-05,0.777777777778,0.0,9.79113924051e-05,0.0,0.010582666666700002,0.0,0.007558727272729999,0.00941066666667,0.047622000000000005,-0.0273295581395,0.0,1.68591444,0.011953137930999998,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,3,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,4,100,100,100,4303,3204,-12.5507467825,9.321,AX,CA,-0.0847282444346,2.0,NEUTRAL,NEUT,UPREG
ALDH9A1,K-562,0.01804675,0.0,1.27410933333,0.0,0.0,0.0108118571429,0.389328066667,0.0,0.0,0.017377599999999997,0.383440083333,0.0,0.0311968,0.15981689655200002,0.0,1.03845537931,0.0,-2.1278168,0.0,0.7222399666670001,0.521809464286,0.0,0.0,0.0,0.0091638,0.010056,4.33432835821e-05,0.0106794761905,0.013662,0.0,0.88940715,0.0,0.0,2.19965425,-0.0022448,-2.098548,0.0,0.0,0.00179628571429,-5.400000000000001e-05,-0.570745148148,0.0,0.00010335443038,0.0,0.0,0.0,0.00797990909091,0.00940438095238,0.0,-0.0534485348837,0.0,0.84590968,0.110128172414,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,3,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,4,100,100,100,4303,3204,-12.5507467825,8.876,AX,CA,-0.0847282444346,2.0,NEUTRAL,NEUT,UPREG
ALDH9A1,MOLT-4,0.02971875,0.0,1.27412818182,0.0,0.0,0.00911107142857,0.34413873333300005,0.0,0.0,0.00959765,0.31362288888900003,0.0,0.02677604,0.0663059310345,0.0,0.940783241379,0.0,1.8055547,0.0,0.4850206,0.368050642857,0.0,0.0,0.0,0.0099909,0.008631,4.7776119403e-05,0.010853190476200002,0.0106635,0.0,-1.0304367,0.0,0.0,1.852017,-0.00191106666667,-2.0983995,0.0,0.0,0.00154171428571,-4.63684210526e-05,-0.648904814815,0.0,8.87341772152e-05,0.0,0.010632222222200002,0.0,0.0068491818181800005,0.00942133333333,0.047845,0.011001627907,0.0,0.84790096,0.08326634482760001,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,3,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,4,100,100,100,4303,3204,-12.5507467825,8.616,AX,CA,-0.0847282444346,2.0,NEUTRAL,NEUT,UPREG
ALDH9A1,RPMI-8226,0.015898166666700003,0.0,1.91048284848,0.0,0.0,0.00992,0.483325,0.0,0.0,0.0025,0.33824363888899994,0.0,0.0288782,0.0,0.0,0.962343517241,0.0,-1.8556859,0.30987266666700003,0.536208666667,0.448904964286,0.0,0.0,0.0,0.0095976,0.00930825,4.5671641791e-05,0.0107706190476,0.012089,0.0,1.0666886,0.0,0.0,1.9731185,-0.00206986666667,-0.008073,0.0,0.0,0.00166271428571,7.49473684211e-05,3.21548455556,0.0,9.56962025316e-05,0.0,0.010594666666700002,0.0,0.00738690909091,0.00941314285714,0.047676,0.975474209302,0.0,1.68591632,0.00111872413793,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,3,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,4,100,100,100,4303,3204,-12.5507467825,9.505,AX,CA,-0.0847282444346,2.0,NEUTRAL,NEUT,UPREG
ALDH9A1,SR,0.0229605,0.0,1.91053212121,0.0,0.0,0.00942611904762,0.289574733333,0.0,0.0,0.00498195,0.374062833333,0.0,0.0275944,0.0,0.0,1.08236955172,0.0,-2.1435774,0.0,0.806342333333,0.580301535714,0.0,0.0,0.0,0.0098376,0.008895,4.69552238806e-05,0.010821,0.0112185,0.0,0.87869985,0.0,0.0,1.10609925,-0.001973,-0.0076253,0.0,0.0,0.00237928571429,-4.77368421053e-05,-0.641824111111,0.0,9.14556962025e-05,0.0,0.0106175555556,0.0,0.00705836363636,0.0094180952381,0.047779,0.971820139535,0.0,1.68795568,0.002473,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,3,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,4,100,100,100,4303,3204,-12.5507467825,9.772,AX,CA,-0.0847282444346,2.0,NEUTRAL,NEUT,UPREG
ALDOB,CCRF-CEM,0.028102,0.0,1.91054109091,0.0,0.0,0.00814026190476,0.342648733333,0.0,0.0,0.0025,0.195245277778,0.0,0.0242522,0.0,0.0,0.901875896552,0.0,2.5209276000000003,0.7541357777779999,0.396910533333,-0.229706321429,0.0,0.0,0.0,0.010462799999999998,0.00781725,5.03134328358e-05,0.010952238095200002,0.008951,0.0,-0.69032755,0.0,0.0,2.01848925,1.474043,-0.0064593,0.0,0.0,0.00139642857143,-4.2e-05,3.24361077778,0.0,8.03797468354e-05,0.0,0.010677333333299998,0.0,0.00620363636364,0.00943085714286,0.048048,0.927445930233,0.0,1.68598056,0.00900810344828,6,10,9,11,8,9,12,100,17,7,100,13,19,14,100,9,8,7,100,11,8,8,9,9,100,12,100,100,100,100,100,100,8,12,100,7,100,100,100,8,8,14,9,100,7,10,12,9,9,8,100,8,10,9,8,100,100,9,12,9,10,12,10,13,100,100,13,9,100,8,11,100,100,9,9,100,10,1882,1134,3.65725889819,2.286,CH,CC,-2.14274901208,0.166666666667,DOWNREG,LOSS,DOWNREG
ALDOB,HL-60,0.0176538333333,0.0,1.91048675758,0.0,0.0,0.00956778571429,0.590568733333,0.0,0.0,0.0025,0.41301875,0.0,0.0279628,0.0,0.0,0.966719827586,0.0,-2.1280156000000003,0.0,0.54488,0.126618535714,0.00104066666667,0.0,0.0,0.0097689,0.0090135,4.65970149254e-05,0.0108065714286,0.0114685,0.0,1.01429155,0.0,0.0,1.4005005,0.7030141333329999,0.0012488,0.0,0.0,0.00273942857143,7.25789473684e-05,0.777777777778,0.0,9.26582278481e-05,0.0,0.0,0.0,0.0071527272727299985,0.00941676190476,0.0,0.903906186047,0.0,1.68591904,0.111481517241,6,10,9,11,8,9,12,100,17,7,100,13,19,14,100,9,8,7,100,11,8,8,9,9,100,12,100,100,100,100,100,100,8,12,100,7,100,100,100,8,8,14,9,100,7,10,12,9,9,8,100,8,10,9,8,100,100,9,12,9,10,12,10,13,100,100,13,9,100,8,11,100,100,9,9,100,10,1882,1134,3.65725889819,2.2880000000000003,CH,CC,-2.14274901208,0.166666666667,DOWNREG,LOSS,DOWNREG
ALDOB,K-562,0.033671666666700004,0.0,1.91049066667,0.0,0.0,0.0092124047619,0.01313,0.0,0.0,0.0025,0.407680583333,0.0,0.0270388,0.0,0.0,1.03813993103,0.0,-2.1286099,0.0,0.705546066667,-0.19340725,0.00106133333333,0.0,0.0,0.0099417,0.00871575,4.75223880597e-05,0.0108428571429,0.0108415,0.0,0.9002238000000001,0.0,0.0,2.107334,1.2181593333299998,-0.0077496000000000015,0.0,0.0,0.00155685714286,7.02105263158e-05,0.970333148148,0.0,8.96202531646e-05,0.0,0.0,0.0,0.00691636363636,0.00942019047619,0.0,0.43492355814,0.0,1.68500296,-0.0177177241379,6,10,9,11,8,9,12,100,17,7,100,13,19,14,100,9,8,7,100,11,8,8,9,9,100,12,100,100,100,100,100,100,8,12,100,7,100,100,100,8,8,14,9,100,7,10,12,9,9,8,100,8,10,9,8,100,100,9,12,9,10,12,10,13,100,100,13,9,100,8,11,100,100,9,9,100,10,1882,1134,3.65725889819,2.286,CH,CC,-2.14274901208,0.166666666667,DOWNREG,LOSS,DOWNREG
ALDOB,MOLT-4,0.02682325,0.0,1.91050054545,0.0,0.0,0.00832685714286,0.399742933333,0.0,0.0,0.0025,0.27807866666700004,0.0,0.024737,0.0885864137931,0.0,0.938978689655,0.0,-2.1476106,0.0,0.481599133333,0.104905285714,0.0,0.0,0.0,0.010372200000000002,0.007974,4.98208955224e-05,0.010933238095200002,0.00928,0.0,1.0100256,0.0,0.0,0.8774985000000001,1.20473686667,-0.0066286,0.0,0.0,0.00142428571429,-4.28421052632e-05,-0.777777777778,0.0,8.19620253165e-05,0.0,0.0106686666667,0.0,0.0063275454545500005,0.00942914285714,0.048009,0.431366627907,0.0,1.6859284,0.0159037931034,6,10,9,11,8,9,12,100,17,7,100,13,19,14,100,9,8,7,100,11,8,8,9,9,100,12,100,100,100,100,100,100,8,12,100,7,100,100,100,8,8,14,9,100,7,10,12,9,9,8,100,8,10,9,8,100,100,9,12,9,10,12,10,13,100,100,13,9,100,8,11,100,100,9,9,100,10,1882,1134,3.65725889819,2.286,CH,CC,-2.14274901208,0.166666666667,DOWNREG,LOSS,DOWNREG
ALDOB,RPMI-8226,0.0306644166667,0.0,1.91054178788,0.0,0.0,0.008037047619049999,-0.0258966,0.0,0.0,0.0025,0.412767361111,0.0,0.023984400000000003,0.0747788275862,0.0,0.957409103448,0.0,-2.122248,0.0,0.5220451333330001,-0.28044614285700004,0.00112966666667,0.0,0.0,0.0105132,0.007731,5.05820895522e-05,0.0,0.0087695,0.0,1.04251765,0.0,0.0,1.4191105,1.22395426667,0.0013556,0.0,0.0,0.001381,-4.15263157895e-05,3.4396253703699995,0.0,7.94936708861e-05,0.0,0.0,0.0,0.006135,0.0,0.0,0.964521767442,0.0,1.68603868,-0.0353515172414,6,10,9,11,8,9,12,100,17,7,100,13,19,14,100,9,8,7,100,11,8,8,9,9,100,12,100,100,100,100,100,100,8,12,100,7,100,100,100,8,8,14,9,100,7,10,12,9,9,8,100,8,10,9,8,100,100,9,12,9,10,12,10,13,100,100,13,9,100,8,11,100,100,9,9,100,10,1882,1134,3.65725889819,2.286,CH,CC,-2.14274901208,0.166666666667,DOWNREG,LOSS,DOWNREG
ALDOB,SR,0.0454034166667,0.0,1.2741758181799998,0.0,0.0,0.00520061904762,0.0331500666667,0.0,0.0,0.0025,0.252833527778,0.0,0.01570624,0.0,0.0,0.851492448276,0.0,1.6972401999999998,0.0,0.279287366667,-0.14467675,0.001317,0.0,0.0,0.012078299999999998,0.005034,5.89701492537e-05,0.00892533333333,0.003094,0.0,-0.981398,0.0,0.0,0.49715225,2.0294626,-0.0038425,0.0,0.0,0.000899142857143,4.05263157895e-05,-0.594326444444,0.0,5.17721518987e-05,0.0,0.0,0.0,0.00399481818182,0.0,0.0,0.448440581395,0.0,0.84336252,-0.023375,6,10,9,11,8,9,12,100,17,7,100,13,19,14,100,9,8,7,100,11,8,8,9,9,100,12,100,100,100,100,100,100,8,12,100,7,100,100,100,8,8,14,9,100,7,10,12,9,9,8,100,8,10,9,8,100,100,9,12,9,10,12,10,13,100,100,13,9,100,8,11,100,100,9,9,100,10,1882,1134,3.65725889819,2.2880000000000003,CH,CC,-2.14274901208,0.166666666667,DOWNREG,LOSS,DOWNREG
ALG2,CCRF-CEM,0.025240666666700003,0.0,1.27412763636,0.0,0.0,0.009161,0.34973873333300004,0.0,0.0,0.0049824,0.56046325,0.0,0.02690504,0.0361176551724,0.0,0.903381827586,0.0,1.8031846,0.0,0.398587333333,0.4201220000000001,0.0,0.0,0.0,0.0099666,0.00867225,4.76567164179e-05,0.0108481428571,0.010751,0.0,-0.93127165,0.0,0.0,0.83569425,-0.0019208,-1.8818132,0.0,0.0,0.00154914285714,6.98421052632e-05,-0.501379518519,0.0,8.91772151899e-05,0.0,0.01063,0.0,0.00688209090909,0.00942076190476,0.047835,0.0109986046512,0.0,0.84592208,0.0105656551724,13,5,10,12,9,4,9,100,14,12,100,8,16,6,100,9,9,9,100,3,10,10,10,10,100,13,100,100,100,100,100,100,11,13,100,10,100,100,100,11,11,11,10,100,14,11,13,10,11,13,100,7,10,10,10,100,100,11,9,11,11,15,11,14,100,100,10,12,100,11,15,100,100,12,12,100,11,1878,1174,,2.4,AS,IN,0.0917086252303,0.2,NEUTRAL,LOSS,NEUTRAL
ALG2,HL-60,0.01776525,0.0,1.91048,0.0,0.0,0.0101784761905,0.798114266667,0.0,0.0,0.004980699999999999,0.3972905000000001,0.0,0.0295504,0.0,0.0,0.966495448276,0.0,-2.1374159,0.0,0.545883366667,0.553606142857,0.0,0.0,0.0,0.0094719,0.009525,4.5e-05,0.010744238095200002,0.012545,0.0,1.065253,0.0,0.0,1.4005005,-0.00212053333333,-2.0984925,0.0,0.0,0.00254785714286,-5.11578947368e-05,0.777777777778,0.0,9.79113924051e-05,0.0,0.010582666666700002,0.0,0.007558727272729999,0.00941066666667,0.047622000000000005,-0.0273295581395,0.0,1.68591444,0.011953137930999998,13,5,10,12,9,4,9,100,14,12,100,8,16,6,100,9,9,9,100,3,10,10,10,10,100,13,100,100,100,100,100,100,11,13,100,10,100,100,100,11,11,11,10,100,14,11,13,10,11,13,100,7,10,10,10,100,100,11,9,11,11,15,11,14,100,100,10,12,100,11,15,100,100,12,12,100,11,1878,1174,,2.471,AS,IN,0.0917086252303,0.2,NEUTRAL,LOSS,NEUTRAL
