Gene,Cell Line,Alanine and Aspartate Metabolism,Aminosugar Metabolism,Arginine and Proline Metabolism,Bile Acid Biosynthesis,Biotin Metabolism,Cholesterol Metabolism,Citric Acid Cycle,CoA Biosynthesis,CoA Catabolism,Cysteine Metabolism,Fatty Acid Metabolism,Fatty acid activation,Fatty acid elongation,Fatty acid oxidation,Fatty acid oxidation_ peroxisome,Folate Metabolism,Galactose metabolism,Glutamate metabolism,Glutathione Metabolism,Glycine_ Serine_ and Threonine Metabolism,Glycolysis/Gluconeogenesis,Glyoxylate and Dicarboxylate Metabolism,Heme Biosynthesis,Heme Degradation,Histidine Metabolism,IMP Biosynthesis,Inositol Phosphate Metabolism,Lysine Metabolism,Methionine Metabolism,N-Glycan Degradation,NAD Metabolism,Nucleic acid degradation,Nucleotide Sugar Metabolism,Oxidative Phosphorylation,Pentose Phosphate Pathway,Pentose and Glucuronate Interconversions,Phenylalanine metabolism,Purine Catabolism,Pyrimidine Biosynthesis,Pyrimidine Catabolism,Pyruvate Metabolism,Salvage Pathway,Sphingolipid Metabolism,Steroid Metabolism,Tetrahydrobiopterin,Thiamine Metabolism,Triacylglycerol Synthesis,Tryptophan metabolism,Tyr_ Phe_ Trp Biosynthesis,Tyrosine metabolism,Ubiquinone Biosynthesis,Urea cycle/amino group metabolism,Valine_ Leucine_ and Isoleucine Metabolism,M_ala__L_e,M_arg__L_e,M_asn__L_e,M_asp__L_e,M_chol_e,M_cys__L_e,M_fol_e,M_glc__D_e,M_gln__L_e,M_glu__L_e,M_gly_e,M_gthox_e,M_gthrd_e,M_h2o_e,M_h_e,M_his__L_e,M_ile__L_e,M_inost_e,M_leu__L_e,M_lys__L_e,M_met__L_e,M_nh4_e,M_o2_e,M_phe__L_e,M_pi_e,M_ser__L_e,M_succ_e,M_thf_e,M_thr__L_e,M_trp__L_e,M_tyr__L_e,M_urea_e,M_val__L_e,M_ala__L_c,M_amp_c,M_arg__L_c,M_asn__L_c,M_asp__L_c,M_atp_c,M_chsterol_c,M_clpn_hs_c,M_cmp_c,M_cys__L_c,M_dag_hs_c,M_damp_c,M_dcmp_c,M_dgmp_c,M_dtmp_c,M_gln__L_c,M_glu__L_c,M_gly_c,M_glygn1_c,M_gmp_c,M_h2o_c,M_his__L_c,M_ile__L_c,M_leu__L_c,M_lpchol_hs_c,M_lys__L_c,M_mag_hs_c,M_met__L_c,M_pa_hs_c,M_pail_hs_c,M_pchol_hs_c,M_pe_hs_c,M_phe__L_c,M_pro__L_c,M_ps_hs_c,M_ser__L_c,M_sphmyln_hs_c,M_tag_hs_c,M_thr__L_c,M_trp__L_c,M_tyr__L_c,M_ump_c,M_val__L_c,M_xolest_hs_c,tot_biom,total_path,kcat,GeneExp,subsys,path_label,TCGA_val,CNV_val,TCGA_annot,CNV,SURV
ABCC1,DU-145,0.0322541666667,0.0,0.34101215151500003,0.0,0.0,0.00874169047619,0.153122866667,0.0,0.0,0.0094686,0.35234075,0.0,0.025963,0.0,0.0,0.993233103448,0.0,-1.8975807,0.285072777778,0.606472633333,0.381501,0.0,0.0,0.0,0.010170299999999998,0.00832125,4.87462686567e-05,0.0108909047619,0.010012,0.0,1.16389105,0.0,0.0,0.97029175,-0.00183853333333,0.001633,0.0,0.0,0.00148642857143,6.7e-05,0.849360814815,0.0,8.55696202532e-05,0.0,0.0106495555556,0.0,0.00660345454545,0.00942495238095,0.047923,0.499396162791,0.0,0.84790448,0.0150184482759,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,4400,3300,19.1630009778,6.278,AB,SC,0.304784298684,1.5,NEUTRAL,NEUT,NEUTRAL
ABCC1,PC-3,0.029532666666700007,0.0,0.915860727273,0.0,0.0,0.00913830952381,0.5773332,0.0,0.0,0.0074649,0.324420694444,0.0,0.02684656,0.0,0.0,0.906849965517,0.0,-1.9393894,0.235009555556,0.410103366667,0.439822035714,0.0,0.0,0.0,0.0099777,0.0086535,4.77164179104e-05,0.0108504761905,0.010711,0.0,1.05,0.0,0.0,1.336672,-0.00191626666667,-0.0073641,0.0,0.0,0.00154571428571,6.96842105263e-05,2.33333333333,0.0,8.89873417722e-05,0.0,0.0106311111111,0.0,0.00686718181818,0.00942095238095,0.04784,-0.00577451162791,0.0,1.68592224,0.0141723103448,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,4400,3300,19.1630009778,5.732,AB,SC,0.304784298684,1.5,NEUTRAL,NEUT,NEUTRAL
ABCC3,DU-145,0.0322541666667,0.0,1.27413227273,0.0,0.0,0.00874169047619,0.153122866667,0.0,0.0,0.0094686,0.35289625,0.0,0.0258158,0.0,0.0,0.993233103448,0.0,-2.1541462000000005,0.0,0.606472633333,0.177982571429,0.0,0.0,0.0,0.010170299999999998,0.00832125,4.87462686567e-05,0.0108909047619,0.010012,0.0,0.9330835,0.0,0.0,1.45910325,-0.00183853333333,-2.098367,0.0,0.0,0.00148642857143,-4.46842105263e-05,0.5261568888889999,0.0,8.55696202532e-05,0.0,0.0106495555556,0.0,0.00660345454545,0.00942495238095,0.047923,0.0110240697674,0.0,0.84592524,0.0150184137931,17,11,14,17,14,10,15,100,20,18,100,14,22,18,100,15,15,8,100,15,12,16,16,16,100,16,100,100,100,100,100,100,19,17,100,7,100,100,100,16,19,17,16,100,18,15,18,15,9,19,100,17,16,16,9,100,100,13,15,17,17,17,17,17,100,100,16,20,100,8,19,100,100,17,20,100,17,2030,1282,19.1630009778,8.463,AB,SC,-0.7718511102410001,4.8,NEUTRAL,GAIN,NEUTRAL
ABCC3,PC-3,0.02539525,0.0,1.91049151515,0.0,0.0,0.00913830952381,0.5773332,0.0,0.0,0.00498245,0.322046,0.0,0.0268466,0.117187034483,0.0,0.906849965517,0.0,1.8451563,0.00351166666667,0.410103366667,0.719525214286,0.0,0.0,0.0,0.0099777,0.0086535,4.77164179104e-05,0.0108504761905,0.010711,0.0,-1.02887735,0.0,0.0,1.431643,-0.00191626666667,-0.0073641,0.0,0.0,0.00154571428571,-4.64736842105e-05,-0.777777777778,0.0,8.89873417722e-05,0.0,0.0106311111111,0.0,0.00686718181818,0.00942095238095,0.04784,-0.00376179069767,0.0,1.68592224,0.0141723103448,17,11,14,17,14,10,15,100,20,18,100,14,22,18,100,15,15,8,100,15,12,16,16,16,100,16,100,100,100,100,100,100,19,17,100,7,100,100,100,16,19,17,16,100,18,15,18,15,9,19,100,17,16,16,9,100,100,13,15,17,17,17,17,17,100,100,16,20,100,8,19,100,100,17,20,100,17,2030,1282,19.1630009778,5.922999999999999,AB,SC,-0.7718511102410001,4.8,NEUTRAL,GAIN,NEUTRAL
ABCC4,DU-145,0.03225425,0.0,1.85293284848,0.0,0.0,0.00874169047619,0.153122733333,0.0,0.0,0.021403400000000003,0.393573861111,0.0,0.0258158,0.049908482758599985,0.0,0.993233103448,0.0,-2.1541462000000005,0.0,0.606472633333,0.644232321429,0.0,0.0,0.0,0.010170299999999998,0.00832125,4.87462686567e-05,0.0108909047619,0.010012,0.0,1.0356083,0.0,0.0,0.669009,-0.00183853333333,-0.0070047,0.0,0.0,0.00148642857143,-4.46842105263e-05,-0.0147103703704,0.0,8.55696202532e-05,0.0,0.0106495555556,0.0,0.00660345454545,0.00942495238095,0.047923,0.0110240697674,0.0,1.60994204,0.0974006206897,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,4400,3300,19.1630009778,6.601,AB,SC,1.58773323493,0.8648648648649999,NEUTRAL,NEUT,NEUTRAL
ABCC4,PC-3,0.029532666666700007,0.0,1.91027221212,0.0,0.0,0.00913830952381,0.5773332,0.0,0.0,0.0096071,0.292402944444,0.0,0.02684656,0.117187034483,0.0,0.906849965517,0.0,-2.150898,0.0,0.412245566667,0.816228821429,0.0,0.0,0.0,0.0099777,0.0086535,4.77164179104e-05,0.0108504761905,0.010711,0.0,1.06271395,0.0,0.0,0.84103775,-0.00191626666667,-2.0984015,0.0,0.0,0.00154571428571,6.96842105263e-05,-0.10601,0.0,8.89873417722e-05,0.0,0.0106311111111,0.0,0.00686718181818,0.00942095238095,0.04784,0.011,0.0,1.68761116,0.0141723448276,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,4400,3300,19.1630009778,6.051,AB,SC,1.58773323493,0.8648648648649999,NEUTRAL,NEUT,NEUTRAL
ABCC5,DU-145,0.03225425,0.0,1.85293284848,0.0,0.0,0.00874169047619,0.153122733333,0.0,0.0,0.021403400000000003,0.393573861111,0.0,0.0258158,0.049908482758599985,0.0,0.993233103448,0.0,-2.1541462000000005,0.0,0.606472633333,0.644232321429,0.0,0.0,0.0,0.010170299999999998,0.00832125,4.87462686567e-05,0.0108909047619,0.010012,0.0,1.0356083,0.0,0.0,0.669009,-0.00183853333333,-0.0070047,0.0,0.0,0.00148642857143,-4.46842105263e-05,-0.0147103703704,0.0,8.55696202532e-05,0.0,0.0106495555556,0.0,0.00660345454545,0.00942495238095,0.047923,0.0110240697674,0.0,1.60994204,0.0974006206897,17,6,11,13,10,5,10,100,15,15,100,9,17,7,100,10,10,10,100,4,11,11,11,11,100,14,100,100,100,100,100,100,14,14,100,11,100,100,100,14,14,12,11,100,18,12,14,11,12,16,100,11,11,11,11,100,100,12,10,12,12,16,12,15,100,100,11,15,100,12,17,100,100,15,15,100,12,1917,1213,19.1630009778,3.214,AB,SC,0.292837962081,3.6,NEUTRAL,GAIN,NEUTRAL
ABCC5,PC-3,0.029532666666700007,0.0,1.91027221212,0.0,0.0,0.00913830952381,0.5773332,0.0,0.0,0.0096071,0.292402944444,0.0,0.02684656,0.117187034483,0.0,0.906849965517,0.0,-2.150898,0.0,0.412245566667,0.816228821429,0.0,0.0,0.0,0.0099777,0.0086535,4.77164179104e-05,0.0108504761905,0.010711,0.0,1.06271395,0.0,0.0,0.84103775,-0.00191626666667,-2.0984015,0.0,0.0,0.00154571428571,6.96842105263e-05,-0.10601,0.0,8.89873417722e-05,0.0,0.0106311111111,0.0,0.00686718181818,0.00942095238095,0.04784,0.011,0.0,1.68761116,0.0141723448276,17,6,11,13,10,5,10,100,15,15,100,9,17,7,100,10,10,10,100,4,11,11,11,11,100,14,100,100,100,100,100,100,14,14,100,11,100,100,100,14,14,12,11,100,18,12,14,11,12,16,100,11,11,11,11,100,100,12,10,12,12,16,12,15,100,100,11,15,100,12,17,100,100,15,15,100,12,1917,1213,19.1630009778,3.104,AB,SC,0.292837962081,3.6,NEUTRAL,GAIN,NEUTRAL
ABO,DU-145,-0.048378,0.0,1.27413227273,0.0,0.0,0.00874169047619,0.153122866667,0.0,0.0,0.006484899999999999,0.6188042777780001,0.0,0.0258158,0.0,0.0,1.00108455172,0.0,-2.1254096,0.0,0.635545733333,0.163092392857,0.0,0.0,0.0,0.010170299999999998,0.00832125,4.87462686567e-05,0.0108909047619,0.010012,0.0,0.937846,0.0,0.0,1.45910325,-0.00183853333333,-1.9177425,0.0,0.0,0.00148642857143,6.7e-05,-0.384406555556,0.0,8.55696202532e-05,0.0,0.0106495555556,0.0,0.00660345454545,0.00942495238095,0.047923,0.0110240697674,0.0,0.84790448,0.0150184137931,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,4400,3300,19.1630009778,2.286,BB,NO,-2.48916045297,10.25,DOWNREG,GAIN,NEUTRAL
ABO,PC-3,0.029532666666700007,0.0,1.27412787879,0.0,0.0,0.00913830952381,0.5773332,0.0,0.0,0.0074649,0.33572136111100004,0.0,0.02684656,0.117187034483,0.0,0.906849965517,0.0,-2.150898,0.0,0.410103366667,0.372762214286,0.0,0.0,0.0,0.0099777,0.0086535,4.77164179104e-05,0.0108504761905,0.010711,0.0,1.06271395,0.0,0.0,1.278072,-0.00191626666667,-2.0984015,0.0,0.0,0.00154571428571,-4.64736842105e-05,0.424149185185,0.0,8.89873417722e-05,0.0,0.0106311111111,0.0,0.00686718181818,0.00942095238095,0.04784,-0.005278,0.0,0.84790064,0.0141723448276,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,4400,3300,19.1630009778,2.349,BB,NO,-2.48916045297,10.25,DOWNREG,GAIN,NEUTRAL
