GENE,Alanine and Aspartate Metabolism,Aminosugar Metabolism,Arginine and Proline Metabolism,Bile Acid Biosynthesis,Biotin Metabolism,Cholesterol Metabolism,Citric Acid Cycle,CoA Biosynthesis,CoA Catabolism,Cysteine Metabolism,Fatty Acid Metabolism,Fatty acid activation,Fatty acid elongation,Fatty acid oxidation,Fatty acid oxidation_ peroxisome,Folate Metabolism,Galactose metabolism,Glutamate metabolism,Glutathione Metabolism,Glycine_ Serine_ and Threonine Metabolism,Glycolysis/Gluconeogenesis,Glyoxylate and Dicarboxylate Metabolism,Heme Biosynthesis,Heme Degradation,Histidine Metabolism,IMP Biosynthesis,Inositol Phosphate Metabolism,Lysine Metabolism,Methionine Metabolism,N-Glycan Degradation,NAD Metabolism,Nucleic acid degradation,Nucleotide Sugar Metabolism,Oxidative Phosphorylation,Pentose Phosphate Pathway,Pentose and Glucuronate Interconversions,Phenylalanine metabolism,Purine Catabolism,Pyrimidine Biosynthesis,Pyrimidine Catabolism,Pyruvate Metabolism,Salvage Pathway,Sphingolipid Metabolism,Steroid Metabolism,Tetrahydrobiopterin,Thiamine Metabolism,Triacylglycerol Synthesis,Tryptophan metabolism,Tyr_ Phe_ Trp Biosynthesis,Tyrosine metabolism,Ubiquinone Biosynthesis,Urea cycle/amino group metabolism,Valine_ Leucine_ and Isoleucine Metabolism,M_ala__L_e,M_arg__L_e,M_asn__L_e,M_asp__L_e,M_chol_e,M_cys__L_e,M_fol_e,M_glc__D_e,M_gln__L_e,M_glu__L_e,M_gly_e,M_gthox_e,M_gthrd_e,M_h2o_e,M_h_e,M_his__L_e,M_ile__L_e,M_inost_e,M_leu__L_e,M_lys__L_e,M_met__L_e,M_nh4_e,M_o2_e,M_phe__L_e,M_pi_e,M_ser__L_e,M_succ_e,M_thf_e,M_thr__L_e,M_trp__L_e,M_tyr__L_e,M_urea_e,M_val__L_e,M_ala__L_c,M_amp_c,M_arg__L_c,M_asn__L_c,M_asp__L_c,M_atp_c,M_chsterol_c,M_clpn_hs_c,M_cmp_c,M_cys__L_c,M_dag_hs_c,M_damp_c,M_dcmp_c,M_dgmp_c,M_dtmp_c,M_gln__L_c,M_glu__L_c,M_gly_c,M_glygn1_c,M_gmp_c,M_h2o_c,M_his__L_c,M_ile__L_c,M_leu__L_c,M_lpchol_hs_c,M_lys__L_c,M_mag_hs_c,M_met__L_c,M_pa_hs_c,M_pail_hs_c,M_pchol_hs_c,M_pe_hs_c,M_phe__L_c,M_pro__L_c,M_ps_hs_c,M_ser__L_c,M_sphmyln_hs_c,M_tag_hs_c,M_thr__L_c,M_trp__L_c,M_tyr__L_c,M_ump_c,M_val__L_c,M_xolest_hs_c,tot_biom,total_path,kcat,GeneExp,subsys,path_label,TCGA_val,CNV_val,TCGA_annot,CNV,SURV
A4GNT_A549,-0.04723475,0,1.274125364,0,0,0.009362786,0.387544267,0,0,0.0025,0.641733667,0,0.0274296,0,0,1.020761276,0,1.6829812,0,0.666527667,0.139846071,0,0,0,0.0098685,0.00884175,4.71E-05,0.010827476,0.0111065,0,-0.92894265,0,0,0.52946225,-0.0019604,-0.0075678,0,0,0.001579286,-4.75E-05,0.769359852,0,9.09E-05,0,0.010620667,0,0.007016364,0.009418667,0.047793,-0.022303209,0,0.84592052,0.009617724,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,4400,3300,0,2.286,BJ,NO,-1.841904842,3400,NEUTRAL,GAIN,NEUTRAL
A4GNT_EKVX,0.028418667,0,1.274126091,0,0,0.009300667,0.429210667,0,0,0.0096638,0.311273917,0,0.0272684,0.142536966,0,0.869035448,0,2.7134558,0.931400111,0.325940133,0.512891321,0,0,0,0.0098988,0.00879,4.73E-05,0.010833857,0.0109975,0,-0.58207605,0,0,1.44197325,-0.001948267,-0.0075115,0,0,0.00157,-4.72E-05,-0.501859593,0,9.04E-05,0,0.010623556,0,0.006975091,0.009419429,0.047806,0.010990116,0,0.84789912,-0.003010379,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,4400,3300,0,2.286,BJ,NO,-1.841904842,3400,NEUTRAL,GAIN,NEUTRAL
A4GNT_HOP-62,0.035225833,0,1.274176242,0,0,0.008308762,0.165745333,0,0,0.0074677,0.159174139,0,0.02485128,0.108295586,0,0.895637483,0,-2.157693,0,0.383819,0.672264036,0,0,0,0.0103809,0.007959,4.99E-05,0.010935048,0.0092485,0,1.07774035,0,0,0.94284075,-0.0017534,-0.0066123,0,0,0.001421571,-4.27E-05,3.111111111,0,8.18E-05,0,0.010669556,0,0.006315545,0.009429143,0.048013,0.960394047,0,0.8459802,0.04822969,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,4400,3300,0,2.286,BJ,NO,-1.841904842,3400,NEUTRAL,GAIN,NEUTRAL
A4GNT_HOP-92,0.031621,0,1.274138879,0,0,0.008147405,0.1683564,0,0,0.00498415,0.338806583,0,0.024271,0,0,0.878892655,0,-2.1540461,0,0.340811367,0.806773571,0,0,0,0.0104595,0.00782325,5.03E-05,0.010951619,0.008964,0,0.97772595,0,0,1.5729655,-0.001721933,-0.0064657,0,0,0.002377714,6.30E-05,0.488351444,0,8.04E-05,0,0.010677111,0,0.006208364,0.009430857,0.048047,0.011060233,0,0.84592972,0.003831724,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,4400,3300,0,2.286,BJ,NO,-1.841904842,3400,NEUTRAL,GAIN,NEUTRAL
A4GNT_NCI-H226,-0.04752075,0,1.274127091,0,0,0.009207429,0.510496067,0,0,0.0025,0.644494389,0,0.0270258,0,0,0.978650897,0,-2.1404035,0,0.572137,0.455677679,0,0,0,0.0099441,0.00871125,4.75E-05,0.010843286,0.0108325,0,0.98261285,0,0,0.48867575,-0.001929933,-0.0074267,0,0,0.002330286,-4.68E-05,0.914592593,0,8.96E-05,0,0.010627778,0,0.006913,0.00942019,0.047825,0.459764209,0,0.84592172,0.088570345,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,4400,3300,0,2.286,BJ,NO,-1.841904842,3400,NEUTRAL,GAIN,NEUTRAL
A4GNT_NCI-H322M,0.024749,0,1.274126818,0,0,0.009232524,0.331319467,0,0,0.0049823,0.323554333,0,0.0270914,0,0,0.996919621,0,-2.0203834,0.138642889,0.613373367,0.591450286,0,0,0,0.0099318,0.008733,4.75E-05,0.010840762,0.010877,0,1.1019271,0,0,1.20919025,-0.001935,-0.0074497,0,0,0.001559857,7.03E-05,-0.877679889,0,8.97E-05,0,0.010626667,0,0.006929727,0.00942,0.04782,0.444584279,0,0.84592152,0.01397131,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,4400,3300,0,2.286,BJ,NO,-1.841904842,3400,NEUTRAL,GAIN,NEUTRAL
A4GNT_NCI-H460,0.021303333,0,1.274166333,0,0,0.009734762,0.5381842,0,0,0.00498145,0.223036333,0,0.028397,0.137265034,0,1.024769448,0,-1.9428727,0.220196222,0.676791967,0.686772143,0,0,0,0.0096876,0.00915375,4.61E-05,0.010789571,0.011763,0,1.1310109,0,0,0.9595335,-0.002033333,-0.0079052,0,0,0.001635,-4.92E-05,-0.777777778,0,9.41E-05,0,0.010603333,0,0.007263818,0.009415048,0.047715,-0.03013714,0,0.8479544,0.003461862,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,4400,3300,0,2.286,BJ,NO,-1.841904842,3400,NEUTRAL,GAIN,NEUTRAL
A4GNT_NCI-H522,0.017583917,0,1.274166727,0,0,0.009674119,0.513561133,0,0,0.0025,0.287285389,0,0.0282392,0.111635586,0,0.989602793,0,1.8477818,0.083892,0.5973989,0.698176321,0,0,0,0.009717,0.00910275,4.63E-05,0.010795667,0.0116555,0,-0.8684664,0,0,0.896231,-0.002021533,-0.0046098,0,0,0.001626,-4.89E-05,-0.777777778,0,9.36E-05,0,0.010606222,0,0.007223364,0.009415619,0.047728,-0.011534814,0,0.84597736,0.102044241,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,4400,3300,0,2.286,BJ,NO,-1.841904842,3400,NEUTRAL,GAIN,NEUTRAL
AADAC_A549,-0.04723475,0,1.274125364,0,0,0.009362786,0.387544267,0,0,0.0025,0.641733667,0,0.0274296,0,0,1.020761276,0,1.6829812,0,0.666527667,0.139846071,0,0,0,0.0098685,0.00884175,4.71E-05,0.010827476,0.0111065,0,-0.92894265,0,0,0.52946225,-0.0019604,-0.0075678,0,0,0.001579286,-4.75E-05,0.769359852,0,9.09E-05,0,0.010620667,0,0.007016364,0.009418667,0.047793,-0.022303209,0,0.84592052,0.009617724,9,7,4,9,6,6,7,100,12,10,100,10,14,8,100,7,7,4,100,5,2,8,8,8,100,6,100,100,100,100,100,100,11,7,100,3,100,100,100,6,11,9,8,100,10,5,10,7,5,11,100,8,8,8,5,100,100,3,7,9,9,5,9,7,100,100,8,12,100,4,10,100,100,7,12,100,9,1812,1088,0,8.217,AV,NO,-3.86594942,21,DOWNREG,GAIN,NEUTRAL
AADAC_EKVX,0.028418667,0,1.274126091,0,0,0.009300667,0.429210667,0,0,0.0096638,0.311273917,0,0.0272684,0.142536966,0,0.869035448,0,2.7134558,0.931400111,0.325940133,0.512891321,0,0,0,0.0098988,0.00879,4.73E-05,0.010833857,0.0109975,0,-0.58207605,0,0,1.44197325,-0.001948267,-0.0075115,0,0,0.00157,-4.72E-05,-0.501859593,0,9.04E-05,0,0.010623556,0,0.006975091,0.009419429,0.047806,0.010990116,0,0.84789912,-0.003010379,9,7,4,9,6,6,7,100,12,10,100,10,14,8,100,7,7,4,100,5,2,8,8,8,100,6,100,100,100,100,100,100,11,7,100,3,100,100,100,6,11,9,8,100,10,5,10,7,5,11,100,8,8,8,5,100,100,3,7,9,9,5,9,7,100,100,8,12,100,4,10,100,100,7,12,100,9,1812,1088,0,4.393,AV,NO,-3.86594942,21,DOWNREG,GAIN,NEUTRAL
AADAC_HOP-62,0.035225833,0,1.274176242,0,0,0.008308762,0.165745333,0,0,0.0074677,0.159174139,0,0.02485128,0.108295586,0,0.895637483,0,-2.157693,0,0.383819,0.672264036,0,0,0,0.0103809,0.007959,4.99E-05,0.010935048,0.0092485,0,1.07774035,0,0,0.94284075,-0.0017534,-0.0066123,0,0,0.001421571,-4.27E-05,3.111111111,0,8.18E-05,0,0.010669556,0,0.006315545,0.009429143,0.048013,0.960394047,0,0.8459802,0.04822969,9,7,4,9,6,6,7,100,12,10,100,10,14,8,100,7,7,4,100,5,2,8,8,8,100,6,100,100,100,100,100,100,11,7,100,3,100,100,100,6,11,9,8,100,10,5,10,7,5,11,100,8,8,8,5,100,100,3,7,9,9,5,9,7,100,100,8,12,100,4,10,100,100,7,12,100,9,1812,1088,0,2.816,AV,NO,-3.86594942,21,DOWNREG,GAIN,NEUTRAL
AADAC_HOP-92,0.031621,0,1.274138879,0,0,0.008147405,0.1683564,0,0,0.00498415,0.338806583,0,0.024271,0,0,0.878892655,0,-2.1540461,0,0.340811367,0.806773571,0,0,0,0.0104595,0.00782325,5.03E-05,0.010951619,0.008964,0,0.97772595,0,0,1.5729655,-0.001721933,-0.0064657,0,0,0.002377714,6.30E-05,0.488351444,0,8.04E-05,0,0.010677111,0,0.006208364,0.009430857,0.048047,0.011060233,0,0.84592972,0.003831724,9,7,4,9,6,6,7,100,12,10,100,10,14,8,100,7,7,4,100,5,2,8,8,8,100,6,100,100,100,100,100,100,11,7,100,3,100,100,100,6,11,9,8,100,10,5,10,7,5,11,100,8,8,8,5,100,100,3,7,9,9,5,9,7,100,100,8,12,100,4,10,100,100,7,12,100,9,1812,1088,0,2.286,AV,NO,-3.86594942,21,DOWNREG,GAIN,NEUTRAL
AADAC_NCI-H226,-0.04752075,0,1.274127091,0,0,0.009207429,0.510496067,0,0,0.0025,0.644494389,0,0.0270258,0,0,0.978650897,0,-2.1404035,0,0.572137,0.455677679,0,0,0,0.0099441,0.00871125,4.75E-05,0.010843286,0.0108325,0,0.98261285,0,0,0.48867575,-0.001929933,-0.0074267,0,0,0.002330286,-4.68E-05,0.914592593,0,8.96E-05,0,0.010627778,0,0.006913,0.00942019,0.047825,0.459764209,0,0.84592172,0.088570345,9,7,4,9,6,6,7,100,12,10,100,10,14,8,100,7,7,4,100,5,2,8,8,8,100,6,100,100,100,100,100,100,11,7,100,3,100,100,100,6,11,9,8,100,10,5,10,7,5,11,100,8,8,8,5,100,100,3,7,9,9,5,9,7,100,100,8,12,100,4,10,100,100,7,12,100,9,1812,1088,0,2.286,AV,NO,-3.86594942,21,DOWNREG,GAIN,NEUTRAL
AADAC_NCI-H322M,0.024749,0,1.274126818,0,0,0.009232524,0.331319467,0,0,0.0049823,0.323554333,0,0.0270914,0,0,0.996919621,0,-2.0203834,0.138642889,0.613373367,0.591450286,0,0,0,0.0099318,0.008733,4.75E-05,0.010840762,0.010877,0,1.1019271,0,0,1.20919025,-0.001935,-0.0074497,0,0,0.001559857,7.03E-05,-0.877679889,0,8.97E-05,0,0.010626667,0,0.006929727,0.00942,0.04782,0.444584279,0,0.84592152,0.01397131,9,7,4,9,6,6,7,100,12,10,100,10,14,8,100,7,7,4,100,5,2,8,8,8,100,6,100,100,100,100,100,100,11,7,100,3,100,100,100,6,11,9,8,100,10,5,10,7,5,11,100,8,8,8,5,100,100,3,7,9,9,5,9,7,100,100,8,12,100,4,10,100,100,7,12,100,9,1812,1088,0,2.421,AV,NO,-3.86594942,21,DOWNREG,GAIN,NEUTRAL
AADAC_NCI-H460,0.021303333,0,1.274166333,0,0,0.009734762,0.5381842,0,0,0.00498145,0.223036333,0,0.028397,0.137265034,0,1.024769448,0,-1.9428727,0.220196222,0.676791967,0.686772143,0,0,0,0.0096876,0.00915375,4.61E-05,0.010789571,0.011763,0,1.1310109,0,0,0.9595335,-0.002033333,-0.0079052,0,0,0.001635,-4.92E-05,-0.777777778,0,9.41E-05,0,0.010603333,0,0.007263818,0.009415048,0.047715,-0.03013714,0,0.8479544,0.003461862,9,7,4,9,6,6,7,100,12,10,100,10,14,8,100,7,7,4,100,5,2,8,8,8,100,6,100,100,100,100,100,100,11,7,100,3,100,100,100,6,11,9,8,100,10,5,10,7,5,11,100,8,8,8,5,100,100,3,7,9,9,5,9,7,100,100,8,12,100,4,10,100,100,7,12,100,9,1812,1088,0,7.265,AV,NO,-3.86594942,21,DOWNREG,GAIN,NEUTRAL
AADAC_NCI-H522,0.017583917,0,1.274166727,0,0,0.009674119,0.513561133,0,0,0.0025,0.287285389,0,0.0282392,0.111635586,0,0.989602793,0,1.8477818,0.083892,0.5973989,0.698176321,0,0,0,0.009717,0.00910275,4.63E-05,0.010795667,0.0116555,0,-0.8684664,0,0,0.896231,-0.002021533,-0.0046098,0,0,0.001626,-4.89E-05,-0.777777778,0,9.36E-05,0,0.010606222,0,0.007223364,0.009415619,0.047728,-0.011534814,0,0.84597736,0.102044241,9,7,4,9,6,6,7,100,12,10,100,10,14,8,100,7,7,4,100,5,2,8,8,8,100,6,100,100,100,100,100,100,11,7,100,3,100,100,100,6,11,9,8,100,10,5,10,7,5,11,100,8,8,8,5,100,100,3,7,9,9,5,9,7,100,100,8,12,100,4,10,100,100,7,12,100,9,1812,1088,0,2.286,AV,NO,-3.86594942,21,DOWNREG,GAIN,NEUTRAL
AASS_A549,0.012486583,0,1.910265818,0,0,0.009335929,0.390325533,0,0,0.0025,0.300674028,0,0.0273602,0.13851931,0,1.020756034,0,-2.1304515,0,0.6664838,0.387155821,0,0,0,0.0098814,0.00881925,4.72E-05,0.002354762,0.0110595,0,1.0293873,0,0,1.10218925,-0.001955133,-2.098419,0,0,0.001575286,-4.74E-05,5.904038778,0,9.07E-05,0,0.010621778,0,0.006998636,0.009419048,0.047798,-0.022301581,0,1.68760376,0.011111172,10,6,6,6,5,5,10,100,15,7,100,9,17,16,100,5,4,7,100,13,10,6,5,5,100,3,100,100,100,100,100,100,6,11,100,8,100,100,100,6,6,12,5,100,11,7,7,6,10,8,100,10,6,5,8,100,100,11,10,7,6,12,6,4,100,100,11,7,100,9,8,100,100,7,7,100,6,1824,1089,4.169925001,2.443,CA,CA,-0.590641163,19,NEUTRAL,GAIN,DOWNREG
AASS_EKVX,0.01548875,0,1.878190515,0,0,0.009274238,0.432226533,0,0,0.0066248,0.557782944,0,0.0271996,0.073466966,0,0.869030207,0,-2.1348203,0,0.327151633,0.513955214,0,0,0,0.0099117,0.0087675,4.74E-05,0.002354905,0.0109505,0,1.10183545,0,0,0.8619535,-0.001942933,0.0015865,0,0,0.002664714,7.06E-05,3.369343926,0,9.01E-05,0,0.010624667,0,0.006957455,0.009419619,0.047811,0.98773593,0,1.64328588,0.018844448,10,6,6,6,5,5,10,100,15,7,100,9,17,16,100,5,4,7,100,13,10,6,5,5,100,3,100,100,100,100,100,100,6,11,100,8,100,100,100,6,6,12,5,100,11,7,7,6,10,8,100,10,6,5,8,100,100,11,10,7,6,12,6,4,100,100,11,7,100,9,8,100,100,7,7,100,6,1824,1089,4.169925001,3.6,CA,CA,-0.590641163,19,NEUTRAL,GAIN,DOWNREG
AASS_HOP-62,-0.04922475,0,1.910299909,0,0,0.008281881,0.168796333,0,0,0.0034201,0.54834225,0,0.02462064,0.108295586,0,0.923486034,0,-2.0563512,0,0.520242067,0.354914357,0.053850733,0,0,0.0103941,0.0079365,4.99E-05,0.002357381,0.009201,0,1.06113075,0,0,0.94284075,-0.001748333,0.001673,0,0,0.001417571,6.39E-05,1.872869259,0,8.16E-05,0,0.010670889,0,0.006297818,0.009429524,0.048019,0.942971349,0,1.6856632,0.088455931,10,6,6,6,5,5,10,100,15,7,100,9,17,16,100,5,4,7,100,13,10,6,5,5,100,3,100,100,100,100,100,100,6,11,100,8,100,100,100,6,6,12,5,100,11,7,7,6,10,8,100,10,6,5,8,100,100,11,10,7,6,12,6,4,100,100,11,7,100,9,8,100,100,7,7,100,6,1824,1089,4.169925001,5.477,CA,CA,-0.590641163,19,NEUTRAL,GAIN,DOWNREG
AASS_HOP-92,0.024113333,0,1.910305121,0,0,0.008120357,0.166672,0,0,0.00632165,0.430543361,0,0.0242006,0.099559241,0,0.877230552,0,-2.1443496,0,0.342549067,0.565464071,0,0,0,0.0104727,0.00780075,5.04E-05,0.002357762,0.0089165,0,0.97772595,0,0,1.20917075,-0.0017166,-1.9385835,0,0,0.001393429,6.28E-05,4.827491222,0,8.02E-05,0,0.010678444,0,0.006190364,0.009431048,0.048053,0.01106186,0,1.68764948,0.00534669,10,6,6,6,5,5,10,100,15,7,100,9,17,16,100,5,4,7,100,13,10,6,5,5,100,3,100,100,100,100,100,100,6,11,100,8,100,100,100,6,6,12,5,100,11,7,7,6,10,8,100,10,6,5,8,100,100,11,10,7,6,12,6,4,100,100,11,7,100,9,8,100,100,7,7,100,6,1824,1089,4.169925001,3.611,CA,CA,-0.590641163,19,NEUTRAL,GAIN,DOWNREG
AASS_NCI-H226,0.01614175,0,1.910270848,0,0,0.009180571,0.5132822,0,0,0.0066002,0.476207528,0,0.0269564,0,0,0.978645621,0,-1.8932122,0.269311778,0.574250267,0.354868036,0,0,0,0.009957,0.0086895,4.76E-05,0.002355143,0.0107855,0,1.05,0,0,1.29855575,-0.001924667,-2.0984055,0,0,0.002640857,7.00E-05,3.058839667,0,8.93E-05,0,0.010629111,0,0.006895273,0.009420571,0.047831,0.948569605,0,1.68563128,0.01273569,10,6,6,6,5,5,10,100,15,7,100,9,17,16,100,5,4,7,100,13,10,6,5,5,100,3,100,100,100,100,100,100,6,11,100,8,100,100,100,6,6,12,5,100,11,7,7,6,10,8,100,10,6,5,8,100,100,11,10,7,6,12,6,4,100,100,11,7,100,9,8,100,100,7,7,100,6,1824,1089,4.169925001,4.994,CA,CA,-0.590641163,19,NEUTRAL,GAIN,DOWNREG
AASS_NCI-H322M,0.01462825,0,1.91026997,0,0,0.009207429,0.333099467,0,0,0.0035833,0.325808333,0,0.02880856,0.085540414,0.000586368,0.99691469,0,1.7679701,0,0.615498733,0.636037071,0,0,0,0.0099441,0.00871125,4.75E-05,0.017209429,0.010833,0,-0.91162715,0,0,1.20919025,-0.001929933,0.0015925,0,0,0.002647714,7.02E-05,2.898791556,0,8.96E-05,0,0.010627778,0,0.006913182,0.00942019,0.047825,0.96671814,0,1.68563028,0.099430793,10,6,6,6,5,5,10,100,15,7,100,9,17,16,100,5,4,7,100,13,10,6,5,5,100,3,100,100,100,100,100,100,6,11,100,8,100,100,100,6,6,12,5,100,11,7,7,6,10,8,100,10,6,5,8,100,100,11,10,7,6,12,6,4,100,100,11,7,100,9,8,100,100,7,7,100,6,1824,1089,4.169925001,2.932,CA,CA,-0.590641163,19,NEUTRAL,GAIN,DOWNREG
AASS_NCI-H460,0.009966083,0,1.910253788,0,0,0.009708357,0.540953333,0,0,0.0025,0.293955361,0,0.02832796,0.105259724,0,1.025109034,0,1.7474886,0,0.676748333,0.779540857,0,0,0,0.0097005,0.00913125,4.62E-05,0.00235381,0.011716,0,-1.0308967,0,0,1.320883,-0.0020284,0.0015485,0,0,0.001631,7.35E-05,3.076718593,0,9.39E-05,0,0.010604444,0,0.007246182,0.009415238,0.04772,0.458236581,0,1.68561248,0.004948897,10,6,6,6,5,5,10,100,15,7,100,9,17,16,100,5,4,7,100,13,10,6,5,5,100,3,100,100,100,100,100,100,6,11,100,8,100,100,100,6,6,12,5,100,11,7,7,6,10,8,100,10,6,5,8,100,100,11,10,7,6,12,6,4,100,100,11,7,100,9,8,100,100,7,7,100,6,1824,1089,4.169925001,3.512,CA,CA,-0.590641163,19,NEUTRAL,GAIN,DOWNREG
AASS_NCI-H522,0.014060833,0,1.910255697,0,0,0.009649048,0.515332,0,0,0.0025,0.289524667,0,0.02994748,0.111635586,0.000583316,0.989597897,0,1.7764693,0,0.5973579,0.698914036,0,0,0,0.0097293,0.00908175,4.64E-05,0.017131619,0.0116115,0,-0.9064869,0,0,0.897666,-0.0020168,-0.0045982,0,0,0.001622143,7.32E-05,6.142375037,0,9.34E-05,0,0.010607333,0,0.007206818,0.00941581,0.047733,-0.011533186,0,1.6856146,0.01308269,10,6,6,6,5,5,10,100,15,7,100,9,17,16,100,5,4,7,100,13,10,6,5,5,100,3,100,100,100,100,100,100,6,11,100,8,100,100,100,6,6,12,5,100,11,7,7,6,10,8,100,10,6,5,8,100,100,11,10,7,6,12,6,4,100,100,11,7,100,9,8,100,100,7,7,100,6,1824,1089,4.169925001,2.48,CA,CA,-0.590641163,19,NEUTRAL,GAIN,DOWNREG
ABAT_A549,0.023856583,0,1.910264939,0,0,0.009362786,0.3875442,0,0,0.00498205,0.616657639,0,0.0274296,0,0,1.020761276,0,-2.1440966,0,0.666527667,0.422873929,0,0,0,0.0098685,0.00884175,4.71E-05,0.010827476,0.0111065,0,0.9516897,0,0,0.9194895,-0.0019604,-0.0075678,0,0,0.001579286,7.12E-05,4.851210148,0,9.09E-05,0,0.010620667,0,0.007016364,0.009418667,0.047793,0.954440977,0,1.68562476,0.009617759,9,5,5,5,4,4,9,100,14,6,100,8,16,15,100,4,3,6,100,12,9,5,4,4,100,5,100,100,100,100,100,100,5,10,100,7,100,100,100,5,5,11,4,100,10,6,6,5,9,7,100,9,5,4,7,100,100,10,9,6,5,11,5,6,100,100,10,6,100,8,7,100,100,6,6,100,5,1799,1068,0,3.399,AW,CA,-0.260136346,1200,NEUTRAL,GAIN,DOWNREG
ABAT_EKVX,0.023826083,0,1.91026697,0,0,0.009300667,0.429210667,0,0,0.00498215,0.597670944,0,0.0272684,0.035361655,0,0.869035448,0,-2.1446041,0,0.325005033,0.472348786,0,0,0,0.0098988,0.00879,4.73E-05,0.010833857,0.0109975,0,1.10214135,0,0,0.792891,-0.001948267,-0.0075115,0,0,0.002351143,-4.72E-05,3.443695815,0,9.04E-05,0,0.010623556,0,0.006975091,0.009419429,0.047806,0.987734302,0,1.68760508,-0.003010379,9,5,5,5,4,4,9,100,14,6,100,8,16,15,100,4,3,6,100,12,9,5,4,4,100,5,100,100,100,100,100,100,5,10,100,7,100,100,100,5,5,11,4,100,10,6,6,5,9,7,100,9,5,4,7,100,100,10,9,6,5,11,5,6,100,100,10,6,100,8,7,100,100,6,6,100,5,1799,1068,0,3.402,AW,CA,-0.260136346,1200,NEUTRAL,GAIN,DOWNREG
ABAT_HOP-62,0.024823167,0,1.910299,0,0,0.008308762,0.165745333,0,0,0.00342485,0.502428194,0,0.0246904,0,0,0.895637483,0,-2.1459078,0,0.3856687,0.536478536,0,0,0,0.0103809,0.007959,4.99E-05,0.010935048,0.0092485,0,1.07774035,0,0,0.4873,-0.0017534,-0.0066123,0,0,0.002418714,6.41E-05,2.516487704,0,8.18E-05,0,0.010669556,0,0.006315545,0.009429143,0.048013,0.948504977,0,1.68764236,0.047988966,9,5,5,5,4,4,9,100,14,6,100,8,16,15,100,4,3,6,100,12,9,5,4,4,100,5,100,100,100,100,100,100,5,10,100,7,100,100,100,5,5,11,4,100,10,6,6,5,9,7,100,9,5,4,7,100,100,10,9,6,5,11,5,6,100,100,10,6,100,8,7,100,100,6,6,100,5,1799,1068,0,3.586,AW,CA,-0.260136346,1200,NEUTRAL,GAIN,DOWNREG
