
breast
breast,80.35173487137234,0.6194144838212635,0.6194144838212635,0.824024024024024,0.8185053380782918,0.8185483870967742,0.8315151515151515,0.9215798511734402
breast
breast
breast,91.1569653485821,0.8597842835130971,0.8597842835130971,0.9219308700834327,0.8817679558011049,0.844,0.9364406779661016,0.9785407725321889
nsclc
nsclc,79.56733241052007,0.650709219858156,0.650709219858156,0.8120906801007557,0.7720230190349713,0.752568493150685,0.8287917737789202,0.8916155419222904
nsclc
nsclc
nsclc,96.29660091242049,0.942080378250591,0.942080378250591,0.9683417085427136,0.9390243902439024,0.8469991546914624,0.9596613545816733,0.990735975295934
melanoma
melanoma,96.33576600390758,0.8699799196787149,0.8699799196787149,0.9295708955223881,0.9860488290981564,0.9637894736842105,0.9890818858560795,1.0
melanoma
melanoma
melanoma,98.9481630651514,0.9693775100401606,0.9693775100401606,0.98095703125,0.9975308641975309,0.9874791318864775,1.0,1.0
complex
complex,94.27123291790862,0.7435102040816327,0.7435102040816327,0.9239177025289327,0.9196024157020635,0.9518448079117535,0.9888068260011926,0.999316379546076
complex
complex,91.16216146884474,0.6689795918367347,0.6689795918367347,0.8842975206611571,0.8851093512781585,0.9273184868822453,0.9700105306533584,0.9882714069730151
complex
leukemia
leukemia,98.2351028111015,0.9244186046511628,0.9244186046511628,0.970126582278481,0.9710071210579858,0.9685589519650655,1.0,1.0
leukemia
leukemia,93.14650742952367,0.7587209302325582,0.7587209302325582,0.9121756487025948,0.9286754002911208,0.9482001755926251,0.9812130971551262,0.9906832298136645
leukemia
colon
colon,99.24834993407485,0.9526726057906458,0.9526726057906458,0.9892008639308856,0.9929617117117117,0.9786641929499073,1.0,1.0
colon
colon,96.15991613858205,0.8596881959910914,0.8596881959910914,0.9366123093108889,0.9469168900804289,0.9531835205992509,0.9935825892857143,0.9957710741471666
colon
prostate
prostate,99.0347012906716,0.9573643410852714,0.9573643410852714,0.9885864793678666,0.9817578772802653,0.9956140350877193,1.0,1.0
prostate
prostate,98.23968879614601,0.9496124031007752,0.9496124031007752,0.995640802092415,0.9681112019623875,0.9882697947214076,1.0,1.0
prostate
ovarian
ovarian,98.39424141749724,0.9623059866962306,0.9623059866962306,0.9829842931937173,0.9785992217898832,0.9529346622369879,0.9930578512396695,1.0
ovarian
ovarian,90.57196871756247,0.741130820399113,0.741130820399113,0.8728056667693255,0.906897618311166,0.8950307091010609,0.9494137353433835,0.9763569763569763
ovarian
cns
cns,93.63075404171293,0.8780487804878049,0.8780487804878049,0.9298245614035089,0.9117647058823529,0.8318181818181818,0.9380530973451328,0.9712793733681462
cns
cns,87.18831507563903,0.7560975609756098,0.7560975609756098,0.8582677165354331,0.8451086956521738,0.8194444444444444,0.8790322580645161,0.9283582089552239
cns
breast
breast,80.80757404110696,0.6255778120184899,0.6255778120184899,0.8095815645845967,0.7776104417670684,0.6255778120184899,0.8130328867235078,0.9236732259988073,SURV
breast
breast
breast,92.5925925925926,0.8466872110939908,0.8466872110939908,0.9314825753101005,0.8993288590604027,0.8466872110939908,0.9359050445103857,0.9751364463311099,SURV
nsclc
nsclc,80.39886692279639,0.6784869976359338,0.6784869976359338,0.831958762886598,0.7584562012142239,0.6784869976359338,0.8238897396630934,0.873190214677983,SURV
nsclc
nsclc
nsclc,95.57574589303691,0.9284869976359338,0.9284869976359338,0.9495841995841996,0.93687707641196,0.9284869976359338,0.9530516431924883,0.978681209717402,SURV
melanoma
melanoma,96.54190072222859,0.8709839357429718,0.8709839357429718,0.9177592371871275,0.9931628260319069,0.8709839357429718,0.9884467265725289,1.0,SURV
melanoma
melanoma
melanoma,99.26064864372664,0.9769076305220884,0.9769076305220884,0.9779789576706631,0.9974798387096774,0.9769076305220884,0.9985011241568823,1.0,SURV
complex
complex,94.23960255166904,0.7586938775510204,0.7586938775510204,0.9243784085541289,0.9187238890998861,0.7586938775510204,0.9866165551379595,0.9987155374099729,SURV
complex
